trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
embedding_mean_877,0.4029928672776256,mean,877,4920234,9.309698635797965e-08,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_878,0.256027297394346,mean,878,4920234,3.182231221382643e-07,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_879,0.14890029272393354,mean,879,4920234,1.213342849350994e-07,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_880,0.3248784566968888,mean,880,4920234,8.193260588656689e-08,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_881,0.49095107334899546,mean,881,4920234,1.0688428886802852e-08,2,27,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,True
embedding_mean_882,0.3416927198434051,mean,882,4920234,1.7537588625059873e-08,0,5,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_883,0.22600022336895845,mean,883,4920234,2.0973466241599747e-09,7,81,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,True
embedding_mean_884,0.3107549891931516,mean,884,4920234,1.1049268162712106e-08,1,238,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,True
embedding_mean_885,0.3498028117344689,mean,885,4920234,1.4057326595121328e-08,1,1045,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,True
embedding_mean_886,0.4389822130667047,mean,886,4920234,1.432185410538555e-07,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_887,0.23235988796134904,mean,887,4920234,4.8733747957870544e-08,0,79,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_888,0.26308120201070884,mean,888,4920234,7.804579990456682e-08,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_889,0.2646000606813033,mean,889,4920234,6.837210488360843e-08,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_890,0.3263059892257768,mean,890,4920234,2.617422540924465e-09,1,1,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,True
embedding_mean_891,0.3329410259184797,mean,891,4920234,2.4871186328546185e-07,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_892,0.33139310155691126,mean,892,4920234,2.734004261792398e-07,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_893,0.21868944690556522,mean,893,4920234,9.300629090256797e-08,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_894,0.48274003726349773,mean,894,4920234,6.596980445278619e-08,0,0,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,False
embedding_mean_895,0.28421782144961033,mean,895,4920234,6.7261930960146625e-09,3,88,28,444.9825574620627,13.90570492068946,3169884,1.5773447861183564e-08,True
embedding_mean_896,0.32385301778179815,mean,896,4920234,1.0947971185718233e-08,1,50,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_897,0.4350760079436911,mean,897,4920234,1.6509007233160193e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_898,0.14781143542251693,mean,898,4920234,8.777984459418093e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_899,0.2707645265129342,mean,899,4920234,1.7285983119969812e-09,13,119,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_900,0.3393185930103283,mean,900,4920234,4.456882122433048e-10,2,2,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_901,0.3305721138120413,mean,901,4920234,2.8782607720398465e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_902,0.20909595363812158,mean,902,4920234,6.782441405163127e-10,2,2,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_903,0.18884251467954372,mean,903,4920234,8.249679773901517e-11,14,20780,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_904,0.3782491153001803,mean,904,4920234,1.1708208469374217e-08,1,12,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_905,0.33020885329100946,mean,905,4920234,3.7097137355665176e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_906,0.2868270509528201,mean,906,4920234,3.2390820869808225e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_907,0.4265646246971763,mean,907,4920234,2.704400588124744e-09,1,291,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_908,0.3470432651696551,mean,908,4920234,9.864051083912032e-09,1,1,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_909,0.23124712242255488,mean,909,4920234,5.22298536209189e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_910,0.24493366179547635,mean,910,4920234,1.3819419089621869e-08,1,2,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_911,0.44829620888894334,mean,911,4920234,1.5490021815452997e-08,1,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_912,0.3762192455533518,mean,912,4920234,1.3673875013894873e-08,1,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_913,0.4101575340056145,mean,913,4920234,3.1856139252808165e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_914,0.29635397299490457,mean,914,4920234,7.378822811637758e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_915,0.4037812068858478,mean,915,4920234,4.519231026485164e-08,0,57,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_916,0.3375670589022709,mean,916,4920234,3.553326127675699e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_917,0.3864879241768289,mean,917,4920234,3.69161667698383e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_918,0.3062268370142566,mean,918,4920234,7.178516449668559e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_919,0.20549938993032654,mean,919,4920234,8.456604527917672e-08,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_920,0.27594374231517604,mean,920,4920234,2.853606248723653e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_921,0.390848415178896,mean,921,4920234,3.437188554769869e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_922,0.5446607358887022,mean,922,4920234,1.1784489131572225e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_923,0.3345260460497631,mean,923,4920234,1.6562999383016678e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_924,0.370116587799837,mean,924,4920234,3.614700746862257e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_925,0.28221129028642555,mean,925,4920234,9.57676323316746e-09,1,44,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_926,0.1830273643872368,mean,926,4920234,1.4171204590534724e-07,0,0,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,False
embedding_mean_927,0.42583156477320516,mean,927,4920234,1.0847586280373773e-08,1,23,29,427.1339336789679,13.347935427467746,3169884,1.5773447861183564e-08,True
embedding_mean_928,0.3091027100871905,mean,928,4920234,5.01600130272115e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_929,0.47725577009473563,mean,929,4920234,5.1732669454213326e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_930,0.3101088919576399,mean,930,4920234,1.806319430257472e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_931,0.3230409399739067,mean,931,4920234,7.299422843347352e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_932,0.3463770206855671,mean,932,4920234,2.5287510994187715e-09,9,108,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_933,0.42041281333957564,mean,933,4920234,9.159434716692916e-09,1,6,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_934,0.45199127538625805,mean,934,4920234,4.684457489149318e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_935,0.3030915138301828,mean,935,4920234,1.304120952419941e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_936,0.3134290805718977,mean,936,4920234,3.782470839673388e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_937,0.2875748867547952,mean,937,4920234,6.713158084269691e-09,9,1559,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_938,0.2325123338702457,mean,938,4920234,2.152429771146545e-09,4,408,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_939,0.26967829964196766,mean,939,4920234,2.229741097192492e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_940,0.4252624188329704,mean,940,4920234,7.404308335667667e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_941,0.3277115547666142,mean,941,4920234,2.855269579619962e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_942,0.31968991618602044,mean,942,4920234,1.6031896257634477e-13,136,1083,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_943,0.21618952869645353,mean,943,4920234,6.158317669506121e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_944,0.39726283121717354,mean,944,4920234,5.6094609337663264e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_945,0.2321847070960735,mean,945,4920234,6.877348296838139e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_946,0.4631229852805328,mean,946,4920234,2.963105425154429e-09,2,2,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_947,0.32266747267858487,mean,947,4920234,1.2160187590883366e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_948,0.3801711084142208,mean,948,4920234,2.4517342456284933e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_949,0.29002506140634265,mean,949,4920234,1.3491711007139468e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_950,0.489079313896404,mean,950,4920234,4.579484061247711e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_951,0.50772647468196,mean,951,4920234,2.717224708283229e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_952,0.43422090166708655,mean,952,4920234,6.481137322271051e-09,3,30,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_953,0.40568537664604,mean,953,4920234,2.856679685085441e-10,12,1102,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,True
embedding_mean_954,0.19128168865631057,mean,954,4920234,8.239733802924757e-08,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_955,0.25800057179075514,mean,955,4920234,2.0657084140348286e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_956,0.22456041921063138,mean,956,4920234,3.298223383863412e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_957,0.2868847058713197,mean,957,4920234,3.661351751787649e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_958,0.35372253663224273,mean,958,4920234,1.365245277839352e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_959,0.3420608896640923,mean,959,4920234,3.78345102474334e-07,0,0,30,441.5064823019784,13.797077571936825,3169884,1.5773447861183564e-08,False
embedding_mean_960,0.3034811654529841,mean,960,4920234,2.6207485467453224e-08,0,3,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_961,0.38404361074325133,mean,961,4920234,1.741549476213289e-07,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_962,0.5136667304495431,mean,962,4920234,2.6006110332819385e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_963,0.3164560314594029,mean,963,4920234,1.7407565627430808e-08,0,12,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_964,0.19898097020098263,mean,964,4920234,4.774201056970843e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_965,0.3861025354957618,mean,965,4920234,4.0175292162022224e-08,0,24440,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_966,0.3505358921903046,mean,966,4920234,6.023792475738261e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_967,0.29324055113275915,mean,967,4920234,7.691047814389311e-09,2,305,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_968,0.30247132858231623,mean,968,4920234,4.0471525755703725e-10,29,820,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_969,0.27295446040067967,mean,969,4920234,2.546162402184656e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_970,0.2869118143825687,mean,970,4920234,1.0498768453753638e-08,3,3,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_971,0.3174037444465399,mean,971,4920234,3.415469556485787e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_972,0.4544523745035237,mean,972,4920234,1.6420641836472669e-07,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_973,0.2988962672501449,mean,973,4920234,3.67056249658555e-09,4,436,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_974,0.242593991040125,mean,974,4920234,1.8894963581021762e-07,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_975,0.2895189703786047,mean,975,4920234,3.5153766375800795e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_976,0.32676017390929935,mean,976,4920234,1.585616072468149e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_977,0.3954264676971318,mean,977,4920234,2.3642708642394904e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_978,0.31873729423524494,mean,978,4920234,3.869393464405847e-09,8,105,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_979,0.3114036068102996,mean,979,4920234,6.441920407205304e-09,2,43,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_980,0.34970908483818336,mean,980,4920234,1.499371481092811e-07,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_981,0.4447529082301987,mean,981,4920234,4.737355545759929e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_982,0.36062569125833377,mean,982,4920234,3.850664420675135e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_983,0.3460524021128736,mean,983,4920234,1.2575849380196677e-08,4,22,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_984,0.4031478078984566,mean,984,4920234,1.0713161193225147e-08,1,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_985,0.4422473812811937,mean,985,4920234,5.142073160097976e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_986,0.4243313939328882,mean,986,4920234,2.055784629909444e-09,3,472,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_987,0.38121903000932206,mean,987,4920234,5.888021907322224e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_988,0.5016491999270568,mean,988,4920234,6.685475014418722e-09,12,2089,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,True
embedding_mean_989,0.3653189495688757,mean,989,4920234,1.423702953839404e-07,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_990,0.24896875616110736,mean,990,4920234,6.032445366540188e-08,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_991,0.2873099582501402,mean,991,4920234,4.757591868093388e-07,0,0,31,440.70116838184185,13.771911511932558,3169884,1.5773447861183564e-08,False
embedding_mean_992,0.3862246361867133,mean,992,4920234,5.49361639459088e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_993,0.3707909177479996,mean,993,4920234,7.178412197807715e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_994,0.31442888084879944,mean,994,4920234,3.9291390036629e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_995,0.36552195645575575,mean,995,4920234,1.2858662713685152e-08,1,44,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_996,0.369777688091794,mean,996,4920234,1.3468012864829444e-09,1,1,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_997,0.4726423635613615,mean,997,4920234,7.518064170847997e-11,29,68,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_998,0.22675314239045258,mean,998,4920234,7.501979802077126e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_999,0.2692055946153168,mean,999,4920234,5.009870613465292e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1000,0.38761997062507986,mean,1000,4920234,1.7170853647625029e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1001,0.16293736714741583,mean,1001,4920234,2.508391713027553e-08,0,6830,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1002,0.3264526605336308,mean,1002,4920234,8.503308208356746e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1003,0.34527227744388134,mean,1003,4920234,7.9708609396129e-10,16,37271,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_1004,0.3685497849724978,mean,1004,4920234,6.094144080437908e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1005,0.25924592296674903,mean,1005,4920234,4.405823000495713e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1006,0.39891599622340285,mean,1006,4920234,3.1715257196496763e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1007,0.4982082424616736,mean,1007,4920234,2.15883159972052e-08,0,13,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1008,0.37456204356189216,mean,1008,4920234,3.657275112899496e-08,0,37,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1009,0.271483269530351,mean,1009,4920234,9.650308710297236e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1010,0.487675547478367,mean,1010,4920234,4.871947387976888e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1011,0.18244410005799838,mean,1011,4920234,1.0184017828672924e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1012,0.19812689659153432,mean,1012,4920234,2.4136800384889116e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1013,0.34041998411150315,mean,1013,4920234,1.2725622078381735e-09,45,1140,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_1014,0.2918639103565078,mean,1014,4920234,3.8109437320690745e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1015,0.2321265034631659,mean,1015,4920234,2.786272819144433e-07,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1016,0.20171869783549123,mean,1016,4920234,1.61795846224088e-11,91,1048,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_1017,0.2341786765870734,mean,1017,4920234,6.261077803966165e-08,0,347,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1018,0.5049175957377076,mean,1018,4920234,7.940755639415889e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1019,0.3987464198312777,mean,1019,4920234,2.309672990233731e-09,2,4,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_1020,0.2614962427830857,mean,1020,4920234,2.9736249482453263e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1021,0.3412760687873659,mean,1021,4920234,6.040366021154415e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_mean_1022,0.34553577475017905,mean,1022,4920234,1.0477927597456122e-08,1,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,True
embedding_mean_1023,0.23913495847583854,mean,1023,4920234,3.9923888144497857e-08,0,0,32,439.07725226017646,13.721164133130516,3169884,1.5773447861183564e-08,False
embedding_std_0,0.549827758700318,std,0,4920234,1.0945348109174182e-08,1,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_1,0.1679117970721774,std,1,4920234,4.808694969058114e-09,1,2,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_2,0.4104904800792966,std,2,4920234,7.531697462568021e-09,3,1497,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_3,0.4403985100541602,std,3,4920234,1.9122456359504077e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_4,0.2922294736547555,std,4,4920234,7.049871132531225e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_5,0.2712950461742948,std,5,4920234,8.246687253054713e-10,91,2818,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_6,0.2808062910667188,std,6,4920234,1.0246668339271028e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_7,0.2571401040672836,std,7,4920234,2.511237500285016e-09,1,1,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_8,0.3307860261977933,std,8,4920234,5.821596320645367e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_9,0.2109909787069284,std,9,4920234,1.686748283619859e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_10,0.26687366394128725,std,10,4920234,2.053940048645893e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_11,0.28414150735466953,std,11,4920234,2.867943625377971e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_12,0.2809220302693744,std,12,4920234,2.037255888271544e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_13,0.34985223166609186,std,13,4920234,3.5637632291799263e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_14,0.3321596395342976,std,14,4920234,3.6227454573786813e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_15,0.2264852149785098,std,15,4920234,5.9442913929434027e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_16,0.16007885892798246,std,16,4920234,2.1192996167682343e-10,7,769,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_17,0.2748858525317947,std,17,4920234,1.443898246747508e-06,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_18,0.4437352673456065,std,18,4920234,7.065208344643381e-09,1,1,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_19,0.36543688187431994,std,19,4920234,7.004967492259705e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_20,0.2794493774346856,std,20,4920234,1.2584398798028428e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_21,0.389640606005389,std,21,4920234,3.59033579623652e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_22,0.4549304246818347,std,22,4920234,2.44650647286198e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_23,0.29466952295625926,std,23,4920234,1.1973169917312705e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_24,0.36469396426592515,std,24,4920234,8.745906885452434e-08,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_25,0.417058729079496,std,25,4920234,2.3211400198664366e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_26,0.4259538972853668,std,26,4920234,1.9742657826563632e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_27,0.34782788094593753,std,27,4920234,3.885459116441421e-09,1,1,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,True
embedding_std_28,0.2817863470544645,std,28,4920234,1.2098262096109402e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
embedding_std_29,0.2843437444186804,std,29,4920234,1.0494928417885885e-07,0,0,33,422.29838663479313,13.196824582337284,3169884,1.5773447861183564e-08,False
