trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
dinov2_std_480,0.2938503341564932,std,480,4920234,4.332474523638099e-10,24,317,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_481,0.4986151863857037,std,481,4920234,1.1583361177635237e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_482,0.2818477961976324,std,482,4920234,2.1014416472170946e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_483,0.4127071613463108,std,483,4920234,1.7513068718116817e-08,0,2,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_484,0.1527328344799417,std,484,4920234,3.100561378426869e-09,4,754,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_485,0.3667759297526822,std,485,4920234,4.373292400986393e-08,0,13,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_486,0.5168464573385981,std,486,4920234,1.928617580411833e-08,0,19,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_487,0.2303217295559482,std,487,4920234,3.1751783499258735e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_488,0.2542828049477698,std,488,4920234,1.900178790186508e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_489,0.2735644448536812,std,489,4920234,1.872432257138587e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_490,0.3720456117289593,std,490,4920234,3.9863583673915534e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_491,0.2811388164736891,std,491,4920234,5.05263401235822e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_492,0.3182953874078986,std,492,4920234,8.788159044454425e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_493,0.5325425342957746,std,493,4920234,1.67944807173073e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_494,0.1882936235931636,std,494,4920234,1.1725272109159118e-08,1,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_495,0.3447964812450595,std,495,4920234,5.985240128471301e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_496,0.4240448318963819,std,496,4920234,1.9810245575628624e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_497,0.1850081052227269,std,497,4920234,6.839604776915887e-12,120,2242,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_498,0.4548595257927926,std,498,4920234,9.935926858673696e-09,1,7,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_499,0.2969560645336804,std,499,4920234,4.600414858924809e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_500,0.5851269592833965,std,500,4920234,2.0947379637896983e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_501,0.3505800333489109,std,501,4920234,2.9668351261811777e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_502,0.4590434247323504,std,502,4920234,7.541243703968075e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_503,0.4815695042694394,std,503,4920234,1.2040205802610785e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_504,0.4691460280235645,std,504,4920234,2.4798942755085533e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_505,0.3193695335057933,std,505,4920234,3.9050721224926863e-08,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_506,0.5163565806263756,std,506,4920234,1.9878506372591475e-10,20,1794,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_507,0.4620443031325247,std,507,4920234,1.1467027458039765e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_508,0.4090374891995621,std,508,4920234,2.423909383372787e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_509,0.3983988195455333,std,509,4920234,1.0205231313698078e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_510,0.4059724439356917,std,510,4920234,4.3661645802184905e-09,8,1812,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,True
dinov2_std_511,0.3315354958502876,std,511,4920234,2.610248369952945e-07,0,0,48,379.1236462951638,11.847613946723868,3169884,1.5773447861183564e-08,False
dinov2_std_512,0.3905826171663881,std,512,4920234,8.37149864016781e-10,34,1913,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_513,0.2546961357794944,std,513,4920234,9.344690860191074e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_514,0.3746056822635357,std,514,4920234,6.472813852619781e-10,126,2400,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_515,0.1658316817648205,std,515,4920234,9.062278607340564e-09,1,7,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_516,0.2763445093236581,std,516,4920234,3.358051608150111e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_517,0.3180342517879131,std,517,4920234,4.984088330017751e-09,1,7,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_518,0.3356051116273628,std,518,4920234,6.99925512327505e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_519,0.399267745982759,std,519,4920234,1.0476910233775366e-09,7,23302,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_520,0.147949320733286,std,520,4920234,2.2912884399535413e-08,0,176,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_521,0.2250027454502247,std,521,4920234,4.0101292885120244e-08,0,88,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_522,0.5728550000592536,std,522,4920234,2.2145232332605488e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_523,0.3628697949886262,std,523,4920234,4.854629517122844e-09,4,3052,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_524,0.2984664198534994,std,524,4920234,3.5886810969159536e-10,1,1,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_525,0.2231211897162297,std,525,4920234,3.676338815912969e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_526,0.3642268534846051,std,526,4920234,3.234154034031714e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_527,0.2950695825165869,std,527,4920234,1.209319973786171e-09,1,40,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_528,0.5034635446355985,std,528,4920234,2.047441769890631e-09,17,4236,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_529,0.3864673532096004,std,529,4920234,3.668342848366741e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_530,0.3014000380432504,std,530,4920234,5.622044220156998e-10,4,11,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_531,0.5492510606967672,std,531,4920234,1.2001481966499748e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_532,0.4068071370034432,std,532,4920234,4.0572776958765166e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_533,0.4383612160368771,std,533,4920234,1.3499749974773584e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_534,0.3289684455967914,std,534,4920234,8.647427787481529e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_535,0.3875491195898665,std,535,4920234,9.652617550629257e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_536,0.3524421714565354,std,536,4920234,9.350206276243953e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_537,0.2891350956599971,std,537,4920234,3.837711495185658e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_538,0.507019257952792,std,538,4920234,2.5406451098060146e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_539,0.4466374380470824,std,539,4920234,2.58732207755932e-08,0,1373,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_540,0.428591260622901,std,540,4920234,8.477272393970305e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_541,0.3962646895057083,std,541,4920234,2.652812018229168e-07,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_542,0.2356100243129729,std,542,4920234,7.837712163857098e-08,0,0,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,False
dinov2_std_543,0.224799610985413,std,543,4920234,1.86809255484316e-12,647,3552,49,410.53359284903854,12.829174776532454,3169884,1.5773447861183564e-08,True
dinov2_std_544,0.4549043032490479,std,544,4920234,9.212149285497929e-09,1,1,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_545,0.3537885438718731,std,545,4920234,4.551623015674444e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_546,0.2355003221400647,std,546,4920234,2.9651846920215925e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_547,0.3436352325016933,std,547,4920234,1.921720044990818e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_548,0.368146201803434,std,548,4920234,3.192781611971953e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_549,0.3338473502739421,std,549,4920234,2.901742248075953e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_550,0.4497971860304601,std,550,4920234,4.293602181089153e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_551,0.5255436727685621,std,551,4920234,2.8598775597202512e-11,7,86,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_552,0.2961550799034815,std,552,4920234,2.5845675775165392e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_553,0.4092487662543884,std,553,4920234,4.098559383309624e-09,6,128,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_554,0.4090608685810208,std,554,4920234,2.065429859336313e-09,14,2895,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_555,0.5030124282045484,std,555,4920234,6.701028909828294e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_556,0.2815624920021009,std,556,4920234,4.961796968869051e-10,106,2836,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_557,0.4410417338190424,std,557,4920234,2.3601144146415518e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_558,0.5351390076938606,std,558,4920234,9.841123960532777e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_559,0.3324638397364248,std,559,4920234,6.522805547659538e-14,447,4835,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_560,0.3538472713409751,std,560,4920234,5.158250063596217e-09,1,1,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_561,0.2640283858144009,std,561,4920234,1.680657435524607e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_562,0.3662540836623177,std,562,4920234,3.696206876391834e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_563,0.3085028341858455,std,563,4920234,4.01357510942094e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_564,0.3061076418047039,std,564,4920234,4.74070647461065e-08,0,423,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_565,0.3136619200463379,std,565,4920234,7.829608066295351e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_566,0.4122973060308036,std,566,4920234,2.6631583037821837e-09,2,2085,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_567,0.4133519383462316,std,567,4920234,9.917037515837853e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_568,0.3437678055228729,std,568,4920234,1.5131710861844477e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_569,0.4416002233228264,std,569,4920234,5.137713837238099e-09,5,19,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,True
dinov2_std_570,0.3008867835126269,std,570,4920234,5.230983073002411e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_571,0.3315881935520049,std,571,4920234,1.0215028610907713e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_572,0.355523057866959,std,572,4920234,3.298691587271467e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_573,0.3314989463698556,std,573,4920234,1.8394612749866012e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_574,0.4381989897850671,std,574,4920234,7.927930349380331e-08,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_575,0.4427448200449355,std,575,4920234,2.0275211078131806e-07,0,0,50,397.7934518039692,12.431045368874038,3169884,1.5773447861183564e-08,False
dinov2_std_576,0.4702595245591922,std,576,4920234,1.398817481093074e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_577,0.4868534474010624,std,577,4920234,3.1705041353986486e-10,46,1790,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_578,0.2452407995315985,std,578,4920234,4.8236309469420255e-09,5,497,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_579,0.3801021788200099,std,579,4920234,8.993555805046532e-11,13,3196,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_580,0.4533814277466146,std,580,4920234,7.414466852432855e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_581,0.2555918768792402,std,581,4920234,1.309598024244044e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_582,0.1821069978154784,std,582,4920234,1.0707623498469757e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_583,0.3384984941446827,std,583,4920234,4.3873493460360855e-09,3,1494,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_584,0.0479571320243257,std,584,4920234,1.685644870024893e-10,42,1383,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_585,0.3083611380165954,std,585,4920234,6.013146536488407e-09,3,76,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_586,0.0523395387346547,std,586,4920234,5.266820525368865e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_587,0.3172726529278036,std,587,4920234,1.8618381373546666e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_588,0.3156525305325877,std,588,4920234,1.5324310902706568e-08,1,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_589,0.2608704600114782,std,589,4920234,5.19588460030288e-10,32,2370,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_590,0.3302925976738373,std,590,4920234,2.247500711809376e-08,0,31,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_591,0.4045325358486382,std,591,4920234,3.3500268263191604e-09,1,1,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_592,0.1829216855614448,std,592,4920234,2.5679294952449207e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_593,0.2243528841129692,std,593,4920234,3.587245360776458e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_594,0.1924348473501154,std,594,4920234,2.912315165174397e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_595,0.5152264268507543,std,595,4920234,2.6386235350680462e-09,5,2289,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_596,0.4601510587683362,std,596,4920234,4.321767551463923e-10,4,43,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_597,0.2183868300247724,std,597,4920234,1.1919422603829601e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_598,0.3264538164043319,std,598,4920234,1.7099500009523595e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_599,0.2295159726965563,std,599,4920234,9.640832028058597e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_600,0.3720885832566924,std,600,4920234,3.637134432797768e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_601,0.3478319906144294,std,601,4920234,1.817139230986262e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_602,0.5946442232786083,std,602,4920234,2.1137773338658283e-10,9,132,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_603,0.3386534108024051,std,603,4920234,2.9288589263519666e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_604,0.4015080571860833,std,604,4920234,1.795732675694306e-08,0,9,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_605,0.3247429636543754,std,605,4920234,1.020688509735074e-07,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_606,0.1829261550793496,std,606,4920234,9.886816500883416e-09,4,6,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,True
dinov2_std_607,0.2596159373207232,std,607,4920234,2.423882480321609e-08,0,0,51,390.725447450066,12.210170232814562,3169884,1.5773447861183564e-08,False
dinov2_std_608,0.2446002385414245,std,608,4920234,1.3638298244040938e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_609,0.333414528053408,std,609,4920234,2.439076086133751e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_610,0.3537907278980879,std,610,4920234,6.882457726297993e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_611,0.1768772407001868,std,611,4920234,7.08878924429921e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_612,0.3905510269331033,std,612,4920234,1.985981686802008e-08,0,2340,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_613,0.2206505340494079,std,613,4920234,4.8944999782202775e-08,0,6071,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_614,0.3495024634056075,std,614,4920234,4.2118873238322623e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_615,0.4526508555032687,std,615,4920234,6.481089786579645e-09,2,15,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_616,0.4255241692327111,std,616,4920234,2.1369892718229283e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_617,0.2654319104088181,std,617,4920234,7.710866193186767e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_618,0.3711969635099771,std,618,4920234,5.1252370282661815e-11,93,2587,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_619,0.4819152717685697,std,619,4920234,6.045633321085302e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_620,0.3189169532504624,std,620,4920234,9.170974260401441e-09,3,141,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_621,0.3511389482235194,std,621,4920234,4.7013073753944846e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_622,0.2134569994050966,std,622,4920234,7.324025191978367e-11,28,599,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_623,0.2421397639577909,std,623,4920234,2.0865155857263225e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_624,0.2847837895795252,std,624,4920234,2.1749621246534058e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_625,0.2572489565538191,std,625,4920234,6.016521704904663e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_626,0.5459623251567511,std,626,4920234,3.286683350581218e-09,2,6,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_627,0.4818828682668511,std,627,4920234,3.967580857999603e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_628,0.4951200348115568,std,628,4920234,3.071196090552837e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_629,0.2297063678939508,std,629,4920234,1.43934374410254e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_630,0.4442351440264028,std,630,4920234,8.412015081601603e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_631,0.2166295400249515,std,631,4920234,2.0323552829401685e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_632,0.4297800921921818,std,632,4920234,2.408675000415381e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_633,0.4787818584463928,std,633,4920234,1.970286615574681e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_634,0.3293249840048715,std,634,4920234,9.553645555909144e-09,1,84,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_635,0.5338190807636937,std,635,4920234,1.467738262750464e-08,1,637,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_636,0.3723198909248881,std,636,4920234,1.3486161962280673e-07,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_637,0.2381958199235379,std,637,4920234,2.9352805195519866e-14,724,4852,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_638,0.3137980422504187,std,638,4920234,8.1278480140941e-09,1,1,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,True
dinov2_std_639,0.4180146739377876,std,639,4920234,5.78754848312429e-08,0,0,52,410.4004749560263,12.825014842375822,3169884,1.5773447861183564e-08,False
dinov2_std_640,0.304846826750783,std,640,4920234,2.0354718024596513e-09,1,2,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_641,0.3734382364470141,std,641,4920234,6.446482606337645e-07,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_642,0.2556731590239941,std,642,4920234,5.834073182372866e-09,2,585,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_643,0.3099408914774071,std,643,4920234,1.5432878234025514e-10,7,328,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_644,0.2446208126136095,std,644,4920234,4.98781833719277e-10,4,232,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_645,0.3179988438974743,std,645,4920234,1.486733742868431e-07,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_646,0.2012782454492817,std,646,4920234,6.276732179419287e-08,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_647,0.4416962452838988,std,647,4920234,2.2202805253643448e-08,0,752,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_648,0.3164963080409458,std,648,4920234,5.6247783380055295e-08,0,296,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_649,0.5823214692689765,std,649,4920234,1.5479097053262732e-08,2,1410,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_650,0.4005000697763472,std,650,4920234,3.787848835373956e-10,49,1781,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_651,0.2952960685073633,std,651,4920234,1.6618870018358645e-07,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_652,0.4896589704378965,std,652,4920234,2.005506129627093e-09,9,910,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_653,0.2734164411820549,std,653,4920234,1.3833730710011088e-11,333,2538,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_654,0.6215087795030549,std,654,4920234,2.9216961811628734e-08,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_655,0.5774969774974017,std,655,4920234,7.295288727966928e-08,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_656,0.2451636473379922,std,656,4920234,4.430631724366388e-08,0,0,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,False
dinov2_std_657,0.4055585908810478,std,657,4920234,6.673176264678213e-10,7,1342,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
dinov2_std_658,0.3468425289090274,std,658,4920234,5.242141488257543e-10,1,1,53,376.2324384988751,11.757263703089848,3169884,1.5773447861183564e-08,True
