image_path,location,image_id,plotNumber,device,range,row,experiment,block,percentUnhealthy,segmentation_method,excluded,poundsOfNitrogenPerAcre,population,genotype,score_A,score_B,comment_A,comment_B
data/ne2025/device2/1845_LeafPhotoA_2025-09-09 09_57_25.069-05_00.jpg,NE,1845_LeafPhotoA_2025-09-09 09_57_25.069,1845,2,18,47,SbDiv 2025,1,0.08,CV2,FALSE,90,NA,PI597944,NA,NA,NA,NA
data/ne2025/device2/1846_LeafPhotoA_2025-09-09 09_58_16.639-05_00.jpg,NE,1846_LeafPhotoA_2025-09-09 09_58_16.639,1846,2,18,48,SbDiv 2025,1,0.4,CV2,FALSE,90,NA,PI576347,NA,NA,NA,NA
data/ne2025/device2/1846_LeafPhotoA_2025-09-09 09_58_18.543-05_00.jpg,NE,1846_LeafPhotoA_2025-09-09 09_58_18.543,1846,2,18,48,SbDiv 2025,1,0.45,CV2,FALSE,90,NA,PI576347,NA,NA,NA,NA
data/ne2025/device2/1846_LeafPhotoA_2025-09-09 09_58_43.617-05_00.jpg,NE,1846_LeafPhotoA_2025-09-09 09_58_43.617,1846,2,18,48,SbDiv 2025,1,0.41,CV2,FALSE,90,NA,PI576347,NA,NA,NA,NA
data/ne2025/device2/1846_LeafPhotoA_2025-09-09 09_59_49.035-05_00.jpg,NE,1846_LeafPhotoA_2025-09-09 09_59_49.035,1846,2,18,48,SbDiv 2025,1,1.23,CV2,FALSE,90,NA,PI576347,NA,NA,NA,NA
data/ne2025/device2/1848_LeafPhotoA_2025-09-09 10_00_59.122-05_00.jpg,NE,1848_LeafPhotoA_2025-09-09 10_00_59.122,1848,2,18,50,SbDiv 2025,1,0.02,CV2,FALSE,90,NA,PI153852,NA,NA,NA,NA
data/ne2025/device2/1848_LeafPhotoA_2025-09-09 10_01_18.662-05_00.jpg,NE,1848_LeafPhotoA_2025-09-09 10_01_18.662,1848,2,18,50,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,PI153852,NA,NA,NA,NA
data/ne2025/device2/1848_LeafPhotoA_2025-09-09 10_01_35.524-05_00.jpg,NE,1848_LeafPhotoA_2025-09-09 10_01_35.524,1848,2,18,50,SbDiv 2025,1,0.64,CV2,FALSE,90,NA,PI153852,NA,NA,NA,NA
data/ne2025/device2/1849_LeafPhotoA_2025-09-09 10_02_04.668-05_00.jpg,NE,1849_LeafPhotoA_2025-09-09 10_02_04.668,1849,2,18,51,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,PI534097,NA,NA,NA,NA
data/ne2025/device2/1849_LeafPhotoA_2025-09-09 10_02_20.103-05_00.jpg,NE,1849_LeafPhotoA_2025-09-09 10_02_20.103,1849,2,18,51,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,PI534097,NA,NA,NA,NA
data/ne2025/device2/1849_LeafPhotoA_2025-09-09 10_02_39.137-05_00.jpg,NE,1849_LeafPhotoA_2025-09-09 10_02_39.137,1849,2,18,51,SbDiv 2025,1,0.02,CV2,FALSE,90,NA,PI534097,NA,NA,NA,NA
data/ne2025/device2/1850_LeafPhotoA_2025-09-09 10_03_09.761-05_00.jpg,NE,1850_LeafPhotoA_2025-09-09 10_03_09.761,1850,2,18,52,SbDiv 2025,1,6.27,CV2,FALSE,90,NA,PI651496,NA,NA,NA,NA
data/ne2025/device2/1850_LeafPhotoA_2025-09-09 10_03_39.043-05_00.jpg,NE,1850_LeafPhotoA_2025-09-09 10_03_39.043,1850,2,18,52,SbDiv 2025,1,2.24,CV2,FALSE,90,NA,PI651496,NA,NA,NA,NA
data/ne2025/device2/1850_LeafPhotoA_2025-09-09 10_04_00.731-05_00.jpg,NE,1850_LeafPhotoA_2025-09-09 10_04_00.731,1850,2,18,52,SbDiv 2025,1,0.8,CV2,FALSE,90,NA,PI651496,NA,NA,NA,NA
data/ne2025/device2/1957_LeafPhotoA_2025-09-09 17_15_45.226-05_00.jpg,NE,1957_LeafPhotoA_2025-09-09 17_15_45.226,1957,2,21,46,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/1957_LeafPhotoA_2025-09-09 17_16_19.606-05_00.jpg,NE,1957_LeafPhotoA_2025-09-09 17_16_19.606,1957,2,21,46,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/1957_LeafPhotoA_2025-09-09 17_16_42.339-05_00.jpg,NE,1957_LeafPhotoA_2025-09-09 17_16_42.339,1957,2,21,46,SbDiv 2025,1,0,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/1958_LeafPhotoA_2025-09-09 17_13_52.082-05_00.jpg,NE,1958_LeafPhotoA_2025-09-09 17_13_52.082,1958,2,21,45,SbDiv 2025,1,0.26,CV2,FALSE,90,NA,PI595738,NA,NA,NA,NA
data/ne2025/device2/1958_LeafPhotoA_2025-09-09 17_14_17.079-05_00.jpg,NE,1958_LeafPhotoA_2025-09-09 17_14_17.079,1958,2,21,45,SbDiv 2025,1,0.08,CV2,FALSE,90,NA,PI595738,NA,NA,NA,NA
data/ne2025/device2/1958_LeafPhotoA_2025-09-09 17_15_04.442-05_00.jpg,NE,1958_LeafPhotoA_2025-09-09 17_15_04.442,1958,2,21,45,SbDiv 2025,1,0.18,CV2,FALSE,90,NA,PI595738,NA,NA,NA,NA
data/ne2025/device2/2101_LeafPhotoA_2025-09-08 10_53_21.932-05_00.jpg,NE,2101_LeafPhotoA_2025-09-08 10_53_21.932,2101,2,4,55,SbDiv 2025,2,2.72,CV2,FALSE,90,NA,SC0814,NA,NA,NA,NA
data/ne2025/device2/2101_LeafPhotoA_2025-09-08 10_53_40.932-05_00.jpg,NE,2101_LeafPhotoA_2025-09-08 10_53_40.932,2101,2,4,55,SbDiv 2025,2,0.03,CV2,FALSE,90,NA,SC0814,2,1.5,NA,NA
data/ne2025/device2/2101_LeafPhotoA_2025-09-08 10_54_10.965-05_00.jpg,NE,2101_LeafPhotoA_2025-09-08 10_54_10.965,2101,2,4,55,SbDiv 2025,2,1.7,CV2,FALSE,90,NA,SC0814,NA,NA,NA,NA
data/ne2025/device2/2102_LeafPhotoA_2025-09-08 10_54_52.185-05_00.jpg,NE,2102_LeafPhotoA_2025-09-08 10_54_52.185,2102,2,4,56,SbDiv 2025,2,1.57,CV2,FALSE,90,NA,PI533899,NA,NA,NA,NA
data/ne2025/device2/2102_LeafPhotoA_2025-09-08 10_55_20.287-05_00.jpg,NE,2102_LeafPhotoA_2025-09-08 10_55_20.287,2102,2,4,56,SbDiv 2025,2,3.3,CV2,FALSE,90,NA,PI533899,NA,NA,NA,NA
data/ne2025/device2/2102_LeafPhotoA_2025-09-08 10_55_37.852-05_00.jpg,NE,2102_LeafPhotoA_2025-09-08 10_55_37.852,2102,2,4,56,SbDiv 2025,2,1.47,CV2,FALSE,90,NA,PI533899,NA,NA,NA,NA
data/ne2025/device2/2104_LeafPhotoA_2025-09-08 10_57_30.453-05_00.jpg,NE,2104_LeafPhotoA_2025-09-08 10_57_30.453,2104,2,4,58,Mural ExPVP 2025,2,0.1,CV2,FALSE,90,NA,PI613610,1.5,1,NA,NA
data/ne2025/device2/2104_LeafPhotoA_2025-09-08 10_57_47.242-05_00.jpg,NE,2104_LeafPhotoA_2025-09-08 10_57_47.242,2104,2,4,58,Mural ExPVP 2025,2,1.43,CV2,FALSE,90,NA,PI613610,NA,NA,NA,NA
data/ne2025/device2/2104_LeafPhotoA_2025-09-08 10_58_03.934-05_00.jpg,NE,2104_LeafPhotoA_2025-09-08 10_58_03.934,2104,2,4,58,Mural ExPVP 2025,2,0.25,CV2,FALSE,90,NA,PI613610,1.5,2.5,NA,NA
data/ne2025/device2/2105_LeafPhotoA_2025-09-08 10_58_38.812-05_00.jpg,NE,2105_LeafPhotoA_2025-09-08 10_58_38.812,2105,2,4,59,Mural ExPVP 2025,2,0.57,CV2,FALSE,90,NA,Fill,NA,NA,NA,NA
data/ne2025/device2/2105_LeafPhotoA_2025-09-08 10_59_12.941-05_00.jpg,NE,2105_LeafPhotoA_2025-09-08 10_59_12.941,2105,2,4,59,Mural ExPVP 2025,2,0.19,CV2,FALSE,90,NA,Fill,NA,NA,NA,NA
data/ne2025/device2/2105_LeafPhotoA_2025-09-08 10_59_34.360-05_00.jpg,NE,2105_LeafPhotoA_2025-09-08 10_59_34.360,2105,2,4,59,Mural ExPVP 2025,2,3.77,CV2,FALSE,90,NA,Fill,NA,NA,NA,NA
data/ne2025/device2/2106_LeafPhotoA_2025-09-08 11_00_29.676-05_00.jpg,NE,2106_LeafPhotoA_2025-09-08 11_00_29.676,2106,2,4,60,Mural ExPVP 2025,2,0.05,CV2,FALSE,90,NA,PI601554,NA,NA,NA,NA
data/ne2025/device2/2106_LeafPhotoA_2025-09-08 11_01_04.699-05_00.jpg,NE,2106_LeafPhotoA_2025-09-08 11_01_04.699,2106,2,4,60,Mural ExPVP 2025,2,0,CV2,FALSE,90,NA,PI601554,1,1,NA,NA
data/ne2025/device2/2106_LeafPhotoA_2025-09-08 11_01_23.828-05_00.jpg,NE,2106_LeafPhotoA_2025-09-08 11_01_23.828,2106,2,4,60,Mural ExPVP 2025,2,0.08,CV2,FALSE,90,NA,PI601554,NA,NA,NA,NA
data/ne2025/device2/2107_LeafPhotoA_2025-09-08 11_02_19.026-05_00.jpg,NE,2107_LeafPhotoA_2025-09-08 11_02_19.026,2107,2,4,61,SbDiv 2025,2,0.07,CV2,FALSE,90,NA,PI533910,NA,NA,NA,NA
data/ne2025/device2/2107_LeafPhotoA_2025-09-08 11_02_37.715-05_00.jpg,NE,2107_LeafPhotoA_2025-09-08 11_02_37.715,2107,2,4,61,SbDiv 2025,2,0.12,CV2,FALSE,90,NA,PI533910,1.5,1,NA,NA
data/ne2025/device2/2107_LeafPhotoA_2025-09-08 11_02_57.699-05_00.jpg,NE,2107_LeafPhotoA_2025-09-08 11_02_57.699,2107,2,4,61,SbDiv 2025,2,0.05,CV2,FALSE,90,NA,PI533910,NA,NA,NA,NA
data/ne2025/device2/2108_LeafPhotoA_2025-09-08 11_03_55.008-05_00.jpg,NE,2108_LeafPhotoA_2025-09-08 11_03_55.008,2108,2,4,62,SbDiv 2025,2,0.03,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2108_LeafPhotoA_2025-09-08 11_04_15.373-05_00.jpg,NE,2108_LeafPhotoA_2025-09-08 11_04_15.373,2108,2,4,62,SbDiv 2025,2,0.11,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2108_LeafPhotoA_2025-09-08 11_04_46.395-05_00.jpg,NE,2108_LeafPhotoA_2025-09-08 11_04_46.395,2108,2,4,62,SbDiv 2025,2,0.13,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2109_LeafPhotoA_2025-09-08 11_05_30.028-05_00.jpg,NE,2109_LeafPhotoA_2025-09-08 11_05_30.028,2109,2,4,63,SbDiv 2025,2,2.03,CV2,FALSE,90,NA,PI534108,NA,NA,NA,NA
data/ne2025/device2/2109_LeafPhotoA_2025-09-08 11_06_01.858-05_00.jpg,NE,2109_LeafPhotoA_2025-09-08 11_06_01.858,2109,2,4,63,SbDiv 2025,2,0.71,CV2,FALSE,90,NA,PI534108,NA,NA,NA,NA
data/ne2025/device2/2109_LeafPhotoA_2025-09-08 11_06_38.271-05_00.jpg,NE,2109_LeafPhotoA_2025-09-08 11_06_38.271,2109,2,4,63,SbDiv 2025,2,0.68,CV2,FALSE,90,NA,PI534108,NA,NA,NA,NA
data/ne2025/device2/2110_LeafPhotoA_2025-09-08 11_07_19.238-05_00.jpg,NE,2110_LeafPhotoA_2025-09-08 11_07_19.238,2110,2,4,64,SbDiv 2025,2,0.03,CV2,FALSE,90,NA,PI548797,1,1,NA,NA
data/ne2025/device2/2110_LeafPhotoA_2025-09-08 11_07_42.700-05_00.jpg,NE,2110_LeafPhotoA_2025-09-08 11_07_42.700,2110,2,4,64,SbDiv 2025,2,0.01,CV2,FALSE,90,NA,PI548797,NA,NA,NA,NA
data/ne2025/device2/2110_LeafPhotoA_2025-09-08 11_08_01.451-05_00.jpg,NE,2110_LeafPhotoA_2025-09-08 11_08_01.451,2110,2,4,64,SbDiv 2025,2,0,CV2,FALSE,90,NA,PI548797,NA,NA,NA,NA
data/ne2025/device2/2111_LeafPhotoA_2025-09-08 11_08_49.106-05_00.jpg,NE,2111_LeafPhotoA_2025-09-08 11_08_49.106,2111,2,4,65,SbDiv 2025,2,0.03,CV2,FALSE,90,NA,PI542406,NA,NA,NA,NA
data/ne2025/device2/2111_LeafPhotoA_2025-09-08 11_09_07.834-05_00.jpg,NE,2111_LeafPhotoA_2025-09-08 11_09_07.834,2111,2,4,65,SbDiv 2025,2,0,CV2,FALSE,90,NA,PI542406,NA,NA,NA,NA
data/ne2025/device2/2111_LeafPhotoA_2025-09-08 11_09_27.004-05_00.jpg,NE,2111_LeafPhotoA_2025-09-08 11_09_27.004,2111,2,4,65,SbDiv 2025,2,0.01,CV2,FALSE,90,NA,PI542406,NA,NA,NA,NA
data/ne2025/device2/2112_LeafPhotoA_2025-09-08 11_10_23.055-05_00.jpg,NE,2112_LeafPhotoA_2025-09-08 11_10_23.055,2112,2,4,66,SbDiv 2025,2,0.12,CV2,FALSE,90,NA,PI533831,NA,NA,NA,NA
data/ne2025/device2/2112_LeafPhotoA_2025-09-08 11_11_01.123-05_00.jpg,NE,2112_LeafPhotoA_2025-09-08 11_11_01.123,2112,2,4,66,SbDiv 2025,2,0.25,CV2,FALSE,90,NA,PI533831,NA,NA,NA,NA
data/ne2025/device2/2112_LeafPhotoA_2025-09-08 11_11_21.201-05_00.jpg,NE,2112_LeafPhotoA_2025-09-08 11_11_21.201,2112,2,4,66,SbDiv 2025,2,0.11,CV2,FALSE,90,NA,PI533831,NA,NA,NA,NA
data/ne2025/device2/2113_LeafPhotoA_2025-09-08 11_12_12.957-05_00.jpg,NE,2113_LeafPhotoA_2025-09-08 11_12_12.957,2113,2,4,67,SbDiv 2025,2,0.66,CV2,FALSE,90,NA,PI576395,NA,NA,NA,NA
data/ne2025/device2/2113_LeafPhotoA_2025-09-08 11_12_39.081-05_00.jpg,NE,2113_LeafPhotoA_2025-09-08 11_12_39.081,2113,2,4,67,SbDiv 2025,2,0.57,CV2,FALSE,90,NA,PI576395,NA,NA,NA,NA
data/ne2025/device2/2113_LeafPhotoA_2025-09-08 11_13_21.841-05_00.jpg,NE,2113_LeafPhotoA_2025-09-08 11_13_21.841,2113,2,4,67,SbDiv 2025,2,0.07,CV2,FALSE,90,NA,PI576395,NA,NA,NA,NA
data/ne2025/device2/2114_LeafPhotoA_2025-09-08 11_14_11.562-05_00.jpg,NE,2114_LeafPhotoA_2025-09-08 11_14_11.562,2114,2,4,68,SbDiv 2025,2,1,CV2,FALSE,90,NA,PI533804,NA,NA,NA,NA
data/ne2025/device2/2114_LeafPhotoA_2025-09-08 11_14_43.534-05_00.jpg,NE,2114_LeafPhotoA_2025-09-08 11_14_43.534,2114,2,4,68,SbDiv 2025,2,1.05,CV2,FALSE,90,NA,PI533804,1.5,2,NA,NA
data/ne2025/device2/2114_LeafPhotoA_2025-09-08 11_15_30.762-05_00.jpg,NE,2114_LeafPhotoA_2025-09-08 11_15_30.762,2114,2,4,68,SbDiv 2025,2,5.96,CV2,FALSE,90,NA,PI533804,NA,NA,NA,NA
data/ne2025/device2/2115_LeafPhotoA_2025-09-08 11_16_33.968-05_00.jpg,NE,2115_LeafPhotoA_2025-09-08 11_16_33.968,2115,2,4,69,SbDiv 2025,2,0.3,CV2,FALSE,90,NA,PI656035,2,1.5,NA,NA
data/ne2025/device2/2115_LeafPhotoA_2025-09-08 11_16_57.411-05_00.jpg,NE,2115_LeafPhotoA_2025-09-08 11_16_57.411,2115,2,4,69,SbDiv 2025,2,0.57,CV2,FALSE,90,NA,PI656035,NA,NA,NA,NA
data/ne2025/device2/2115_LeafPhotoA_2025-09-08 11_18_02.749-05_00.jpg,NE,2115_LeafPhotoA_2025-09-08 11_18_02.749,2115,2,4,69,SbDiv 2025,2,0.3,CV2,FALSE,90,NA,PI656035,NA,NA,NA,NA
data/ne2025/device2/2116_LeafPhotoA_2025-09-08 11_18_49.586-05_00.jpg,NE,2116_LeafPhotoA_2025-09-08 11_18_49.586,2116,2,4,70,SbDiv 2025,2,0.07,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2116_LeafPhotoA_2025-09-08 11_19_01.321-05_00.jpg,NE,2116_LeafPhotoA_2025-09-08 11_19_01.321,2116,2,4,70,SbDiv 2025,2,0.17,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2116_LeafPhotoA_2025-09-08 11_19_32.377-05_00.jpg,NE,2116_LeafPhotoA_2025-09-08 11_19_32.377,2116,2,4,70,SbDiv 2025,2,0.01,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2117_LeafPhotoA_2025-09-08 11_20_56.207-05_00.jpg,NE,2117_LeafPhotoA_2025-09-08 11_20_56.207,2117,2,4,71,SbDiv 2025,2,0.51,CV2,FALSE,90,NA,PI533846,NA,NA,NA,NA
data/ne2025/device2/2117_LeafPhotoA_2025-09-08 11_21_31.258-05_00.jpg,NE,2117_LeafPhotoA_2025-09-08 11_21_31.258,2117,2,4,71,SbDiv 2025,2,2.29,CV2,FALSE,90,NA,PI533846,NA,NA,NA,NA
data/ne2025/device2/2117_LeafPhotoA_2025-09-08 11_22_01.521-05_00.jpg,NE,2117_LeafPhotoA_2025-09-08 11_22_01.521,2117,2,4,71,SbDiv 2025,2,1.43,CV2,FALSE,90,NA,PI533846,2,2.5,NA,NA
data/ne2025/device2/2118_LeafPhotoA_2025-09-08 11_23_14.627-05_00.jpg,NE,2118_LeafPhotoA_2025-09-08 11_23_14.627,2118,2,4,72,SbDiv 2025,2,0.17,CV2,FALSE,90,NA,SC0858,NA,NA,NA,NA
data/ne2025/device2/2118_LeafPhotoA_2025-09-08 11_23_52.016-05_00.jpg,NE,2118_LeafPhotoA_2025-09-08 11_23_52.016,2118,2,4,72,SbDiv 2025,2,0.69,CV2,FALSE,90,NA,SC0858,NA,NA,NA,NA
data/ne2025/device2/2118_LeafPhotoA_2025-09-08 11_24_23.851-05_00.jpg,NE,2118_LeafPhotoA_2025-09-08 11_24_23.851,2118,2,4,72,SbDiv 2025,2,4.77,CV2,FALSE,90,NA,SC0858,2.5,3.5,NA,NA
data/ne2025/device2/2119_LeafPhotoA_2025-09-08 11_27_35.133-05_00.jpg,NE,2119_LeafPhotoA_2025-09-08 11_27_35.133,2119,2,4,73,SbDiv 2025,2,0.18,CV2,FALSE,90,NA,PI534004,NA,NA,NA,NA
data/ne2025/device2/2119_LeafPhotoA_2025-09-08 11_28_09.281-05_00.jpg,NE,2119_LeafPhotoA_2025-09-08 11_28_09.281,2119,2,4,73,SbDiv 2025,2,2.58,CV2,FALSE,90,NA,PI534004,NA,NA,NA,NA
data/ne2025/device2/2119_LeafPhotoA_2025-09-08 11_28_47.667-05_00.jpg,NE,2119_LeafPhotoA_2025-09-08 11_28_47.667,2119,2,4,73,SbDiv 2025,2,0.14,CV2,FALSE,90,NA,PI534004,1.5,1.5,NA,NA
data/ne2025/device2/2120_LeafPhotoA_2025-09-08 11_30_05.277-05_00.jpg,NE,2120_LeafPhotoA_2025-09-08 11_30_05.277,2120,2,4,74,SbDiv 2025,2,5.87,CV2,FALSE,90,NA,PI533944,NA,NA,NA,NA
data/ne2025/device2/2120_LeafPhotoA_2025-09-08 11_30_27.361-05_00.jpg,NE,2120_LeafPhotoA_2025-09-08 11_30_27.361,2120,2,4,74,SbDiv 2025,2,7.32,CV2,FALSE,90,NA,PI533944,NA,NA,NA,NA
data/ne2025/device2/2120_LeafPhotoA_2025-09-08 11_31_02.513-05_00.jpg,NE,2120_LeafPhotoA_2025-09-08 11_31_02.513,2120,2,4,74,SbDiv 2025,2,0.49,CV2,FALSE,90,NA,PI533944,1.5,1,NA,NA
data/ne2025/device2/2121_LeafPhotoA_2025-09-08 11_35_13.707-05_00.jpg,NE,2121_LeafPhotoA_2025-09-08 11_35_13.707,2121,2,4,75,SbDiv 2025,2,0.08,CV2,FALSE,90,NA,PI533832,NA,NA,NA,NA
data/ne2025/device2/2121_LeafPhotoA_2025-09-08 11_35_28.120-05_00.jpg,NE,2121_LeafPhotoA_2025-09-08 11_35_28.120,2121,2,4,75,SbDiv 2025,2,0.27,CV2,FALSE,90,NA,PI533832,NA,NA,NA,NA
data/ne2025/device2/2121_LeafPhotoA_2025-09-08 11_35_44.356-05_00.jpg,NE,2121_LeafPhotoA_2025-09-08 11_35_44.356,2121,2,4,75,SbDiv 2025,2,1,CV2,FALSE,90,NA,PI533832,NA,NA,NA,NA
data/ne2025/device2/2122_LeafPhotoA_2025-09-08 11_36_16.313-05_00.jpg,NE,2122_LeafPhotoA_2025-09-08 11_36_16.313,2122,2,4,76,SbDiv 2025,2,0.06,CV2,FALSE,90,NA,PI534064,NA,NA,NA,NA
data/ne2025/device2/2122_LeafPhotoA_2025-09-08 11_36_36.570-05_00.jpg,NE,2122_LeafPhotoA_2025-09-08 11_36_36.570,2122,2,4,76,SbDiv 2025,2,0.2,CV2,FALSE,90,NA,PI534064,NA,NA,NA,NA
data/ne2025/device2/2122_LeafPhotoA_2025-09-08 11_37_02.707-05_00.jpg,NE,2122_LeafPhotoA_2025-09-08 11_37_02.707,2122,2,4,76,SbDiv 2025,2,0.55,CV2,FALSE,90,NA,PI534064,NA,NA,NA,NA
data/ne2025/device2/2123_LeafPhotoA_2025-09-08 11_37_55.884-05_00.jpg,NE,2123_LeafPhotoA_2025-09-08 11_37_55.884,2123,2,4,77,SbDiv 2025,2,0.35,CV2,FALSE,90,NA,PI597963,NA,NA,NA,NA
data/ne2025/device2/2123_LeafPhotoA_2025-09-08 11_39_04.236-05_00.jpg,NE,2123_LeafPhotoA_2025-09-08 11_39_04.236,2123,2,4,77,SbDiv 2025,2,0.39,CV2,FALSE,90,NA,PI597963,NA,NA,NA,NA
data/ne2025/device2/2123_LeafPhotoA_2025-09-08 11_39_34.348-05_00.jpg,NE,2123_LeafPhotoA_2025-09-08 11_39_34.348,2123,2,4,77,SbDiv 2025,2,0.06,CV2,FALSE,90,NA,PI597963,NA,NA,NA,NA
data/ne2025/device2/2124_LeafPhotoA_2025-09-08 11_40_14.032-05_00.jpg,NE,2124_LeafPhotoA_2025-09-08 11_40_14.032,2124,2,4,78,SbDiv 2025,2,0.25,CV2,FALSE,90,NA,PI533833,NA,NA,NA,NA
data/ne2025/device2/2124_LeafPhotoA_2025-09-08 11_40_31.153-05_00.jpg,NE,2124_LeafPhotoA_2025-09-08 11_40_31.153,2124,2,4,78,SbDiv 2025,2,5.54,CV2,FALSE,90,NA,PI533833,NA,NA,NA,NA
data/ne2025/device2/2124_LeafPhotoA_2025-09-08 11_40_47.692-05_00.jpg,NE,2124_LeafPhotoA_2025-09-08 11_40_47.692,2124,2,4,78,SbDiv 2025,2,0.92,CV2,FALSE,90,NA,PI533833,NA,NA,NA,NA
data/ne2025/device2/2125_LeafPhotoA_2025-09-08 11_41_15.143-05_00.jpg,NE,2125_LeafPhotoA_2025-09-08 11_41_15.143,2125,2,4,79,SbDiv 2025,2,0,CV2,FALSE,90,NA,PI656003,NA,NA,NA,NA
data/ne2025/device2/2125_LeafPhotoA_2025-09-08 11_41_32.008-05_00.jpg,NE,2125_LeafPhotoA_2025-09-08 11_41_32.008,2125,2,4,79,SbDiv 2025,2,0.56,CV2,FALSE,90,NA,PI656003,NA,NA,NA,NA
data/ne2025/device2/2125_LeafPhotoA_2025-09-08 11_41_48.033-05_00.jpg,NE,2125_LeafPhotoA_2025-09-08 11_41_48.033,2125,2,4,79,SbDiv 2025,2,0.05,CV2,FALSE,90,NA,PI656003,NA,NA,NA,NA
data/ne2025/device2/2126_LeafPhotoA_2025-09-08 11_42_41.989-05_00.jpg,NE,2126_LeafPhotoA_2025-09-08 11_42_41.989,2126,2,4,80,SbDiv 2025,2,0.24,CV2,FALSE,90,NA,PI24969,NA,NA,NA,NA
data/ne2025/device2/2126_LeafPhotoA_2025-09-08 11_43_18.978-05_00.jpg,NE,2126_LeafPhotoA_2025-09-08 11_43_18.978,2126,2,4,80,SbDiv 2025,2,0.01,CV2,FALSE,90,NA,PI24969,NA,NA,NA,NA
data/ne2025/device2/2126_LeafPhotoA_2025-09-08 11_43_37.367-05_00.jpg,NE,2126_LeafPhotoA_2025-09-08 11_43_37.367,2126,2,4,80,SbDiv 2025,2,1.06,CV2,FALSE,90,NA,PI24969,NA,NA,NA,NA
data/ne2025/device2/2127_LeafPhotoA_2025-09-08 11_44_05.581-05_00.jpg,NE,2127_LeafPhotoA_2025-09-08 11_44_05.581,2127,2,4,81,SbDiv 2025,2,0.54,CV2,FALSE,90,NA,PI534144,2,2,NA,NA
data/ne2025/device2/2127_LeafPhotoA_2025-09-08 11_44_25.013-05_00.jpg,NE,2127_LeafPhotoA_2025-09-08 11_44_25.013,2127,2,4,81,SbDiv 2025,2,0.32,CV2,FALSE,90,NA,PI534144,NA,NA,NA,NA
data/ne2025/device2/2127_LeafPhotoA_2025-09-08 11_44_47.310-05_00.jpg,NE,2127_LeafPhotoA_2025-09-08 11_44_47.310,2127,2,4,81,SbDiv 2025,2,0.43,CV2,FALSE,90,NA,PI534144,NA,NA,NA,NA
data/ne2025/device2/2128_LeafPhotoA_2025-09-08 11_45_15.030-05_00.jpg,NE,2128_LeafPhotoA_2025-09-08 11_45_15.030,2128,2,4,82,SbDiv 2025,2,0.01,CV2,FALSE,90,NA,PI595709,NA,NA,NA,NA
data/ne2025/device2/2128_LeafPhotoA_2025-09-08 11_45_30.525-05_00.jpg,NE,2128_LeafPhotoA_2025-09-08 11_45_30.525,2128,2,4,82,SbDiv 2025,2,0.02,CV2,FALSE,90,NA,PI595709,NA,NA,NA,NA
data/ne2025/device2/2128_LeafPhotoA_2025-09-08 11_45_58.923-05_00.jpg,NE,2128_LeafPhotoA_2025-09-08 11_45_58.923,2128,2,4,82,SbDiv 2025,2,0.07,CV2,FALSE,90,NA,PI595709,NA,NA,NA,NA
data/ne2025/device2/2129_LeafPhotoA_2025-09-08 11_46_31.339-05_00.jpg,NE,2129_LeafPhotoA_2025-09-08 11_46_31.339,2129,2,4,83,SbDiv 2025,2,0.03,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2129_LeafPhotoA_2025-09-08 11_46_50.494-05_00.jpg,NE,2129_LeafPhotoA_2025-09-08 11_46_50.494,2129,2,4,83,SbDiv 2025,2,0.26,CV2,FALSE,90,NA,Check,1.5,2,NA,NA
data/ne2025/device2/2129_LeafPhotoA_2025-09-08 11_47_13.878-05_00.jpg,NE,2129_LeafPhotoA_2025-09-08 11_47_13.878,2129,2,4,83,SbDiv 2025,2,0.03,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
data/ne2025/device2/2130_LeafPhotoA_2025-09-08 11_48_17.799-05_00.jpg,NE,2130_LeafPhotoA_2025-09-08 11_48_17.799,2130,2,4,84,SbDiv 2025,2,0.28,CV2,FALSE,90,NA,PI656015,NA,NA,NA,NA
data/ne2025/device2/2130_LeafPhotoA_2025-09-08 11_48_43.180-05_00.jpg,NE,2130_LeafPhotoA_2025-09-08 11_48_43.180,2130,2,4,84,SbDiv 2025,2,3.96,CV2,FALSE,90,NA,PI656015,2.5,2.5,NA,NA
data/ne2025/device2/2130_LeafPhotoA_2025-09-08 11_49_10.108-05_00.jpg,NE,2130_LeafPhotoA_2025-09-08 11_49_10.108,2130,2,4,84,SbDiv 2025,2,0.31,CV2,FALSE,90,NA,PI656015,1.5,2,NA,NA
