image_path,ExG_P20_disease_pct
251028_LeafPhotoA_2025-10-08 10_49_58.474-05_00_leaf.png,1.21
251028_LeafPhotoA_2025-10-08 10_50_24.515-05_00_leaf.png,3.02
251028_LeafPhotoA_2025-10-08 10_50_42.457-05_00_leaf.png,0.01
251029_LeafPhotoA_2025-10-08 10_51_23.472-05_00_leaf.png,0.82
251029_LeafPhotoA_2025-10-08 10_51_42.537-05_00_leaf.png,0.01
251029_LeafPhotoA_2025-10-08 10_51_59.694-05_00_leaf.png,0.01
251030_LeafPhotoA_2025-10-08 10_52_50.647-05_00_leaf.png,0.37
251030_LeafPhotoA_2025-10-08 10_53_11.792-05_00_leaf.png,2.95
251030_LeafPhotoA_2025-10-08 10_53_36.924-05_00_leaf.png,0.49
251031_LeafPhotoA_2025-10-08 10_30_11.863-05_00_leaf.png,4.19
251031_LeafPhotoA_2025-10-08 10_30_33.656-05_00_leaf.png,3.42
251031_LeafPhotoA_2025-10-08 10_31_01.465-05_00_leaf.png,1.3
251035_LeafPhotoA_2025-10-08 10_35_15.619-05_00_leaf.png,1.97
251035_LeafPhotoA_2025-10-08 10_36_03.278-05_00_leaf.png,0.25
251035_LeafPhotoA_2025-10-08 10_36_23.151-05_00_leaf.png,4.16
251036_LeafPhotoA_2025-10-08 10_36_54.137-05_00_leaf.png,1.28
251036_LeafPhotoA_2025-10-08 10_37_24.738-05_00_leaf.png,0.47
251036_LeafPhotoA_2025-10-08 10_37_48.596-05_00_leaf.png,2.32
251037_LeafPhotoA_2025-10-08 10_38_34.434-05_00_leaf.png,6.95
251037_LeafPhotoA_2025-10-08 10_38_56.336-05_00_leaf.png,4.45
251037_LeafPhotoA_2025-10-08 10_39_27.387-05_00_leaf.png,1.67
251039_LeafPhotoA_2025-10-08 10_40_16.101-05_00_leaf.png,0.96
251039_LeafPhotoA_2025-10-08 10_40_30.877-05_00_leaf.png,2.26
251039_LeafPhotoA_2025-10-08 10_40_42.759-05_00_leaf.png,4.76
251040_LeafPhotoA_2025-10-08 13_39_58.589-05_00_leaf.png,0.14
251040_LeafPhotoA_2025-10-08 13_40_27.170-05_00_leaf.png,0.85
251040_LeafPhotoA_2025-10-08 13_40_41.347-05_00_leaf.png,4.5
251041_LeafPhotoA_2025-10-08 13_41_24.993-05_00_leaf.png,3.3
251041_LeafPhotoA_2025-10-08 13_41_37.012-05_00_leaf.png,6.62
251041_LeafPhotoA_2025-10-08 13_41_53.525-05_00_leaf.png,2.51
251044_LeafPhotoA_2025-10-08 13_42_56.104-05_00_leaf.png,0.26
251044_LeafPhotoA_2025-10-08 13_43_07.112-05_00_leaf.png,0.82
251044_LeafPhotoA_2025-10-08 13_43_27.773-05_00_leaf.png,0.65
251045_LeafPhotoA_2025-10-08 13_44_19.346-05_00_leaf.png,0.27
251045_LeafPhotoA_2025-10-08 13_45_09.521-05_00_leaf.png,0.32
251045_LeafPhotoA_2025-10-08 13_45_36.784-05_00_leaf.png,0.41
251046_LeafPhotoA_2025-10-08 13_46_16.716-05_00_leaf.png,4.91
251046_LeafPhotoA_2025-10-08 13_46_30.331-05_00_leaf.png,4.83
251046_LeafPhotoA_2025-10-08 13_46_44.825-05_00_leaf.png,6.49
251047_LeafPhotoA_2025-10-08 13_47_42.267-05_00_leaf.png,2.3
251047_LeafPhotoA_2025-10-08 13_48_04.681-05_00_leaf.png,2.34
251047_LeafPhotoA_2025-10-08 13_48_18.892-05_00_leaf.png,11.7
251048_LeafPhotoA_2025-10-08 13_48_47.708-05_00_leaf.png,6.18
251048_LeafPhotoA_2025-10-08 13_49_20.637-05_00_leaf.png,5.08
251048_LeafPhotoA_2025-10-08 13_49_43.756-05_00_leaf.png,0.36
251049_LeafPhotoA_2025-10-08 13_50_53.465-05_00_leaf.png,24.91
251049_LeafPhotoA_2025-10-08 13_51_19.029-05_00_leaf.png,0.16
251049_LeafPhotoA_2025-10-08 13_51_59.265-05_00_leaf.png,37.63
251050_LeafPhotoA_2025-10-08 13_52_27.546-05_00_leaf.png,4.02
251050_LeafPhotoA_2025-10-08 13_53_13.818-05_00_leaf.png,12.61
251050_LeafPhotoA_2025-10-08 13_53_25.118-05_00_leaf.png,3.11
251051_LeafPhotoA_2025-10-08 13_54_23.338-05_00_leaf.png,8.86
251051_LeafPhotoA_2025-10-08 13_54_33.556-05_00_leaf.png,7.32
251051_LeafPhotoA_2025-10-08 13_54_45.426-05_00_leaf.png,5.98
251052_LeafPhotoA_2025-10-08 13_55_33.132-05_00_leaf.png,1.09
251052_LeafPhotoA_2025-10-08 13_55_43.554-05_00_leaf.png,1.77
251052_LeafPhotoA_2025-10-08 13_55_56.483-05_00_leaf.png,4.7
251053_LeafPhotoA_2025-10-08 13_56_34.569-05_00_leaf.png,3.66
251053_LeafPhotoA_2025-10-08 13_56_47.417-05_00_leaf.png,7.89
251053_LeafPhotoA_2025-10-08 13_57_17.370-05_00_leaf.png,3.24
251056_LeafPhotoA_2025-10-08 14_16_59.758-05_00_leaf.png,9.68
251056_LeafPhotoA_2025-10-08 14_17_18.311-05_00_leaf.png,8.32
251056_LeafPhotoA_2025-10-08 14_17_35.736-05_00_leaf.png,2.25
251057_LeafPhotoA_2025-10-08 14_16_00.296-05_00_leaf.png,0.36
251057_LeafPhotoA_2025-10-08 14_16_19.880-05_00_leaf.png,2.17
251057_LeafPhotoA_2025-10-08 14_16_31.403-05_00_leaf.png,6.87
251058_LeafPhotoA_2025-10-08 14_14_46.009-05_00_leaf.png,0.1
251058_LeafPhotoA_2025-10-08 14_15_16.381-05_00_leaf.png,0.04
251059_LeafPhotoA_2025-10-08 14_13_34.400-05_00_leaf.png,0.32
251059_LeafPhotoA_2025-10-08 14_13_47.449-05_00_leaf.png,0.32
251059_LeafPhotoA_2025-10-08 14_13_58.042-05_00_leaf.png,0.28
251062_LeafPhotoA_2025-10-08 14_11_08.030-05_00_leaf.png,0.15
251062_LeafPhotoA_2025-10-08 14_11_31.108-05_00_leaf.png,14.46
251062_LeafPhotoA_2025-10-08 14_11_44.481-05_00_leaf.png,0.97
251064_LeafPhotoA_2025-10-08 14_09_21.502-05_00_leaf.png,16.35
251064_LeafPhotoA_2025-10-08 14_09_34.334-05_00_leaf.png,9.56
251064_LeafPhotoA_2025-10-08 14_10_03.377-05_00_leaf.png,3.17
251065_LeafPhotoA_2025-10-08 14_07_47.383-05_00_leaf.png,2.04
251065_LeafPhotoA_2025-10-08 14_08_02.634-05_00_leaf.png,4.49
251065_LeafPhotoA_2025-10-08 14_08_50.677-05_00_leaf.png,0.7
251066_LeafPhotoA_2025-10-08 14_06_01.994-05_00_leaf.png,8.8
251066_LeafPhotoA_2025-10-08 14_06_18.140-05_00_leaf.png,6.27
251066_LeafPhotoA_2025-10-08 14_06_32.898-05_00_leaf.png,0.65
251067_LeafPhotoA_2025-10-08 14_05_21.166-05_00_leaf.png,1.05
251067_LeafPhotoA_2025-10-08 14_05_28.095-05_00_leaf.png,0.89
251067_LeafPhotoA_2025-10-08 14_05_40.052-05_00_leaf.png,14.03
251068_LeafPhotoA_2025-10-08 14_02_58.895-05_00_leaf.png,1.12
251068_LeafPhotoA_2025-10-08 14_03_15.765-05_00_leaf.png,16.53
251068_LeafPhotoA_2025-10-08 14_03_53.140-05_00_leaf.png,0.08
251070_LeafPhotoA_2025-10-08 14_01_16.727-05_00_leaf.png,6.17
251070_LeafPhotoA_2025-10-08 14_01_25.627-05_00_leaf.png,1.8
251070_LeafPhotoA_2025-10-08 14_01_37.875-05_00_leaf.png,0.77
251071_LeafPhotoA_2025-10-08 13_59_53.223-05_00_leaf.png,4.17
251071_LeafPhotoA_2025-10-08 14_00_04.352-05_00_leaf.png,1.64
251071_LeafPhotoA_2025-10-08 14_00_29.148-05_00_leaf.png,1.78
251072_LeafPhotoA_2025-10-08 13_35_26.640-05_00_leaf.png,0.49
251075_LeafPhotoA_2025-10-08 13_43_47.702-05_00_leaf.png,2.74
251075_LeafPhotoA_2025-10-08 13_43_58.303-05_00_leaf.png,19
251076_LeafPhotoA_2025-10-08 13_44_44.930-05_00_leaf.png,0
251076_LeafPhotoA_2025-10-08 13_45_04.608-05_00_leaf.png,0
251076_LeafPhotoA_2025-10-08 13_45_20.376-05_00_leaf.png,0
251077_LeafPhotoA_2025-10-08 13_45_51.724-05_00_leaf.png,0.06
251077_LeafPhotoA_2025-10-08 13_46_18.562-05_00_leaf.png,0.01
251077_LeafPhotoA_2025-10-08 13_46_31.838-05_00_leaf.png,2.43
251078_LeafPhotoA_2025-10-08 13_47_00.870-05_00_leaf.png,1.8
251078_LeafPhotoA_2025-10-08 13_47_12.041-05_00_leaf.png,1.02
251078_LeafPhotoA_2025-10-08 13_47_23.309-05_00_leaf.png,0.19
251079_LeafPhotoA_2025-10-08 13_47_42.182-05_00_leaf.png,0.4
251079_LeafPhotoA_2025-10-08 13_47_53.378-05_00_leaf.png,0.96
251079_LeafPhotoA_2025-10-08 13_48_05.002-05_00_leaf.png,5.13
251082_LeafPhotoA_2025-10-08 13_49_18.086-05_00_leaf.png,0.02
251082_LeafPhotoA_2025-10-08 13_49_28.833-05_00_leaf.png,0.1
251082_LeafPhotoA_2025-10-08 13_49_41.182-05_00_leaf.png,3.64
251084_LeafPhotoA_2025-10-08 13_51_03.018-05_00_leaf.png,8.12
251084_LeafPhotoA_2025-10-08 13_51_26.997-05_00_leaf.png,3.27
251085_LeafPhotoA_2025-10-08 13_52_10.799-05_00_leaf.png,0.01
251085_LeafPhotoA_2025-10-08 13_52_28.341-05_00_leaf.png,3.28
251085_LeafPhotoA_2025-10-08 13_52_40.909-05_00_leaf.png,3.96
251087_LeafPhotoA_2025-10-08 13_54_56.558-05_00_leaf.png,1.18
251088_LeafPhotoA_2025-10-08 14_12_24.808-05_00_leaf.png,11.48
251089_LeafPhotoA_2025-10-08 14_10_55.354-05_00_leaf.png,2.11
251089_LeafPhotoA_2025-10-08 14_11_18.730-05_00_leaf.png,1.93
251089_LeafPhotoA_2025-10-08 14_11_30.190-05_00_leaf.png,0.56
251091_LeafPhotoA_2025-10-08 14_09_11.987-05_00_leaf.png,15.55
251091_LeafPhotoA_2025-10-08 14_09_26.010-05_00_leaf.png,0.86
251091_LeafPhotoA_2025-10-08 14_09_38.299-05_00_leaf.png,0.89
251092_LeafPhotoA_2025-10-08 14_08_01.513-05_00_leaf.png,0.01
251092_LeafPhotoA_2025-10-08 14_08_26.555-05_00_leaf.png,0.1
251092_LeafPhotoA_2025-10-08 14_08_37.142-05_00_leaf.png,0.87
251094_LeafPhotoA_2025-10-08 14_05_46.994-05_00_leaf.png,0.09
251094_LeafPhotoA_2025-10-08 14_06_14.147-05_00_leaf.png,0.16
251094_LeafPhotoA_2025-10-08 14_06_25.951-05_00_leaf.png,2.7
251096_LeafPhotoA_2025-10-08 14_04_32.159-05_00_leaf.png,2.74
251096_LeafPhotoA_2025-10-08 14_04_44.756-05_00_leaf.png,1.32
251096_LeafPhotoA_2025-10-08 14_04_58.026-05_00_leaf.png,1.5
251099_LeafPhotoA_2025-10-08 14_02_09.204-05_00_leaf.png,0.2
251099_LeafPhotoA_2025-10-08 14_02_21.359-05_00_leaf.png,0
251099_LeafPhotoA_2025-10-08 14_02_46.485-05_00_leaf.png,1.94
251100_LeafPhotoA_2025-10-08 14_01_14.582-05_00_leaf.png,4.05
251100_LeafPhotoA_2025-10-08 14_01_26.834-05_00_leaf.png,5.99
251101_LeafPhotoA_2025-10-08 13_58_59.436-05_00_leaf.png,0.08
251101_LeafPhotoA_2025-10-08 13_59_10.741-05_00_leaf.png,0.13
251103_LeafPhotoA_2025-10-08 13_57_06.629-05_00_leaf.png,0.03
251103_LeafPhotoA_2025-10-08 13_57_20.881-05_00_leaf.png,0.99
251104_LeafPhotoA_2025-10-08 13_45_13.996-05_00_leaf.png,16.54
251104_LeafPhotoA_2025-10-08 13_45_32.734-05_00_leaf.png,21.6
251104_LeafPhotoA_2025-10-08 13_45_51.612-05_00_leaf.png,13.01
251105_LeafPhotoA_2025-10-08 13_46_06.371-05_00_leaf.png,5.56
251105_LeafPhotoA_2025-10-08 13_46_17.951-05_00_leaf.png,11.23
251105_LeafPhotoA_2025-10-08 13_46_35.333-05_00_leaf.png,4.1
251107_LeafPhotoA_2025-10-08 13_47_16.407-05_00_leaf.png,3.92
251107_LeafPhotoA_2025-10-08 13_47_26.245-05_00_leaf.png,2.52
251107_LeafPhotoA_2025-10-08 13_47_37.377-05_00_leaf.png,1.05
251109_LeafPhotoA_2025-10-08 13_48_55.982-05_00_leaf.png,8.88
251109_LeafPhotoA_2025-10-08 13_49_08.971-05_00_leaf.png,3.39
251109_LeafPhotoA_2025-10-08 13_49_25.006-05_00_leaf.png,1.32
251110_LeafPhotoA_2025-10-08 13_49_51.268-05_00_leaf.png,0.02
251110_LeafPhotoA_2025-10-08 13_50_12.387-05_00_leaf.png,0.91
251110_LeafPhotoA_2025-10-08 13_50_34.953-05_00_leaf.png,0.93
251111_LeafPhotoA_2025-10-08 13_51_02.184-05_00_leaf.png,0.01
251111_LeafPhotoA_2025-10-08 13_51_17.969-05_00_leaf.png,1.6
251111_LeafPhotoA_2025-10-08 13_51_39.139-05_00_leaf.png,0.9
251112_LeafPhotoA_2025-10-08 13_51_59.444-05_00_leaf.png,0.03
251112_LeafPhotoA_2025-10-08 13_52_15.889-05_00_leaf.png,0.08
251112_LeafPhotoA_2025-10-08 13_52_34.353-05_00_leaf.png,0.18
251113_LeafPhotoA_2025-10-08 13_52_57.587-05_00_leaf.png,3.07
251113_LeafPhotoA_2025-10-08 13_53_12.772-05_00_leaf.png,1.71
251113_LeafPhotoA_2025-10-08 13_53_28.343-05_00_leaf.png,2.74
251114_LeafPhotoA_2025-10-08 13_54_10.524-05_00_leaf.png,0.43
251114_LeafPhotoA_2025-10-08 13_54_29.398-05_00_leaf.png,0.73
251114_LeafPhotoA_2025-10-08 13_54_54.965-05_00_leaf.png,0.07
251116_LeafPhotoA_2025-10-08 13_57_55.630-05_00_leaf.png,0.14
251116_LeafPhotoA_2025-10-08 13_58_05.973-05_00_leaf.png,0.02
251116_LeafPhotoA_2025-10-08 13_58_20.148-05_00_leaf.png,0.89
251118_LeafPhotoA_2025-10-08 13_59_21.584-05_00_leaf.png,11.53
251118_LeafPhotoA_2025-10-08 13_59_35.275-05_00_leaf.png,27.34
251118_LeafPhotoA_2025-10-08 13_59_48.606-05_00_leaf.png,23.48
251119_LeafPhotoA_2025-10-08 14_01_57.642-05_00_leaf.png,0.58
251119_LeafPhotoA_2025-10-08 14_02_14.422-05_00_leaf.png,0.55
251119_LeafPhotoA_2025-10-08 14_02_30.973-05_00_leaf.png,2.01
251120_LeafPhotoA_2025-10-08 14_22_16.697-05_00_leaf.png,4.89
251120_LeafPhotoA_2025-10-08 14_22_29.673-05_00_leaf.png,4.35
251120_LeafPhotoA_2025-10-08 14_22_42.966-05_00_leaf.png,10.21
251121_LeafPhotoA_2025-10-08 14_21_12.929-05_00_leaf.png,0.75
251121_LeafPhotoA_2025-10-08 14_21_37.301-05_00_leaf.png,2.27
251121_LeafPhotoA_2025-10-08 14_21_53.516-05_00_leaf.png,0.4
251122_LeafPhotoA_2025-10-08 14_20_23.219-05_00_leaf.png,5.42
251122_LeafPhotoA_2025-10-08 14_20_36.846-05_00_leaf.png,4.3
251122_LeafPhotoA_2025-10-08 14_20_53.582-05_00_leaf.png,1.26
251123_LeafPhotoA_2025-10-08 14_19_12.870-05_00_leaf.png,0
251123_LeafPhotoA_2025-10-08 14_19_33.511-05_00_leaf.png,0
251123_LeafPhotoA_2025-10-08 14_19_53.220-05_00_leaf.png,0.01
251124_LeafPhotoA_2025-10-08 14_17_59.722-05_00_leaf.png,0.43
251124_LeafPhotoA_2025-10-08 14_18_13.458-05_00_leaf.png,0.38
251124_LeafPhotoA_2025-10-08 14_18_42.889-05_00_leaf.png,0.07
251125_LeafPhotoA_2025-10-08 14_16_57.859-05_00_leaf.png,0.02
251125_LeafPhotoA_2025-10-08 14_17_17.881-05_00_leaf.png,0.17
251125_LeafPhotoA_2025-10-08 14_17_34.844-05_00_leaf.png,0.27
251126_LeafPhotoA_2025-10-08 14_15_35.375-05_00_leaf.png,2.34
251126_LeafPhotoA_2025-10-08 14_16_05.023-05_00_leaf.png,0.18
251126_LeafPhotoA_2025-10-08 14_16_24.891-05_00_leaf.png,1.69
251127_LeafPhotoA_2025-10-08 14_14_08.968-05_00_leaf.png,3.99
251127_LeafPhotoA_2025-10-08 14_14_33.424-05_00_leaf.png,49.61
251127_LeafPhotoA_2025-10-08 14_14_46.785-05_00_leaf.png,4.88
251128_LeafPhotoA_2025-10-08 14_12_01.945-05_00_leaf.png,0.11
251128_LeafPhotoA_2025-10-08 14_12_20.798-05_00_leaf.png,0.57
251128_LeafPhotoA_2025-10-08 14_12_44.542-05_00_leaf.png,6.94
251129_LeafPhotoA_2025-10-08 14_10_48.247-05_00_leaf.png,0.14
251129_LeafPhotoA_2025-10-08 14_11_02.839-05_00_leaf.png,0.48
251129_LeafPhotoA_2025-10-08 14_11_27.999-05_00_leaf.png,4.67
251130_LeafPhotoA_2025-10-08 14_09_35.281-05_00_leaf.png,0.31
251130_LeafPhotoA_2025-10-08 14_09_52.990-05_00_leaf.png,0.03
251130_LeafPhotoA_2025-10-08 14_10_16.552-05_00_leaf.png,0.22
251132_LeafPhotoA_2025-10-08 14_08_12.586-05_00_leaf.png,0.91
251132_LeafPhotoA_2025-10-08 14_08_25.401-05_00_leaf.png,1.29
251132_LeafPhotoA_2025-10-08 14_08_39.644-05_00_leaf.png,0.05
251133_LeafPhotoA_2025-10-08 14_06_34.843-05_00_leaf.png,0.73
251133_LeafPhotoA_2025-10-08 14_06_54.585-05_00_leaf.png,0.31
251133_LeafPhotoA_2025-10-08 14_07_29.287-05_00_leaf.png,2.41
251134_LeafPhotoA_2025-10-08 14_05_24.154-05_00_leaf.png,2.43
251134_LeafPhotoA_2025-10-08 14_05_46.692-05_00_leaf.png,2.83
251134_LeafPhotoA_2025-10-08 14_06_00.700-05_00_leaf.png,1.42
251136_LeafPhotoA_2025-10-10 10_12_31.591-05_00_leaf.png,10.35
251136_LeafPhotoA_2025-10-10 10_12_45.431-05_00_leaf.png,32.8
251136_LeafPhotoA_2025-10-10 10_12_55.332-05_00_leaf.png,32.64
251137_LeafPhotoA_2025-10-10 10_13_31.594-05_00_leaf.png,3.92
251137_LeafPhotoA_2025-10-10 10_13_40.676-05_00_leaf.png,8.7
251137_LeafPhotoA_2025-10-10 10_13_49.234-05_00_leaf.png,4.3
251138_LeafPhotoA_2025-10-10 10_14_40.813-05_00_leaf.png,5.04
251138_LeafPhotoA_2025-10-10 10_15_02.768-05_00_leaf.png,0.34
251138_LeafPhotoA_2025-10-10 10_15_15.088-05_00_leaf.png,1.24
251139_LeafPhotoA_2025-10-10 10_15_38.243-05_00_leaf.png,0.64
251139_LeafPhotoA_2025-10-10 10_15_52.416-05_00_leaf.png,0.85
251139_LeafPhotoA_2025-10-10 10_16_05.507-05_00_leaf.png,0.21
251140_LeafPhotoA_2025-10-10 10_16_30.486-05_00_leaf.png,0.25
251140_LeafPhotoA_2025-10-10 10_17_00.568-05_00_leaf.png,0.23
251140_LeafPhotoA_2025-10-10 10_17_12.824-05_00_leaf.png,0.79
251141_LeafPhotoA_2025-10-10 10_17_49.382-05_00_leaf.png,1.87
251141_LeafPhotoA_2025-10-10 10_18_03.524-05_00_leaf.png,1.03
251141_LeafPhotoA_2025-10-10 10_18_15.393-05_00_leaf.png,2.91
251142_LeafPhotoA_2025-10-10 10_18_38.086-05_00_leaf.png,0.32
251142_LeafPhotoA_2025-10-10 10_19_04.573-05_00_leaf.png,15.73
251142_LeafPhotoA_2025-10-10 10_19_21.390-05_00_leaf.png,0.09
251143_LeafPhotoA_2025-10-10 10_19_48.139-05_00_leaf.png,1.73
251143_LeafPhotoA_2025-10-10 10_19_58.337-05_00_leaf.png,1.38
251143_LeafPhotoA_2025-10-10 10_20_14.600-05_00_leaf.png,3.33
251144_LeafPhotoA_2025-10-10 10_20_52.831-05_00_leaf.png,10.42
251144_LeafPhotoA_2025-10-10 10_21_05.003-05_00_leaf.png,4.66
251144_LeafPhotoA_2025-10-10 10_21_16.574-05_00_leaf.png,3.88
251145_LeafPhotoA_2025-10-10 10_21_48.849-05_00_leaf.png,2.38
251145_LeafPhotoA_2025-10-10 10_22_01.647-05_00_leaf.png,0.13
251145_LeafPhotoA_2025-10-10 10_22_11.447-05_00_leaf.png,0.08
251146_LeafPhotoA_2025-10-10 10_23_09.633-05_00_leaf.png,0.19
251146_LeafPhotoA_2025-10-10 10_23_22.857-05_00_leaf.png,0.17
251147_LeafPhotoA_2025-10-10 10_24_11.689-05_00_leaf.png,5.39
251147_LeafPhotoA_2025-10-10 10_24_26.680-05_00_leaf.png,1.87
251148_LeafPhotoA_2025-10-10 10_25_26.799-05_00_leaf.png,0.62
251148_LeafPhotoA_2025-10-10 10_25_39.687-05_00_leaf.png,0.05
251148_LeafPhotoA_2025-10-10 10_25_50.530-05_00_leaf.png,0.62
251150_LeafPhotoA_2025-10-10 10_26_44.990-05_00_leaf.png,4.09
251150_LeafPhotoA_2025-10-10 10_27_20.170-05_00_leaf.png,0.37
251152_LeafPhotoA_2025-10-10 10_48_01.425-05_00_leaf.png,4.61
251152_LeafPhotoA_2025-10-10 10_48_12.474-05_00_leaf.png,2.95
251152_LeafPhotoA_2025-10-10 10_48_23.025-05_00_leaf.png,2.28
251153_LeafPhotoA_2025-10-10 10_47_13.263-05_00_leaf.png,4.02
251153_LeafPhotoA_2025-10-10 10_47_25.320-05_00_leaf.png,10.16
251153_LeafPhotoA_2025-10-10 10_47_35.141-05_00_leaf.png,8.56
251154_LeafPhotoA_2025-10-10 10_46_14.835-05_00_leaf.png,2.3
251154_LeafPhotoA_2025-10-10 10_46_27.109-05_00_leaf.png,0.17
251154_LeafPhotoA_2025-10-10 10_46_36.453-05_00_leaf.png,0.61
251155_LeafPhotoA_2025-10-10 10_45_18.678-05_00_leaf.png,0.79
251155_LeafPhotoA_2025-10-10 10_45_31.127-05_00_leaf.png,0.2
251155_LeafPhotoA_2025-10-10 10_45_44.554-05_00_leaf.png,0.32
251156_LeafPhotoA_2025-10-10 10_41_12.717-05_00_leaf.png,0.05
251156_LeafPhotoA_2025-10-10 10_41_27.394-05_00_leaf.png,0.16
251156_LeafPhotoA_2025-10-10 10_41_37.581-05_00_leaf.png,0.48
251157_LeafPhotoA_2025-10-10 10_40_08.825-05_00_leaf.png,0.29
251157_LeafPhotoA_2025-10-10 10_40_22.779-05_00_leaf.png,0.37
251157_LeafPhotoA_2025-10-10 10_40_32.942-05_00_leaf.png,0.66
251158_LeafPhotoA_2025-10-10 10_39_07.942-05_00_leaf.png,7.15
251158_LeafPhotoA_2025-10-10 10_39_20.019-05_00_leaf.png,2.23
251159_LeafPhotoA_2025-10-10 10_37_59.352-05_00_leaf.png,6.73
251159_LeafPhotoA_2025-10-10 10_38_21.700-05_00_leaf.png,1.53
251161_LeafPhotoA_2025-10-10 10_36_35.508-05_00_leaf.png,1.1
251161_LeafPhotoA_2025-10-10 10_36_48.021-05_00_leaf.png,11.49
251161_LeafPhotoA_2025-10-10 10_36_58.163-05_00_leaf.png,10.63
251162_LeafPhotoA_2025-10-10 10_35_35.618-05_00_leaf.png,4.61
251162_LeafPhotoA_2025-10-10 10_35_51.109-05_00_leaf.png,2.46
251162_LeafPhotoA_2025-10-10 10_36_01.440-05_00_leaf.png,0.03
251163_LeafPhotoA_2025-10-10 10_33_35.496-05_00_leaf.png,2.98
251163_LeafPhotoA_2025-10-10 10_34_20.334-05_00_leaf.png,0.8
251163_LeafPhotoA_2025-10-10 10_34_34.408-05_00_leaf.png,0.29
251164_LeafPhotoA_2025-10-10 10_32_34.199-05_00_leaf.png,2.71
251164_LeafPhotoA_2025-10-10 10_32_47.652-05_00_leaf.png,0.7
251164_LeafPhotoA_2025-10-10 10_33_02.043-05_00_leaf.png,0.68
251165_LeafPhotoA_2025-10-10 10_31_32.938-05_00_leaf.png,5.05
251165_LeafPhotoA_2025-10-10 10_31_45.108-05_00_leaf.png,0.5
251165_LeafPhotoA_2025-10-10 10_32_02.517-05_00_leaf.png,0.6
251167_LeafPhotoA_2025-10-10 10_30_25.372-05_00_leaf.png,0.79
251167_LeafPhotoA_2025-10-10 10_30_36.355-05_00_leaf.png,0.43
251167_LeafPhotoA_2025-10-10 10_30_47.137-05_00_leaf.png,0.73
251168_LeafPhotoA_2025-10-10 10_49_56.853-05_00_leaf.png,5.4
251168_LeafPhotoA_2025-10-10 10_50_08.382-05_00_leaf.png,1.85
251168_LeafPhotoA_2025-10-10 10_50_18.234-05_00_leaf.png,1.31
251169_LeafPhotoA_2025-10-10 10_50_40.583-05_00_leaf.png,0.72
251169_LeafPhotoA_2025-10-10 10_50_59.887-05_00_leaf.png,3.03
251169_LeafPhotoA_2025-10-10 10_51_10.061-05_00_leaf.png,1.39
251171_LeafPhotoA_2025-10-10 10_52_06.472-05_00_leaf.png,4.82
251171_LeafPhotoA_2025-10-10 10_52_20.317-05_00_leaf.png,5.39
251171_LeafPhotoA_2025-10-10 10_52_29.344-05_00_leaf.png,2.26
251172_LeafPhotoA_2025-10-10 10_52_59.880-05_00_leaf.png,0.54
251172_LeafPhotoA_2025-10-10 10_53_11.285-05_00_leaf.png,1.69
251172_LeafPhotoA_2025-10-10 10_53_21.529-05_00_leaf.png,5.31
251173_LeafPhotoA_2025-10-10 10_53_53.234-05_00_leaf.png,0.3
251174_LeafPhotoA_2025-10-10 10_54_54.227-05_00_leaf.png,1.18
251174_LeafPhotoA_2025-10-10 10_55_07.153-05_00_leaf.png,1.6
251174_LeafPhotoA_2025-10-10 10_55_17.281-05_00_leaf.png,1.05
251175_LeafPhotoA_2025-10-10 10_55_47.345-05_00_leaf.png,6.26
251175_LeafPhotoA_2025-10-10 10_55_59.539-05_00_leaf.png,14.15
251176_LeafPhotoA_2025-10-10 10_56_53.713-05_00_leaf.png,14.02
251176_LeafPhotoA_2025-10-10 10_57_13.533-05_00_leaf.png,5.82
251178_LeafPhotoA_2025-10-10 10_58_23.202-05_00_leaf.png,4.26
251178_LeafPhotoA_2025-10-10 10_58_35.167-05_00_leaf.png,2.19
251178_LeafPhotoA_2025-10-10 10_58_44.738-05_00_leaf.png,3.61
251179_LeafPhotoA_2025-10-10 10_59_17.065-05_00_leaf.png,1.97
251179_LeafPhotoA_2025-10-10 10_59_39.425-05_00_leaf.png,6.03
251180_LeafPhotoA_2025-10-10 11_00_13.559-05_00_leaf.png,4.77
251180_LeafPhotoA_2025-10-10 11_00_26.659-05_00_leaf.png,1.11
251180_LeafPhotoA_2025-10-10 11_00_40.679-05_00_leaf.png,4.73
251181_LeafPhotoA_2025-10-10 11_01_09.345-05_00_leaf.png,0.41
251181_LeafPhotoA_2025-10-10 11_01_19.045-05_00_leaf.png,0.02
251181_LeafPhotoA_2025-10-10 11_01_27.764-05_00_leaf.png,0.4
251182_LeafPhotoA_2025-10-10 11_02_28.515-05_00_leaf.png,0.18
251183_LeafPhotoA_2025-10-10 11_03_03.226-05_00_leaf.png,5.67
251183_LeafPhotoA_2025-10-10 11_03_16.182-05_00_leaf.png,20.5
251183_LeafPhotoA_2025-10-10 11_03_27.610-05_00_leaf.png,13.71
251184_LeafPhotoA_2025-10-10 11_44_34.046-05_00_leaf.png,2.5
251184_LeafPhotoA_2025-10-10 11_44_47.569-05_00_leaf.png,6.72
251184_LeafPhotoA_2025-10-10 11_45_16.779-05_00_leaf.png,4.24
251185_LeafPhotoA_2025-10-10 11_43_45.733-05_00_leaf.png,3.47
251185_LeafPhotoA_2025-10-10 11_43_56.752-05_00_leaf.png,0.18
