responseVar,grp,vcov,pctVar,label
embedding_mean_35,Residual,1688.3856253394924,53.89267924389208,embedding_mean_35
embedding_mean_36,genotype,1528.6303043990576,29.032535631467272,embedding_mean_36
embedding_mean_36,row,51.770847076014476,0.9832586453900737,embedding_mean_36
embedding_mean_36,range,864.8893937553352,16.426425715373494,embedding_mean_36
embedding_mean_36,Residual,2819.941275383404,53.55778000776916,embedding_mean_36
embedding_mean_37,genotype,4501.162706556413,33.62636269359341,embedding_mean_37
embedding_mean_37,row,189.94894531824806,1.419031602486441,embedding_mean_37
embedding_mean_37,range,1720.3064466230271,12.85171238844836,embedding_mean_37
embedding_mean_37,Residual,6974.396916856282,52.102893315471775,embedding_mean_37
embedding_mean_38,genotype,1091.0181169903306,38.56991374451203,embedding_mean_38
embedding_mean_38,row,49.290653506572774,1.7425340831219125,embedding_mean_38
embedding_mean_38,range,294.622715670097,10.415567398566166,embedding_mean_38
embedding_mean_38,Residual,1393.745093763302,49.271984773799886,embedding_mean_38
embedding_mean_39,genotype,1897.9531176250068,22.613087830940433,embedding_mean_39
embedding_mean_39,row,41.176626140039,0.49059729391612417,embedding_mean_39
embedding_mean_39,range,1197.3820941512697,14.266161903999022,embedding_mean_39
embedding_mean_39,Residual,5256.650262785944,62.630152971144426,embedding_mean_39
embedding_mean_40,genotype,701.4720446029912,24.330661788865882,embedding_mean_40
embedding_mean_40,row,27.45816307471606,0.9523904541235846,embedding_mean_40
embedding_mean_40,range,368.72208013790066,12.789179975090498,embedding_mean_40
embedding_mean_40,Residual,1785.4260710475962,61.92776778192003,embedding_mean_40
embedding_mean_41,genotype,2565.14205608275,34.7750876473754,embedding_mean_41
embedding_mean_41,row,4.499062140536608,0.060992832696007915,embedding_mean_41
embedding_mean_41,range,980.7682915085874,13.296068035725778,embedding_mean_41
embedding_mean_41,Residual,3825.968996826506,51.86785148420281,embedding_mean_41
embedding_mean_42,genotype,4750.201060644459,55.464472349305204,embedding_mean_42
embedding_mean_42,row,0,0,embedding_mean_42
embedding_mean_42,range,567.2764244325846,6.623653852892941,embedding_mean_42
embedding_mean_42,Residual,3246.9257435853574,37.91187379780187,embedding_mean_42
embedding_mean_43,genotype,1303.8861080917839,42.14256472770927,embedding_mean_43
embedding_mean_43,row,0,0,embedding_mean_43
embedding_mean_43,range,272.0598213523025,8.793174925322049,embedding_mean_43
embedding_mean_43,Residual,1518.0425748541873,49.06426034696868,embedding_mean_43
embedding_mean_44,genotype,2459.6252188251588,42.6625251856734,embedding_mean_44
embedding_mean_44,row,38.735353908077364,0.6718698438409504,embedding_mean_44
embedding_mean_44,range,336.72772810952813,5.840587041975887,embedding_mean_44
embedding_mean_44,Residual,2930.2179207662916,50.825017928509766,embedding_mean_44
embedding_mean_45,genotype,1333.199970806793,19.689901639288074,embedding_mean_45
embedding_mean_45,row,106.76180754637666,1.5767548270711744,embedding_mean_45
embedding_mean_45,range,748.3767630224021,11.052704152193051,embedding_mean_45
embedding_mean_45,Residual,4582.644855243353,67.68063938144769,embedding_mean_45
embedding_mean_46,genotype,11021.203038714488,31.68399555002211,embedding_mean_46
embedding_mean_46,row,82.41173591136602,0.23691906089681117,embedding_mean_46
embedding_mean_46,range,5351.697340161913,15.385176565128688,embedding_mean_46
embedding_mean_46,Residual,18329.451761707594,52.6939088239524,embedding_mean_46
embedding_mean_47,genotype,984.2791563694359,39.99211734780294,embedding_mean_47
embedding_mean_47,row,4.5530926434817634e-5,1.8499611021448551e-6,embedding_mean_47
embedding_mean_47,range,127.28439130946852,5.1716754142879875,embedding_mean_47
embedding_mean_47,Residual,1349.6193139350182,54.83620538794797,embedding_mean_47
embedding_mean_48,genotype,1997.026621134535,34.20938441093912,embedding_mean_48
embedding_mean_48,row,70.30301912559482,1.204301926206049,embedding_mean_48
embedding_mean_48,range,780.5439270036939,13.370841913626407,embedding_mean_48
embedding_mean_48,Residual,2989.783717489732,51.21547174922841,embedding_mean_48
embedding_mean_49,genotype,678.911860992882,23.88829148426678,embedding_mean_49
