image_path,pctd,plotNumber
1110_LeafPhotoA_2025-09-08 09_49_27.638-05_00_leaf.png,0.19,1110
1110_LeafPhotoA_2025-09-08 09_49_57.248-05_00_leaf.png,0.8,1110
1111_LeafPhotoA_2025-09-08 09_50_44.488-05_00_leaf.png,0.02,1111
1111_LeafPhotoA_2025-09-08 09_51_27.996-05_00_leaf.png,0.26,1111
1111_LeafPhotoA_2025-09-08 09_52_01.440-05_00_leaf.png,0.51,1111
1112_LeafPhotoA_2025-09-08 09_52_56.205-05_00_leaf.png,0.3,1112
1112_LeafPhotoA_2025-09-08 09_53_21.075-05_00_leaf.png,0,1112
1112_LeafPhotoA_2025-09-08 09_53_39.737-05_00_leaf.png,0.15,1112
1113_LeafPhotoA_2025-09-08 09_54_19.069-05_00_leaf.png,0,1113
1113_LeafPhotoA_2025-09-08 09_54_47.376-05_00_leaf.png,0,1113
1113_LeafPhotoA_2025-09-08 09_55_09.635-05_00_leaf.png,0,1113
1114_LeafPhotoA_2025-09-08 09_55_33.569-05_00_leaf.png,0.91,1114
1114_LeafPhotoA_2025-09-08 09_56_22.839-05_00_leaf.png,0.24,1114
1114_LeafPhotoA_2025-09-08 09_56_53.006-05_00_leaf.png,0.06,1114
1115_LeafPhotoA_2025-09-08 09_57_42.464-05_00_leaf.png,0.94,1115
1115_LeafPhotoA_2025-09-08 09_58_09.096-05_00_leaf.png,1.48,1115
1115_LeafPhotoA_2025-09-08 09_58_32.273-05_00_leaf.png,1.83,1115
1116_LeafPhotoA_2025-09-08 09_59_24.734-05_00_leaf.png,0.02,1116
1116_LeafPhotoA_2025-09-08 09_59_50.648-05_00_leaf.png,0.06,1116
1116_LeafPhotoA_2025-09-08 10_00_12.748-05_00_leaf.png,0.02,1116
1117_LeafPhotoA_2025-09-08 10_00_48.141-05_00_leaf.png,0.23,1117
1117_LeafPhotoA_2025-09-08 10_01_14.938-05_00_leaf.png,0.88,1117
1117_LeafPhotoA_2025-09-08 10_01_40.986-05_00_leaf.png,0.27,1117
1118_LeafPhotoA_2025-09-08 10_02_17.783-05_00_leaf.png,0.22,1118
1118_LeafPhotoA_2025-09-08 10_02_36.914-05_00_leaf.png,0.09,1118
1118_LeafPhotoA_2025-09-08 10_03_02.378-05_00_leaf.png,0,1118
1119_LeafPhotoA_2025-09-08 10_03_34.150-05_00_leaf.png,0.72,1119
1119_LeafPhotoA_2025-09-08 10_03_58.358-05_00_leaf.png,0.33,1119
1120_LeafPhotoA_2025-09-08 10_05_09.393-05_00_leaf.png,0.21,1120
1120_LeafPhotoA_2025-09-08 10_05_30.399-05_00_leaf.png,0.36,1120
1120_LeafPhotoA_2025-09-08 10_05_52.986-05_00_leaf.png,0.64,1120
1121_LeafPhotoA_2025-09-08 10_06_22.472-05_00_leaf.png,0.16,1121
1121_LeafPhotoA_2025-09-08 10_06_38.077-05_00_leaf.png,0.19,1121
1121_LeafPhotoA_2025-09-08 10_06_53.769-05_00_leaf.png,5.14,1121
1122_LeafPhotoA_2025-09-08 10_07_20.326-05_00_leaf.png,2.04,1122
1122_LeafPhotoA_2025-09-08 10_07_49.073-05_00_leaf.png,2.16,1122
1122_LeafPhotoA_2025-09-08 10_08_12.180-05_00_leaf.png,2.17,1122
1123_LeafPhotoA_2025-09-08 10_08_49.730-05_00_leaf.png,0.71,1123
1123_LeafPhotoA_2025-09-08 10_09_09.535-05_00_leaf.png,0.09,1123
1123_LeafPhotoA_2025-09-08 10_09_23.984-05_00_leaf.png,0.7,1123
1124_LeafPhotoA_2025-09-08 10_10_04.044-05_00_leaf.png,0.87,1124
1124_LeafPhotoA_2025-09-08 10_10_32.893-05_00_leaf.png,0.52,1124
1124_LeafPhotoA_2025-09-08 10_10_51.695-05_00_leaf.png,1.99,1124
1125_LeafPhotoA_2025-09-08 10_11_23.578-05_00_leaf.png,0.64,1125
1125_LeafPhotoA_2025-09-08 10_12_23.672-05_00_leaf.png,0.47,1125
1125_LeafPhotoA_2025-09-08 10_13_03.747-05_00_leaf.png,0.26,1125
1126_LeafPhotoA_2025-09-08 10_13_29.753-05_00_leaf.png,5.67,1126
1126_LeafPhotoA_2025-09-08 10_13_57.176-05_00_leaf.png,0.67,1126
1126_LeafPhotoA_2025-09-08 10_14_23.671-05_00_leaf.png,2.32,1126
1127_LeafPhotoA_2025-09-08 10_15_03.979-05_00_leaf.png,1.61,1127
1127_LeafPhotoA_2025-09-08 10_15_24.325-05_00_leaf.png,2.88,1127
1127_LeafPhotoA_2025-09-08 10_15_40.241-05_00_leaf.png,0.8,1127
1128_LeafPhotoA_2025-09-08 10_16_08.428-05_00_leaf.png,0.27,1128
1128_LeafPhotoA_2025-09-08 10_16_35.243-05_00_leaf.png,0.36,1128
1128_LeafPhotoA_2025-09-08 10_16_55.291-05_00_leaf.png,0.15,1128
1129_LeafPhotoA_2025-09-08 10_17_39.978-05_00_leaf.png,3.9,1129
1129_LeafPhotoA_2025-09-08 10_18_06.081-05_00_leaf.png,4.89,1129
1129_LeafPhotoA_2025-09-08 10_18_24.399-05_00_leaf.png,1.43,1129
1130_LeafPhotoA_2025-09-08 10_19_32.229-05_00_leaf.png,2.28,1130
1130_LeafPhotoA_2025-09-08 10_20_05.265-05_00_leaf.png,2.73,1130
1130_LeafPhotoA_2025-09-08 10_20_33.571-05_00_leaf.png,0.03,1130
1131_LeafPhotoA_2025-09-08 10_20_55.815-05_00_leaf.png,0.17,1131
1131_LeafPhotoA_2025-09-08 10_21_15.490-05_00_leaf.png,0.1,1131
1131_LeafPhotoA_2025-09-08 10_21_33.523-05_00_leaf.png,0.2,1131
1132_LeafPhotoA_2025-09-08 10_22_32.821-05_00_masked.png,0.04,1132
1132_LeafPhotoA_2025-09-08 10_23_11.796-05_00_leaf.png,0.18,1132
1133_LeafPhotoA_2025-09-08 10_23_49.097-05_00_leaf.png,0.27,1133
1133_LeafPhotoA_2025-09-08 10_24_21.231-05_00_leaf.png,0.15,1133
1133_LeafPhotoA_2025-09-08 10_24_42.824-05_00_leaf.png,0.65,1133
1134_LeafPhotoA_2025-09-08 10_25_05.676-05_00_leaf.png,0.04,1134
1134_LeafPhotoA_2025-09-08 10_25_22.077-05_00_leaf.png,0.05,1134
1134_LeafPhotoA_2025-09-08 10_25_38.944-05_00_leaf.png,0.05,1134
1135_LeafPhotoA_2025-09-08 10_26_12.206-05_00_leaf.png,0.95,1135
1135_LeafPhotoA_2025-09-08 10_26_37.579-05_00_leaf.png,0.02,1135
1135_LeafPhotoA_2025-09-08 10_27_12.155-05_00_leaf.png,0.08,1135
1136_LeafPhotoA_2025-09-08 10_28_06.923-05_00_leaf.png,0.22,1136
1136_LeafPhotoA_2025-09-08 10_28_29.129-05_00_leaf.png,0,1136
1136_LeafPhotoA_2025-09-08 10_28_43.366-05_00_leaf.png,0.2,1136
1137_LeafPhotoA_2025-09-08 10_29_15.612-05_00_leaf.png,0.18,1137
1137_LeafPhotoA_2025-09-08 10_29_33.365-05_00_leaf.png,0.08,1137
1137_LeafPhotoA_2025-09-08 10_30_17.775-05_00_leaf.png,0.21,1137
1138_LeafPhotoA_2025-09-08 10_30_50.978-05_00_leaf.png,0.83,1138
1138_LeafPhotoA_2025-09-08 10_31_08.551-05_00_leaf.png,1.64,1138
1138_LeafPhotoA_2025-09-08 10_31_28.640-05_00_leaf.png,2.09,1138
1139_LeafPhotoA_2025-09-08 10_32_13.831-05_00_leaf.png,0.33,1139
1139_LeafPhotoA_2025-09-08 10_32_30.914-05_00_leaf.png,0.04,1139
1139_LeafPhotoA_2025-09-08 10_32_54.266-05_00_leaf.png,0.37,1139
1140_LeafPhotoA_2025-09-08 10_33_30.646-05_00_leaf.png,0.45,1140
1140_LeafPhotoA_2025-09-08 10_33_49.348-05_00_leaf.png,0.08,1140
1140_LeafPhotoA_2025-09-08 10_34_08.475-05_00_leaf.png,1.52,1140
1141_LeafPhotoA_2025-09-08 10_34_36.614-05_00_leaf.png,0.17,1141
1141_LeafPhotoA_2025-09-08 10_34_59.433-05_00_leaf.png,2.39,1141
1141_LeafPhotoA_2025-09-08 10_35_31.807-05_00_leaf.png,0.05,1141
1142_LeafPhotoA_2025-09-08 10_36_24.487-05_00_leaf.png,0.21,1142
1142_LeafPhotoA_2025-09-08 10_36_54.046-05_00_leaf.png,0.2,1142
1142_LeafPhotoA_2025-09-08 10_37_21.587-05_00_leaf.png,0,1142
1143_LeafPhotoA_2025-09-08 10_37_49.962-05_00_leaf.png,10.88,1143
1143_LeafPhotoA_2025-09-08 10_38_21.557-05_00_leaf.png,27.63,1143
1143_LeafPhotoA_2025-09-08 10_38_47.981-05_00_leaf.png,17.73,1143
1144_LeafPhotoA_2025-09-08 10_39_57.505-05_00_leaf.png,3.45,1144
1144_LeafPhotoA_2025-09-08 10_40_26.306-05_00_leaf.png,0.78,1144
1145_LeafPhotoA_2025-09-08 10_41_08.586-05_00_leaf.png,0.4,1145
1145_LeafPhotoA_2025-09-08 10_41_37.289-05_00_leaf.png,0.33,1145
1145_LeafPhotoA_2025-09-08 10_41_59.930-05_00_leaf.png,0.37,1145
1146_LeafPhotoA_2025-09-08 10_42_38.302-05_00_leaf.png,0.01,1146
1146_LeafPhotoA_2025-09-08 10_42_56.482-05_00_leaf.png,0.12,1146
1146_LeafPhotoA_2025-09-08 10_43_16.185-05_00_leaf.png,0.19,1146
1147_LeafPhotoA_2025-09-08 10_43_48.976-05_00_leaf.png,1.53,1147
1147_LeafPhotoA_2025-09-08 10_44_08.415-05_00_leaf.png,0.25,1147
1147_LeafPhotoA_2025-09-08 10_44_29.060-05_00_leaf.png,1.99,1147
1148_LeafPhotoA_2025-09-08 10_45_23.150-05_00_leaf.png,3.06,1148
1148_LeafPhotoA_2025-09-08 10_45_54.020-05_00_masked.png,1.01,1148
1148_LeafPhotoA_2025-09-08 10_46_19.368-05_00_leaf.png,0.11,1148
1149_LeafPhotoA_2025-09-08 10_46_42.123-05_00_leaf.png,0.55,1149
1149_LeafPhotoA_2025-09-08 10_47_03.744-05_00_leaf.png,0.45,1149
1149_LeafPhotoA_2025-09-08 10_47_32.215-05_00_leaf.png,2.51,1149
1150_LeafPhotoA_2025-09-08 10_48_11.571-05_00_leaf.png,5.28,1150
1150_LeafPhotoA_2025-09-08 10_48_38.053-05_00_leaf.png,0.06,1150
1150_LeafPhotoA_2025-09-08 10_48_59.635-05_00_leaf.png,0.23,1150
1151_LeafPhotoA_2025-09-08 16_59_29.011-05_00_leaf.png,0,1151
1151_LeafPhotoA_2025-09-08 17_00_01.150-05_00_leaf.png,1.4,1151
1151_LeafPhotoA_2025-09-08 17_00_17.575-05_00_leaf.png,0.05,1151
1152_LeafPhotoA_2025-09-08 16_57_46.339-05_00_leaf.png,2.55,1152
1152_LeafPhotoA_2025-09-08 16_58_21.742-05_00_leaf.png,0.28,1152
1152_LeafPhotoA_2025-09-08 16_58_45.213-05_00_leaf.png,0.28,1152
1153_LeafPhotoA_2025-09-08 16_56_31.378-05_00_leaf.png,0.21,1153
1153_LeafPhotoA_2025-09-08 16_56_51.165-05_00_leaf.png,0.01,1153
1153_LeafPhotoA_2025-09-08 16_57_12.409-05_00_leaf.png,0.04,1153
1154_LeafPhotoA_2025-09-08 16_55_14.008-05_00_leaf.png,0.01,1154
1154_LeafPhotoA_2025-09-08 16_55_32.237-05_00_leaf.png,0,1154
1154_LeafPhotoA_2025-09-08 16_55_54.587-05_00_leaf.png,0.01,1154
1155_LeafPhotoA_2025-09-08 16_53_26.883-05_00_leaf.png,0.05,1155
1155_LeafPhotoA_2025-09-08 16_53_48.092-05_00_leaf.png,0.09,1155
1155_LeafPhotoA_2025-09-08 16_54_35.831-05_00_leaf.png,0.01,1155
1156_LeafPhotoA_2025-09-08 16_51_40.451-05_00_leaf.png,0.07,1156
1156_LeafPhotoA_2025-09-08 16_52_15.162-05_00_leaf.png,0.07,1156
1156_LeafPhotoA_2025-09-08 16_52_57.211-05_00_leaf.png,0.32,1156
1157_LeafPhotoA_2025-09-08 16_50_24.357-05_00_leaf.png,1.3,1157
1157_LeafPhotoA_2025-09-08 16_50_48.963-05_00_leaf.png,1.01,1157
1157_LeafPhotoA_2025-09-08 16_51_09.176-05_00_leaf.png,0.2,1157
1158_LeafPhotoA_2025-09-08 16_48_52.735-05_00_leaf.png,1.16,1158
1158_LeafPhotoA_2025-09-08 16_49_27.616-05_00_leaf.png,1.14,1158
1158_LeafPhotoA_2025-09-08 16_49_58.058-05_00_leaf.png,0.03,1158
1159_LeafPhotoA_2025-09-08 16_47_54.035-05_00_leaf.png,0.01,1159
1159_LeafPhotoA_2025-09-08 16_48_08.020-05_00_leaf.png,0.04,1159
1159_LeafPhotoA_2025-09-08 16_48_24.109-05_00_leaf.png,1.13,1159
1160_LeafPhotoA_2025-09-08 16_46_05.404-05_00_leaf.png,1.46,1160
1160_LeafPhotoA_2025-09-08 16_46_51.942-05_00_leaf.png,0.04,1160
1160_LeafPhotoA_2025-09-08 16_47_23.883-05_00_leaf.png,9.49,1160
1161_LeafPhotoA_2025-09-08 16_45_12.965-05_00_leaf.png,0.33,1161
1161_LeafPhotoA_2025-09-08 16_45_23.833-05_00_leaf.png,0.12,1161
1161_LeafPhotoA_2025-09-08 16_45_39.714-05_00_leaf.png,0,1161
1162_LeafPhotoA_2025-09-08 16_43_44.001-05_00_leaf.png,2.77,1162
1162_LeafPhotoA_2025-09-08 16_44_28.928-05_00_leaf.png,0.06,1162
1162_LeafPhotoA_2025-09-08 16_44_44.447-05_00_leaf.png,0.07,1162
1163_LeafPhotoA_2025-09-08 16_42_10.758-05_00_leaf.png,0.09,1163
1163_LeafPhotoA_2025-09-08 16_43_05.979-05_00_leaf.png,1.7,1163
1164_LeafPhotoA_2025-09-08 16_41_07.769-05_00_leaf.png,0.02,1164
1164_LeafPhotoA_2025-09-08 16_41_25.344-05_00_leaf.png,0.01,1164
1164_LeafPhotoA_2025-09-08 16_41_39.534-05_00_leaf.png,0,1164
1165_LeafPhotoA_2025-09-08 16_39_18.501-05_00_leaf.png,0.38,1165
1165_LeafPhotoA_2025-09-08 16_39_46.444-05_00_leaf.png,0.11,1165
1165_LeafPhotoA_2025-09-08 16_40_06.930-05_00_leaf.png,0.01,1165
1166_LeafPhotoA_2025-09-08 16_38_04.088-05_00_leaf.png,0,1166
1166_LeafPhotoA_2025-09-08 16_38_17.988-05_00_leaf.png,0,1166
1166_LeafPhotoA_2025-09-08 16_38_31.082-05_00_leaf.png,0.01,1166
1167_LeafPhotoA_2025-09-08 16_36_51.710-05_00_leaf.png,0.13,1167
1167_LeafPhotoA_2025-09-08 16_37_11.962-05_00_leaf.png,0.38,1167
1167_LeafPhotoA_2025-09-08 16_37_34.329-05_00_leaf.png,0.1,1167
1168_LeafPhotoA_2025-09-08 16_35_21.707-05_00_leaf.png,0.17,1168
1168_LeafPhotoA_2025-09-08 16_35_40.609-05_00_leaf.png,0.8,1168
1168_LeafPhotoA_2025-09-08 16_36_01.267-05_00_leaf.png,0.07,1168
1169_LeafPhotoA_2025-09-08 16_34_08.310-05_00_leaf.png,0,1169
1169_LeafPhotoA_2025-09-08 16_34_32.395-05_00_leaf.png,0,1169
1169_LeafPhotoA_2025-09-08 16_34_51.077-05_00_leaf.png,0.05,1169
1170_LeafPhotoA_2025-09-08 16_32_45.562-05_00_leaf.png,0.02,1170
1170_LeafPhotoA_2025-09-08 16_33_09.280-05_00_leaf.png,0.12,1170
1170_LeafPhotoA_2025-09-08 16_33_32.773-05_00_leaf.png,0.02,1170
1171_LeafPhotoA_2025-09-08 16_30_33.870-05_00_leaf.png,0.26,1171
1171_LeafPhotoA_2025-09-08 16_31_27.281-05_00_leaf.png,0,1171
1171_LeafPhotoA_2025-09-08 16_32_06.873-05_00_leaf.png,0.12,1171
1172_LeafPhotoA_2025-09-08 16_28_54.331-05_00_leaf.png,0.01,1172
1172_LeafPhotoA_2025-09-08 16_29_18.586-05_00_leaf.png,0,1172
1172_LeafPhotoA_2025-09-08 16_30_06.055-05_00_leaf.png,0.03,1172
1173_LeafPhotoA_2025-09-08 16_27_48.628-05_00_leaf.png,1.01,1173
1173_LeafPhotoA_2025-09-08 16_28_11.383-05_00_leaf.png,1,1173
1173_LeafPhotoA_2025-09-08 16_28_29.349-05_00_leaf.png,0.43,1173
1174_LeafPhotoA_2025-09-08 16_26_09.463-05_00_leaf.png,0,1174
1174_LeafPhotoA_2025-09-08 16_26_26.879-05_00_leaf.png,0,1174
1174_LeafPhotoA_2025-09-08 16_26_52.134-05_00_leaf.png,0.01,1174
1175_LeafPhotoA_2025-09-08 16_24_37.781-05_00_leaf.png,0.09,1175
1175_LeafPhotoA_2025-09-08 16_25_03.869-05_00_leaf.png,0,1175
1175_LeafPhotoA_2025-09-08 16_25_27.149-05_00_leaf.png,0.02,1175
1176_LeafPhotoA_2025-09-08 16_22_58.961-05_00_leaf.png,0.01,1176
1176_LeafPhotoA_2025-09-08 16_23_35.938-05_00_leaf.png,0.35,1176
1176_LeafPhotoA_2025-09-08 16_24_00.200-05_00_leaf.png,0.01,1176
1177_LeafPhotoA_2025-09-08 16_21_29.985-05_00_leaf.png,7.75,1177
1177_LeafPhotoA_2025-09-08 16_21_52.403-05_00_leaf.png,0.05,1177
1177_LeafPhotoA_2025-09-08 16_22_14.380-05_00_leaf.png,1.14,1177
1178_LeafPhotoA_2025-09-08 16_19_24.244-05_00_leaf.png,1.21,1178
1178_LeafPhotoA_2025-09-08 16_19_57.203-05_00_leaf.png,0.4,1178
1178_LeafPhotoA_2025-09-08 16_20_21.931-05_00_leaf.png,0.15,1178
1179_LeafPhotoA_2025-09-08 16_17_18.972-05_00_leaf.png,0.05,1179
1179_LeafPhotoA_2025-09-08 16_17_37.143-05_00_leaf.png,0,1179
1179_LeafPhotoA_2025-09-08 16_18_00.937-05_00_leaf.png,0.05,1179
1180_LeafPhotoA_2025-09-08 16_14_42.983-05_00_leaf.png,0.53,1180
1180_LeafPhotoA_2025-09-08 16_15_10.466-05_00_leaf.png,0.58,1180
1180_LeafPhotoA_2025-09-08 16_15_29.779-05_00_leaf.png,0.04,1180
1181_LeafPhotoA_2025-09-08 16_13_30.089-05_00_leaf.png,1.67,1181
1181_LeafPhotoA_2025-09-08 16_13_46.902-05_00_leaf.png,0.56,1181
1181_LeafPhotoA_2025-09-08 16_14_15.468-05_00_leaf.png,0.38,1181
1182_LeafPhotoA_2025-09-08 16_12_25.242-05_00_leaf.png,0.05,1182
1182_LeafPhotoA_2025-09-08 16_12_39.461-05_00_leaf.png,0,1182
1182_LeafPhotoA_2025-09-08 16_12_58.388-05_00_leaf.png,0,1182
1183_LeafPhotoA_2025-09-08 16_10_25.603-05_00_leaf.png,0.94,1183
1183_LeafPhotoA_2025-09-08 16_10_58.782-05_00_leaf.png,0.61,1183
1183_LeafPhotoA_2025-09-08 16_11_43.574-05_00_leaf.png,3.77,1183
1184_LeafPhotoA_2025-09-08 16_08_30.015-05_00_leaf.png,0.76,1184
1184_LeafPhotoA_2025-09-08 16_08_54.473-05_00_leaf.png,0.51,1184
1184_LeafPhotoA_2025-09-08 16_09_22.530-05_00_leaf.png,1.55,1184
1185_LeafPhotoA_2025-09-08 16_07_03.874-05_00_leaf.png,0,1185
1185_LeafPhotoA_2025-09-08 16_07_28.096-05_00_leaf.png,0.03,1185
1185_LeafPhotoA_2025-09-08 16_07_58.771-05_00_leaf.png,0,1185
1186_LeafPhotoA_2025-09-08 16_05_12.767-05_00_leaf.png,0.12,1186
1186_LeafPhotoA_2025-09-08 16_05_34.142-05_00_leaf.png,0.09,1186
1186_LeafPhotoA_2025-09-08 16_05_54.823-05_00_leaf.png,0,1186
1187_LeafPhotoA_2025-09-08 16_02_51.706-05_00_leaf.png,0,1187
1187_LeafPhotoA_2025-09-08 16_03_30.325-05_00_leaf.png,0.01,1187
1187_LeafPhotoA_2025-09-08 16_04_03.683-05_00_leaf.png,0,1187
1188_LeafPhotoA_2025-09-08 16_01_18.490-05_00_leaf.png,0.23,1188
1188_LeafPhotoA_2025-09-08 16_01_44.544-05_00_leaf.png,3.36,1188
1188_LeafPhotoA_2025-09-08 16_02_11.270-05_00_leaf.png,0.63,1188
1189_LeafPhotoA_2025-09-08 15_58_05.450-05_00_leaf.png,0.18,1189
1189_LeafPhotoA_2025-09-08 15_58_26.047-05_00_leaf.png,0.4,1189
1189_LeafPhotoA_2025-09-08 15_59_09.423-05_00_leaf.png,0.25,1189
1190_LeafPhotoA_2025-09-08 15_56_14.852-05_00_leaf.png,2.06,1190
1190_LeafPhotoA_2025-09-08 15_56_54.318-05_00_leaf.png,0.07,1190
1190_LeafPhotoA_2025-09-08 15_57_15.298-05_00_leaf.png,0,1190
1191_LeafPhotoA_2025-09-08 15_53_40.792-05_00_leaf.png,8.29,1191
1191_LeafPhotoA_2025-09-08 15_54_08.755-05_00_leaf.png,0.19,1191
1191_LeafPhotoA_2025-09-08 15_54_25.154-05_00_leaf.png,0,1191
1192_LeafPhotoA_2025-09-08 15_52_20.871-05_00_leaf.png,0.18,1192
1192_LeafPhotoA_2025-09-08 15_52_44.412-05_00_leaf.png,0.15,1192
1192_LeafPhotoA_2025-09-08 15_53_09.891-05_00_leaf.png,0.33,1192
1193_LeafPhotoA_2025-09-08 15_50_58.786-05_00_leaf.png,0.03,1193
1193_LeafPhotoA_2025-09-08 15_51_23.244-05_00_leaf.png,0.84,1193
1193_LeafPhotoA_2025-09-08 15_51_41.936-05_00_leaf.png,0,1193
1194_LeafPhotoA_2025-09-08 15_49_13.610-05_00_leaf.png,0.17,1194
1194_LeafPhotoA_2025-09-08 15_49_50.617-05_00_leaf.png,0,1194
1194_LeafPhotoA_2025-09-08 15_50_20.191-05_00_leaf.png,1.78,1194
1195_LeafPhotoA_2025-09-08 15_47_39.608-05_00_leaf.png,0.18,1195
1195_LeafPhotoA_2025-09-08 15_48_23.868-05_00_leaf.png,0.02,1195
1196_LeafPhotoA_2025-09-08 15_45_29.366-05_00_leaf.png,0.19,1196
1196_LeafPhotoA_2025-09-08 15_46_27.438-05_00_leaf.png,0.31,1196
1196_LeafPhotoA_2025-09-08 15_47_01.365-05_00_leaf.png,0.86,1196
1197_LeafPhotoA_2025-09-08 09_32_09.193-05_00_leaf.png,0.16,1197
1197_LeafPhotoA_2025-09-08 15_42_33.635-05_00_leaf.png,0,1197
1197_LeafPhotoA_2025-09-08 15_43_16.821-05_00_leaf.png,0,1197
1197_LeafPhotoA_2025-09-08 15_43_50.293-05_00_leaf.png,0.05,1197
1198_LeafPhotoA_2025-09-08 09_25_24.531-05_00_leaf.png,0.07,1198
1198_LeafPhotoA_2025-09-08 09_27_02.711-05_00_leaf.png,0.71,1198
1198_LeafPhotoA_2025-09-08 09_27_47.775-05_00_leaf.png,0.36,1198
1198_LeafPhotoA_2025-09-08 15_40_27.792-05_00_leaf.png,0.45,1198
1198_LeafPhotoA_2025-09-08 15_40_47.993-05_00_leaf.png,1.66,1198
1198_LeafPhotoA_2025-09-08 15_41_15.856-05_00_leaf.png,2.04,1198
1198_LeafPhotoA_2025-09-09 08_45_40.843-05_00_leaf.png,4.23,1198
1198_LeafPhotoA_2025-09-09 08_46_13.604-05_00_leaf.png,0.75,1198
1198_LeafPhotoA_2025-09-09 08_47_22.322-05_00_leaf.png,0.57,1198
1199_LeafPhotoA_2025-09-08 17_02_26.759-05_00_leaf.png,0.08,1199
1199_LeafPhotoA_2025-09-08 17_02_43.707-05_00_leaf.png,0.01,1199
1199_LeafPhotoA_2025-09-08 17_03_02.869-05_00_leaf.png,1.72,1199
1200_LeafPhotoA_2025-09-08 17_00_53.346-05_00_leaf.png,0,1200
1200_LeafPhotoA_2025-09-08 17_01_20.552-05_00_leaf.png,0,1200
1200_LeafPhotoA_2025-09-08 17_01_52.096-05_00_leaf.png,0.01,1200
1201_LeafPhotoA_2025-09-08 10_44_12.793-05_00_leaf.png,0,1201
1201_LeafPhotoA_2025-09-08 10_44_32.680-05_00_leaf.png,0,1201
1201_LeafPhotoA_2025-09-08 10_45_01.777-05_00_leaf.png,0.05,1201
1202_LeafPhotoA_2025-09-08 10_45_39.926-05_00_leaf.png,0.01,1202
1202_LeafPhotoA_2025-09-08 10_45_58.475-05_00_leaf.png,0.01,1202
1202_LeafPhotoA_2025-09-08 10_46_25.784-05_00_leaf.png,0.03,1202
1203_LeafPhotoA_2025-09-08 09_17_24.189-05_00_leaf.png,1.22,1203
1203_LeafPhotoA_2025-09-08 09_17_50.777-05_00_leaf.png,0.44,1203
1203_LeafPhotoA_2025-09-08 09_19_50.867-05_00_leaf.png,2.31,1203
1204_LeafPhotoA_2025-09-08 09_23_23.652-05_00_leaf.png,0.31,1204
1204_LeafPhotoA_2025-09-08 09_24_34.513-05_00_leaf.png,0,1204
1204_LeafPhotoA_2025-09-08 09_25_21.477-05_00_leaf.png,0.09,1204
1205_LeafPhotoA_2025-09-08 09_26_48.852-05_00_leaf.png,0.1,1205
1205_LeafPhotoA_2025-09-08 09_27_17.999-05_00_leaf.png,0.03,1205
1205_LeafPhotoA_2025-09-08 09_28_04.109-05_00_leaf.png,0.35,1205
1206_LeafPhotoA_2025-09-08 09_30_08.342-05_00_leaf.png,0.33,1206
1206_LeafPhotoA_2025-09-08 09_30_31.899-05_00_leaf.png,0.01,1206
1206_LeafPhotoA_2025-09-08 09_31_09.977-05_00_leaf.png,0.01,1206
1207_LeafPhotoA_2025-09-08 09_33_35.033-05_00_leaf.png,0.22,1207
1207_LeafPhotoA_2025-09-08 09_34_30.630-05_00_leaf.png,0.33,1207
1207_LeafPhotoA_2025-09-08 09_35_06.843-05_00_leaf.png,0.01,1207
1209_LeafPhotoA_2025-09-08 09_36_46.496-05_00_leaf.png,0.06,1209
1209_LeafPhotoA_2025-09-08 09_37_14.965-05_00_leaf.png,0.05,1209
1209_LeafPhotoA_2025-09-08 09_37_46.150-05_00_leaf.png,0.12,1209
1210_LeafPhotoA_2025-09-08 09_38_24.164-05_00_leaf.png,0.06,1210
1210_LeafPhotoA_2025-09-08 09_39_04.129-05_00_leaf.png,0.13,1210
1210_LeafPhotoA_2025-09-08 09_39_32.955-05_00_leaf.png,0.06,1210
1211_LeafPhotoA_2025-09-08 09_40_17.651-05_00_leaf.png,1,1211
1211_LeafPhotoA_2025-09-08 09_40_41.006-05_00_leaf.png,0.33,1211
1211_LeafPhotoA_2025-09-08 09_41_08.074-05_00_leaf.png,0.11,1211
1212_LeafPhotoA_2025-09-08 09_42_02.733-05_00_leaf.png,0.36,1212
1212_LeafPhotoA_2025-09-08 09_42_24.685-05_00_leaf.png,0.18,1212
1212_LeafPhotoA_2025-09-08 09_42_54.332-05_00_leaf.png,1.11,1212
1213_LeafPhotoA_2025-09-08 09_43_59.948-05_00_leaf.png,0.35,1213
1213_LeafPhotoA_2025-09-08 09_44_31.820-05_00_leaf.png,0.13,1213
1213_LeafPhotoA_2025-09-08 09_45_05.304-05_00_leaf.png,0,1213
1214_LeafPhotoA_2025-09-08 09_46_06.613-05_00_leaf.png,0.68,1214
1214_LeafPhotoA_2025-09-08 09_46_46.292-05_00_leaf.png,0.94,1214
1214_LeafPhotoA_2025-09-08 09_47_10.824-05_00_leaf.png,0.21,1214
1215_LeafPhotoA_2025-09-08 09_48_15.511-05_00_leaf.png,0.2,1215
1215_LeafPhotoA_2025-09-08 09_49_06.447-05_00_leaf.png,0.39,1215
1215_LeafPhotoA_2025-09-08 09_50_40.556-05_00_leaf.png,0.29,1215
1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00_leaf.png,0.14,1216
1216_LeafPhotoA_2025-09-08 09_51_38.597-05_00_leaf.png,0.22,1216
1216_LeafPhotoA_2025-09-08 09_52_09.164-05_00_leaf.png,0.05,1216
