"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250437_LeafPhotoA_2025-10-02%2013_57_47.200-05_00.jpg","2025-10-02 13:57:48.332-05:00"," ","","2","SM-A166U1"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250437_LeafPhotoA_2025-10-02%2013_58_09.899-05_00.jpg","2025-10-02 13:58:11.359-05:00"," ","","3","SM-A166U1"
"714","250437","PI 659693","Rep 2","SAP","LeafPhotoNotesA","2 plants only","2025-10-02 13:58:19.181-05:00"," ","","1","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250438_LeafPhotoA_2025-10-02%2013_55_39.558-05_00.jpg","2025-10-02 13:55:41.600-05:00"," ","","1","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250438_LeafPhotoA_2025-10-02%2013_55_53.419-05_00.jpg","2025-10-02 13:55:54.684-05:00"," ","","2","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250438_LeafPhotoA_2025-10-02%2013_56_09.801-05_00.jpg","2025-10-02 13:56:10.915-05:00"," ","","3","SM-A166U1"
"472","250438","PI 576364","Rep 2","SAP","LeafPhotoNotesA","2 plants onlu","2025-10-02 13:56:24.777-05:00"," ","","1","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250439_LeafPhotoA_2025-10-02%2013_53_58.743-05_00.jpg","2025-10-02 13:53:59.954-05:00"," ","","1","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250439_LeafPhotoA_2025-10-02%2013_54_09.770-05_00.jpg","2025-10-02 13:54:10.900-05:00"," ","","2","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250439_LeafPhotoA_2025-10-02%2013_54_30.190-05_00.jpg","2025-10-02 13:54:31.521-05:00"," ","","3","SM-A166U1"
"632","250439","PI 656013","Rep 2","SAP","LeafPhotoNotesA","only 1 plant and from tillers","2025-10-02 13:55:02.088-05:00"," ","","1","SM-A166U1"
"213","250440","PI 533754","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250440_LeafPhotoA_2025-10-02%2013_52_36.817-05_00.jpg","2025-10-02 13:52:38.090-05:00"," ","","1","SM-A166U1"
"213","250440","PI 533754","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250440_LeafPhotoA_2025-10-02%2013_53_01.555-05_00.jpg","2025-10-02 13:53:02.526-05:00"," ","","2","SM-A166U1"
"213","250440","PI 533754","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250440_LeafPhotoA_2025-10-02%2013_53_27.423-05_00.jpg","2025-10-02 13:53:28.572-05:00"," ","","3","SM-A166U1"
"279","250441","PI 533967","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250441_LeafPhotoA_2025-10-02%2013_51_02.584-05_00.jpg","2025-10-02 13:51:03.660-05:00"," ","","1","SM-A166U1"
"279","250441","PI 533967","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250441_LeafPhotoA_2025-10-02%2013_51_24.162-05_00.jpg","2025-10-02 13:51:25.198-05:00"," ","","2","SM-A166U1"
"279","250441","PI 533967","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250441_LeafPhotoA_2025-10-02%2013_52_09.112-05_00.jpg","2025-10-02 13:52:10.390-05:00"," ","","3","SM-A166U1"
"710","250442","PI 656118","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250442_LeafPhotoA_2025-10-02%2013_50_08.793-05_00.jpg","2025-10-02 13:50:10.150-05:00"," ","","1","SM-A166U1"
"710","250442","PI 656118","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250442_LeafPhotoA_2025-10-02%2013_50_25.642-05_00.jpg","2025-10-02 13:50:26.614-05:00"," ","","2","SM-A166U1"
"710","250442","PI 656118","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250442_LeafPhotoA_2025-10-02%2013_50_42.013-05_00.jpg","2025-10-02 13:50:43.121-05:00"," ","","3","SM-A166U1"
"230","250443","PI 533814","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250443_LeafPhotoA_2025-10-02%2013_48_51.579-05_00.jpg","2025-10-02 13:48:52.999-05:00"," ","","1","SM-A166U1"
"230","250443","PI 533814","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250443_LeafPhotoA_2025-10-02%2013_49_17.144-05_00.jpg","2025-10-02 13:49:18.174-05:00"," ","","2","SM-A166U1"
"230","250443","PI 533814","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250443_LeafPhotoA_2025-10-02%2013_49_43.489-05_00.jpg","2025-10-02 13:49:44.710-05:00"," ","","3","SM-A166U1"
"673","250476","PI 656068","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250476_LeafPhotoA_2025-10-02%2014_17_56.845-05_00.jpg","2025-10-02 14:17:59.600-05:00"," ","","1","SM-A166U1"
"673","250476","PI 656068","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250476_LeafPhotoA_2025-10-02%2014_18_18.548-05_00.jpg","2025-10-02 14:18:20.878-05:00"," ","","2","SM-A166U1"
"673","250476","PI 656068","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250476_LeafPhotoA_2025-10-02%2014_18_45.862-05_00.jpg","2025-10-02 14:18:48.448-05:00"," ","","3","SM-A166U1"
"616","250477","PI 655995","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250477_LeafPhotoA_2025-10-02%2014_19_36.926-05_00.jpg","2025-10-02 14:19:39.335-05:00"," ","","1","SM-A166U1"
"616","250477","PI 655995","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250477_LeafPhotoA_2025-10-02%2014_19_58.311-05_00.jpg","2025-10-02 14:20:01.823-05:00"," ","","2","SM-A166U1"
"616","250477","PI 655995","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250477_LeafPhotoA_2025-10-02%2014_20_11.525-05_00.jpg","2025-10-02 14:20:16.340-05:00"," ","","3","SM-A166U1"
"244","250478","PI 533866","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250478_LeafPhotoA_2025-10-02%2014_20_41.916-05_00.jpg","2025-10-02 14:20:45.484-05:00"," ","","1","SM-A166U1"
"244","250478","PI 533866","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250478_LeafPhotoA_2025-10-02%2014_21_00.628-05_00.jpg","2025-10-02 14:21:04.356-05:00"," ","","2","SM-A166U1"
"244","250478","PI 533866","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250478_LeafPhotoA_2025-10-02%2014_21_25.708-05_00.jpg","2025-10-02 14:21:30.407-05:00"," ","","3","SM-A166U1"
"301","250479","PI 534079","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250479_LeafPhotoA_2025-10-02%2014_22_14.302-05_00.jpg","2025-10-02 14:22:17.683-05:00"," ","","1","SM-A166U1"
"301","250479","PI 534079","Rep 2","SAP","LeafPhotoNotesA","leaves dried","2025-10-02 14:22:30.215-05:00"," ","","1","SM-A166U1"
"243","250480","PI 533863","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250480_LeafPhotoA_2025-10-02%2014_22_58.396-05_00.jpg","2025-10-02 14:23:02.015-05:00"," ","","1","SM-A166U1"
"243","250480","PI 533863","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250480_LeafPhotoA_2025-10-02%2014_23_16.717-05_00.jpg","2025-10-02 14:23:21.942-05:00"," ","","2","SM-A166U1"
"243","250480","PI 533863","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250480_LeafPhotoA_2025-10-02%2014_23_53.028-05_00.jpg","2025-10-02 14:23:56.755-05:00"," ","","3","SM-A166U1"
"395","250481","PI 564164","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250481_LeafPhotoA_2025-10-02%2014_24_25.996-05_00.jpg","2025-10-02 14:24:32.371-05:00"," ","","1","SM-A166U1"
"395","250481","PI 564164","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250481_LeafPhotoA_2025-10-02%2014_24_54.746-05_00.jpg","2025-10-02 14:24:59.460-05:00"," ","","2","SM-A166U1"
"395","250481","PI 564164","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250481_LeafPhotoA_2025-10-02%2014_25_17.048-05_00.jpg","2025-10-02 14:25:21.103-05:00"," ","","3","SM-A166U1"
"671","250482","PI 656065","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250482_LeafPhotoA_2025-10-02%2014_25_56.564-05_00.jpg","2025-10-02 14:26:02.277-05:00"," ","","1","SM-A166U1"
"671","250482","PI 656065","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250482_LeafPhotoA_2025-10-02%2014_26_11.728-05_00.jpg","2025-10-02 14:26:20.773-05:00"," ","","2","SM-A166U1"
"671","250482","PI 656065","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250482_LeafPhotoA_2025-10-02%2014_26_30.671-05_00.jpg","2025-10-02 14:26:35.170-05:00"," ","","3","SM-A166U1"
"670","250483","PI 656064","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250483_LeafPhotoA_2025-10-02%2014_27_24.962-05_00.jpg","2025-10-02 14:27:36.793-05:00"," ","","1","SM-A166U1"
"670","250483","PI 656064","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250483_LeafPhotoA_2025-10-02%2014_27_54.607-05_00.jpg","2025-10-02 14:28:16.758-05:00"," ","","2","SM-A166U1"
"670","250483","PI 656064","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250483_LeafPhotoA_2025-10-02%2014_30_23.917-05_00.jpg","2025-10-02 14:30:25.367-05:00"," ","","3","SM-A166U1"
"281","250484","PI 533972","Rep 2","SAP","LeafPhotoNotesA","0 plants","2025-10-02 14:30:40.121-05:00"," ","","1","SM-A166U1"
"653","250485","PI 656041","Rep 2","SAP","LeafPhotoNotesA","0 plants","2025-10-02 14:30:54.633-05:00"," ","","1","SM-A166U1"
"622","250486","PI 656002","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250486_LeafPhotoA_2025-10-02%2014_31_39.025-05_00.jpg","2025-10-02 14:31:40.654-05:00"," ","","1","SM-A166U1"
"622","250486","PI 656002","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250486_LeafPhotoA_2025-10-02%2014_31_58.633-05_00.jpg","2025-10-02 14:31:59.875-05:00"," ","","2","SM-A166U1"
"622","250486","PI 656002","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250486_LeafPhotoA_2025-10-02%2014_32_25.933-05_00.jpg","2025-10-02 14:32:27.178-05:00"," ","","3","SM-A166U1"
"284","250487","PI 533980","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250487_LeafPhotoA_2025-10-02%2014_33_03.401-05_00.jpg","2025-10-02 14:33:04.661-05:00"," ","","1","SM-A166U1"
"284","250487","PI 533980","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250487_LeafPhotoA_2025-10-02%2014_33_22.875-05_00.jpg","2025-10-02 14:33:24.002-05:00"," ","","2","SM-A166U1"
"284","250487","PI 533980","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250487_LeafPhotoA_2025-10-02%2014_34_06.568-05_00.jpg","2025-10-02 14:34:07.701-05:00"," ","","3","SM-A166U1"
"284","250487","PI 533980","Rep 2","SAP","LeafPhotoNotesA","from new tillers","2025-10-02 14:34:20.194-05:00"," ","","1","SM-A166U1"
"667","250488","PI 656059","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250488_LeafPhotoA_2025-10-02%2014_34_58.159-05_00.jpg","2025-10-02 14:34:59.447-05:00"," ","","1","SM-A166U1"
"667","250488","PI 656059","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250488_LeafPhotoA_2025-10-02%2014_35_17.117-05_00.jpg","2025-10-02 14:35:18.376-05:00"," ","","2","SM-A166U1"
"667","250488","PI 656059","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250488_LeafPhotoA_2025-10-02%2014_35_36.776-05_00.jpg","2025-10-02 14:35:37.737-05:00"," ","","3","SM-A166U1"
"293","250489","PI 534021","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250489_LeafPhotoA_2025-10-02%2014_36_09.615-05_00.jpg","2025-10-02 14:36:10.636-05:00"," ","","1","SM-A166U1"
"293","250489","PI 534021","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250489_LeafPhotoA_2025-10-02%2014_36_29.656-05_00.jpg","2025-10-02 14:36:30.979-05:00"," ","","2","SM-A166U1"
"293","250489","PI 534021","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250489_LeafPhotoA_2025-10-02%2014_36_55.122-05_00.jpg","2025-10-02 14:36:56.137-05:00"," ","","3","SM-A166U1"
"613","250490","PI 655992","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250490_LeafPhotoA_2025-10-02%2014_37_44.492-05_00.jpg","2025-10-02 14:37:45.589-05:00"," ","","1","SM-A166U1"
"613","250490","PI 655992","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250490_LeafPhotoA_2025-10-02%2014_38_00.958-05_00.jpg","2025-10-02 14:38:01.973-05:00"," ","","2","SM-A166U1"
"613","250490","PI 655992","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250490_LeafPhotoA_2025-10-02%2014_38_25.017-05_00.jpg","2025-10-02 14:38:25.913-05:00"," ","","3","SM-A166U1"
"637","250491","PI 656019","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250491_LeafPhotoA_2025-10-02%2014_39_08.741-05_00.jpg","2025-10-02 14:39:09.861-05:00"," ","","1","SM-A166U1"
"637","250491","PI 656019","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250491_LeafPhotoA_2025-10-02%2014_39_28.171-05_00.jpg","2025-10-02 14:39:29.215-05:00"," ","","2","SM-A166U1"
"637","250491","PI 656019","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250491_LeafPhotoA_2025-10-02%2014_39_58.062-05_00.jpg","2025-10-02 14:39:59.269-05:00"," ","","3","SM-A166U1"
"348","250492","PI 552856","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250492_LeafPhotoA_2025-10-03%2008_21_57.361-05_00.jpg","2025-10-03 08:21:58.782-05:00"," ","","1","SM-A166U1"
"348","250492","PI 552856","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250492_LeafPhotoA_2025-10-03%2008_22_14.774-05_00.jpg","2025-10-03 08:22:15.922-05:00"," ","","2","SM-A166U1"
"348","250492","PI 552856","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250492_LeafPhotoA_2025-10-03%2008_22_33.663-05_00.jpg","2025-10-03 08:22:34.965-05:00"," ","","3","SM-A166U1"
