image_path,ExG_P20_disease_pct
20809_LeafPhotoA_2025-10-24 09_56_06.917-05_00_leaf.png,25.45
20809_LeafPhotoA_2025-10-24 09_56_30.395-05_00_leaf.png,7.93
20810_LeafPhotoA_2025-10-24 09_57_10.606-05_00_leaf.png,0.37
20810_LeafPhotoA_2025-10-24 09_57_29.063-05_00_leaf.png,0
20810_LeafPhotoA_2025-10-24 09_57_52.474-05_00_leaf.png,0
20812_LeafPhotoA_2025-10-24 09_58_26.304-05_00_leaf.png,2.11
20812_LeafPhotoA_2025-10-24 09_58_43.914-05_00_leaf.png,1.72
20812_LeafPhotoA_2025-10-24 09_59_07.920-05_00_leaf.png,9.13
20813_LeafPhotoA_2025-10-24 09_59_29.968-05_00_leaf.png,0.09
20813_LeafPhotoA_2025-10-24 09_59_52.545-05_00_leaf.png,0
20813_LeafPhotoA_2025-10-24 10_00_06.659-05_00_leaf.png,0
20816_LeafPhotoA_2025-10-24 10_00_53.186-05_00_leaf.png,22.38
20816_LeafPhotoA_2025-10-24 10_01_27.399-05_00_leaf.png,0.01
20816_LeafPhotoA_2025-10-24 10_02_07.144-05_00_leaf.png,16.15
20817_LeafPhotoA_2025-10-24 10_05_52.213-05_00_leaf.png,8.93
20817_LeafPhotoA_2025-10-24 10_06_10.356-05_00_leaf.png,0.05
20817_LeafPhotoA_2025-10-24 10_06_23.169-05_00_leaf.png,1.32
20818_LeafPhotoA_2025-10-24 10_08_29.856-05_00_leaf.png,10.98
20818_LeafPhotoA_2025-10-24 10_09_16.885-05_00_leaf.png,0.55
20818_LeafPhotoA_2025-10-24 10_10_23.707-05_00_leaf.png,0
20820_LeafPhotoA_2025-10-24 10_11_16.069-05_00_leaf.png,3.31
20820_LeafPhotoA_2025-10-24 10_11_34.279-05_00_leaf.png,0.01
20820_LeafPhotoA_2025-10-24 10_12_04.658-05_00_leaf.png,6.9
20821_LeafPhotoA_2025-10-24 10_12_41.911-05_00_leaf.png,0
20821_LeafPhotoA_2025-10-24 10_13_04.709-05_00_leaf.png,25.26
20821_LeafPhotoA_2025-10-24 10_13_21.057-05_00_leaf.png,4.68
20823_LeafPhotoA_2025-10-24 10_14_02.675-05_00_leaf.png,11.71
20823_LeafPhotoA_2025-10-24 10_14_22.917-05_00_leaf.png,3.96
20823_LeafPhotoA_2025-10-24 10_14_39.267-05_00_leaf.png,0.62
20824_LeafPhotoA_2025-10-24 10_16_02.109-05_00_leaf.png,1.42
20824_LeafPhotoA_2025-10-24 10_16_22.646-05_00_leaf.png,2.55
20824_LeafPhotoA_2025-10-24 10_16_40.483-05_00_leaf.png,1.85
20827_LeafPhotoA_2025-10-24 10_17_41.459-05_00_leaf.png,10.22
20827_LeafPhotoA_2025-10-24 10_17_59.152-05_00_leaf.png,0.82
20827_LeafPhotoA_2025-10-24 10_18_33.826-05_00_leaf.png,2.61
20901_LeafPhotoA_2025-10-24 10_20_36.058-05_00_leaf.png,13.74
20901_LeafPhotoA_2025-10-24 10_20_52.448-05_00_leaf.png,0
20901_LeafPhotoA_2025-10-24 10_21_15.641-05_00_leaf.png,0.18
20902_LeafPhotoA_2025-10-24 10_22_03.280-05_00_leaf.png,28.05
20902_LeafPhotoA_2025-10-24 10_23_15.253-05_00_leaf.png,3.11
20902_LeafPhotoA_2025-10-24 10_24_32.101-05_00_leaf.png,3.88
20903_LeafPhotoA_2025-10-24 10_25_14.741-05_00_leaf.png,21.74
20903_LeafPhotoA_2025-10-24 10_25_40.981-05_00_leaf.png,8
20903_LeafPhotoA_2025-10-24 10_26_02.073-05_00_leaf.png,12.84
20906_LeafPhotoA_2025-10-24 10_27_17.097-05_00_leaf.png,0.21
20906_LeafPhotoA_2025-10-24 10_27_34.600-05_00_leaf.png,0.48
20906_LeafPhotoA_2025-10-24 10_28_02.102-05_00_leaf.png,18.74
20908_LeafPhotoA_2025-10-24 10_28_47.730-05_00_leaf.png,7.33
20908_LeafPhotoA_2025-10-24 10_29_23.635-05_00_leaf.png,5.46
20908_LeafPhotoA_2025-10-24 10_30_20.164-05_00_leaf.png,0
20910_LeafPhotoA_2025-10-24 10_31_13.039-05_00_leaf.png,8.79
20910_LeafPhotoA_2025-10-24 10_31_45.708-05_00_leaf.png,0
20910_LeafPhotoA_2025-10-24 10_32_56.395-05_00_leaf.png,33.96
20911_LeafPhotoA_2025-10-24 10_33_49.093-05_00_leaf.png,22.62
20911_LeafPhotoA_2025-10-24 10_34_42.114-05_00_leaf.png,0.65
20911_LeafPhotoA_2025-10-24 10_35_08.347-05_00_leaf.png,43.55
20913_LeafPhotoA_2025-10-24 10_36_33.005-05_00_leaf.png,0
20913_LeafPhotoA_2025-10-24 10_37_21.886-05_00_leaf.png,0.31
20913_LeafPhotoA_2025-10-24 10_37_42.623-05_00_leaf.png,23.08
20914_LeafPhotoA_2025-10-24 10_38_55.192-05_00_leaf.png,0.02
20914_LeafPhotoA_2025-10-24 10_39_36.496-05_00_leaf.png,0.23
20914_LeafPhotoA_2025-10-24 10_40_07.284-05_00_leaf.png,4.5
20915_LeafPhotoA_2025-10-24 10_40_50.656-05_00_leaf.png,15.4
20915_LeafPhotoA_2025-10-24 10_41_37.837-05_00_leaf.png,0.04
20915_LeafPhotoA_2025-10-24 10_41_57.823-05_00_leaf.png,0.31
20916_LeafPhotoA_2025-10-24 10_43_00.140-05_00_leaf.png,42.15
20916_LeafPhotoA_2025-10-24 10_43_44.234-05_00_leaf.png,0
20916_LeafPhotoA_2025-10-24 10_44_08.214-05_00_leaf.png,0.53
20918_LeafPhotoA_2025-10-24 10_45_09.493-05_00_leaf.png,18.94
20918_LeafPhotoA_2025-10-24 10_46_22.372-05_00_leaf.png,0
20918_LeafPhotoA_2025-10-24 10_46_49.394-05_00_leaf.png,0.07
20919_LeafPhotoA_2025-10-24 10_47_28.343-05_00_leaf.png,1
20919_LeafPhotoA_2025-10-24 10_47_50.043-05_00_leaf.png,5.62
20919_LeafPhotoA_2025-10-24 10_48_27.004-05_00_leaf.png,6.16
20921_LeafPhotoA_2025-10-24 10_49_24.059-05_00_leaf.png,47.22
20921_LeafPhotoA_2025-10-24 10_50_04.629-05_00_leaf.png,16.77
20921_LeafPhotoA_2025-10-24 10_50_41.058-05_00_leaf.png,8.54
20925_LeafPhotoA_2025-10-24 10_53_33.684-05_00_leaf.png,13.49
20925_LeafPhotoA_2025-10-24 10_54_51.738-05_00_leaf.png,0.52
20925_LeafPhotoA_2025-10-24 10_55_08.429-05_00_leaf.png,0.11
21003_LeafPhotoA_2025-10-24 10_58_51.820-05_00_leaf.png,0.68
21003_LeafPhotoA_2025-10-24 10_59_10.724-05_00_leaf.png,0.13
21003_LeafPhotoA_2025-10-24 10_59_41.466-05_00_leaf.png,9.14
21004_LeafPhotoA_2025-10-24 11_01_08.234-05_00_leaf.png,8.03
21004_LeafPhotoA_2025-10-24 11_01_29.802-05_00_leaf.png,4.67
21004_LeafPhotoA_2025-10-24 11_02_01.194-05_00_leaf.png,0.24
21005_LeafPhotoA_2025-10-24 11_03_14.387-05_00_leaf.png,1.4
21005_LeafPhotoA_2025-10-24 11_03_41.071-05_00_leaf.png,0.3
21005_LeafPhotoA_2025-10-24 11_04_03.331-05_00_leaf.png,0.11
21006_LeafPhotoA_2025-10-24 11_05_26.607-05_00_leaf.png,12.47
21006_LeafPhotoA_2025-10-24 11_06_02.230-05_00_leaf.png,8.64
21006_LeafPhotoA_2025-10-24 11_06_20.861-05_00_leaf.png,2.38
21009_LeafPhotoA_2025-10-24 11_07_24.244-05_00_leaf.png,1.66
21009_LeafPhotoA_2025-10-24 11_07_55.084-05_00_leaf.png,0.51
21009_LeafPhotoA_2025-10-24 11_08_13.470-05_00_leaf.png,4.39
21013_LeafPhotoA_2025-10-24 11_09_12.722-05_00_leaf.png,4.73
21013_LeafPhotoA_2025-10-24 11_09_31.966-05_00_leaf.png,15.24
21013_LeafPhotoA_2025-10-24 11_09_51.971-05_00_leaf.png,1.28
21014_LeafPhotoA_2025-10-24 11_10_34.177-05_00_leaf.png,7.56
21014_LeafPhotoA_2025-10-24 11_10_53.731-05_00_leaf.png,1.53
21014_LeafPhotoA_2025-10-24 11_11_23.769-05_00_leaf.png,5.07
21016_LeafPhotoA_2025-10-24 11_15_23.498-05_00_leaf.png,0
21016_LeafPhotoA_2025-10-24 11_15_41.450-05_00_leaf.png,14.61
21019_LeafPhotoA_2025-10-24 11_17_16.824-05_00_leaf.png,1.06
21019_LeafPhotoA_2025-10-24 11_17_50.486-05_00_leaf.png,2.14
21019_LeafPhotoA_2025-10-24 11_18_15.933-05_00_leaf.png,2.2
21020_LeafPhotoA_2025-10-24 11_19_30.041-05_00_leaf.png,2.78
21020_LeafPhotoA_2025-10-24 11_20_00.197-05_00_leaf.png,7.26
21020_LeafPhotoA_2025-10-24 11_20_19.296-05_00_leaf.png,8.68
21021_LeafPhotoA_2025-10-24 11_21_35.995-05_00_leaf.png,0.88
21021_LeafPhotoA_2025-10-24 11_22_29.755-05_00_leaf.png,3.97
21022_LeafPhotoA_2025-10-24 11_23_21.977-05_00_leaf.png,0.52
21022_LeafPhotoA_2025-10-24 11_23_44.905-05_00_leaf.png,1.97
21022_LeafPhotoA_2025-10-24 11_24_45.989-05_00_leaf.png,0.74
21026_LeafPhotoA_2025-10-24 11_28_14.297-05_00_leaf.png,8.74
21026_LeafPhotoA_2025-10-24 11_28_35.435-05_00_leaf.png,2.67
21026_LeafPhotoA_2025-10-24 11_28_54.451-05_00_leaf.png,5.02
21103_LeafPhotoA_2025-10-24 11_31_08.247-05_00_leaf.png,1.38
21103_LeafPhotoA_2025-10-24 11_31_26.369-05_00_leaf.png,0.2
21103_LeafPhotoA_2025-10-24 11_31_46.267-05_00_leaf.png,8.03
21104_LeafPhotoA_2025-10-24 11_33_10.983-05_00_leaf.png,1.66
21104_LeafPhotoA_2025-10-24 11_33_27.516-05_00_leaf.png,0
21104_LeafPhotoA_2025-10-24 11_33_47.037-05_00_leaf.png,2.44
21107_LeafPhotoA_2025-10-24 11_34_34.476-05_00_leaf.png,0
21107_LeafPhotoA_2025-10-24 11_34_50.609-05_00_leaf.png,46.59
21107_LeafPhotoA_2025-10-24 11_35_11.099-05_00_leaf.png,43.84
21109_LeafPhotoA_2025-10-24 11_35_58.356-05_00_leaf.png,1.18
21109_LeafPhotoA_2025-10-24 11_36_45.525-05_00_leaf.png,1.13
21109_LeafPhotoA_2025-10-24 11_37_03.629-05_00_leaf.png,1.32
21110_LeafPhotoA_2025-10-24 11_37_49.820-05_00_leaf.png,6.18
21110_LeafPhotoA_2025-10-24 11_38_11.706-05_00_leaf.png,5.51
21110_LeafPhotoA_2025-10-24 11_38_43.487-05_00_leaf.png,14.98
21112_LeafPhotoA_2025-10-24 11_39_51.103-05_00_leaf.png,10.52
21112_LeafPhotoA_2025-10-24 11_40_14.315-05_00_leaf.png,9.88
21112_LeafPhotoA_2025-10-24 11_40_35.700-05_00_leaf.png,0.35
21117_LeafPhotoA_2025-10-24 11_43_19.704-05_00_leaf.png,1.19
21117_LeafPhotoA_2025-10-24 11_43_43.364-05_00_leaf.png,30.88
21117_LeafPhotoA_2025-10-24 11_44_08.741-05_00_leaf.png,26.6
21119_LeafPhotoA_2025-10-24 11_44_55.453-05_00_leaf.png,2.13
21119_LeafPhotoA_2025-10-24 11_45_19.587-05_00_leaf.png,0.01
21119_LeafPhotoA_2025-10-24 11_45_37.964-05_00_leaf.png,6.03
21120_LeafPhotoA_2025-10-24 11_46_15.808-05_00_leaf.png,0.19
21120_LeafPhotoA_2025-10-24 11_46_56.035-05_00_leaf.png,3.04
21120_LeafPhotoA_2025-10-24 11_47_13.423-05_00_leaf.png,1.98
21121_LeafPhotoA_2025-10-24 11_48_23.673-05_00_leaf.png,0.28
21121_LeafPhotoA_2025-10-24 11_48_46.755-05_00_leaf.png,15.67
21121_LeafPhotoA_2025-10-24 11_49_07.853-05_00_leaf.png,5.29
21123_LeafPhotoA_2025-10-24 11_50_39.293-05_00_leaf.png,14.51
21123_LeafPhotoA_2025-10-24 11_51_03.164-05_00_leaf.png,0
21123_LeafPhotoA_2025-10-24 11_51_29.467-05_00_leaf.png,4.91
21127_LeafPhotoA_2025-10-24 11_53_13.719-05_00_leaf.png,0.69
21127_LeafPhotoA_2025-10-24 11_53_49.181-05_00_leaf.png,0.29
21127_LeafPhotoA_2025-10-24 11_54_04.189-05_00_leaf.png,0.02
21203_LeafPhotoA_2025-10-24 11_56_44.445-05_00_leaf.png,21.85
21203_LeafPhotoA_2025-10-24 11_57_02.137-05_00_leaf.png,5.99
21203_LeafPhotoA_2025-10-24 11_57_20.999-05_00_leaf.png,0
21208_LeafPhotoA_2025-10-24 11_58_42.658-05_00_leaf.png,5.13
21208_LeafPhotoA_2025-10-24 11_59_09.829-05_00_leaf.png,0.05
21208_LeafPhotoA_2025-10-24 11_59_35.609-05_00_leaf.png,2.5
21209_LeafPhotoA_2025-10-24 12_01_26.836-05_00_leaf.png,5.45
21209_LeafPhotoA_2025-10-24 12_01_50.138-05_00_leaf.png,6.77
21209_LeafPhotoA_2025-10-24 12_02_03.905-05_00_leaf.png,15.02
21210_LeafPhotoA_2025-10-24 12_04_34.607-05_00_leaf.png,0.01
21210_LeafPhotoA_2025-10-24 12_04_52.791-05_00_leaf.png,0.22
21210_LeafPhotoA_2025-10-24 12_05_14.127-05_00_leaf.png,0.3
21214_LeafPhotoA_2025-10-24 12_06_37.823-05_00_leaf.png,4.83
21214_LeafPhotoA_2025-10-24 12_07_00.524-05_00_leaf.png,0.66
21214_LeafPhotoA_2025-10-24 12_07_23.310-05_00_leaf.png,9.67
21215_LeafPhotoA_2025-10-24 12_08_09.046-05_00_leaf.png,3.51
21215_LeafPhotoA_2025-10-24 12_08_38.021-05_00_leaf.png,4.63
21215_LeafPhotoA_2025-10-24 12_09_08.783-05_00_leaf.png,2.5
21218_LeafPhotoA_2025-10-24 12_10_15.445-05_00_leaf.png,0
21218_LeafPhotoA_2025-10-24 12_10_33.843-05_00_leaf.png,4.09
21218_LeafPhotoA_2025-10-24 12_11_22.135-05_00_leaf.png,3.34
21219_LeafPhotoA_2025-10-24 12_11_58.658-05_00_leaf.png,0.17
21219_LeafPhotoA_2025-10-24 12_12_21.342-05_00_leaf.png,14.06
21219_LeafPhotoA_2025-10-24 12_12_35.871-05_00_leaf.png,3.82
21220_LeafPhotoA_2025-10-24 12_13_16.589-05_00_leaf.png,0.93
21220_LeafPhotoA_2025-10-24 12_13_40.188-05_00_leaf.png,1.17
21223_LeafPhotoA_2025-10-24 12_14_54.156-05_00_leaf.png,0.9
21223_LeafPhotoA_2025-10-24 12_15_12.205-05_00_leaf.png,0.78
21223_LeafPhotoA_2025-10-24 12_15_34.326-05_00_leaf.png,0
21225_LeafPhotoA_2025-10-24 12_16_20.778-05_00_leaf.png,0.02
21225_LeafPhotoA_2025-10-24 12_16_56.049-05_00_leaf.png,0.12
21227_LeafPhotoA_2025-10-24 12_17_42.134-05_00_leaf.png,0.12
21227_LeafPhotoA_2025-10-24 12_17_59.478-05_00_leaf.png,0.23
21227_LeafPhotoA_2025-10-24 12_20_12.784-05_00_leaf.png,2.7
21301_LeafPhotoA_2025-10-24 14_11_48.243-05_00_leaf.png,0
21301_LeafPhotoA_2025-10-24 14_12_07.801-05_00_leaf.png,0.15
21301_LeafPhotoA_2025-10-24 14_12_32.104-05_00_leaf.png,1.43
21303_LeafPhotoA_2025-10-24 14_13_12.074-05_00_leaf.png,0
21303_LeafPhotoA_2025-10-24 14_13_32.802-05_00_leaf.png,0.18
21303_LeafPhotoA_2025-10-24 14_13_51.258-05_00_leaf.png,4.6
21304_LeafPhotoA_2025-10-24 14_14_24.633-05_00_leaf.png,0
21304_LeafPhotoA_2025-10-24 14_14_46.382-05_00_leaf.png,10.11
21304_LeafPhotoA_2025-10-24 14_15_02.459-05_00_leaf.png,1.01
21305_LeafPhotoA_2025-10-24 14_16_54.487-05_00_leaf.png,0
21305_LeafPhotoA_2025-10-24 14_17_22.696-05_00_leaf.png,0
21305_LeafPhotoA_2025-10-24 14_17_49.560-05_00_leaf.png,10.57
21306_LeafPhotoA_2025-10-24 14_18_58.341-05_00_leaf.png,0.02
21306_LeafPhotoA_2025-10-24 14_19_22.328-05_00_leaf.png,3.89
21306_LeafPhotoA_2025-10-24 14_20_07.612-05_00_leaf.png,0.23
21307_LeafPhotoA_2025-10-24 14_21_58.686-05_00_leaf.png,0
21307_LeafPhotoA_2025-10-24 14_22_20.278-05_00_leaf.png,0
21309_LeafPhotoA_2025-10-24 14_23_21.437-05_00_leaf.png,0.01
21309_LeafPhotoA_2025-10-24 14_24_35.988-05_00_leaf.png,0.06
21310_LeafPhotoA_2025-10-24 14_25_46.724-05_00_leaf.png,7.81
21310_LeafPhotoA_2025-10-24 14_26_04.584-05_00_leaf.png,3.5
21315_LeafPhotoA_2025-10-24 14_28_47.725-05_00_leaf.png,0.01
21315_LeafPhotoA_2025-10-24 14_29_17.533-05_00_leaf.png,0
21315_LeafPhotoA_2025-10-24 14_29_41.325-05_00_leaf.png,9.08
21316_LeafPhotoA_2025-10-24 14_30_27.561-05_00_leaf.png,0.01
21316_LeafPhotoA_2025-10-24 14_30_49.630-05_00_leaf.png,0.42
21316_LeafPhotoA_2025-10-24 14_31_18.080-05_00_leaf.png,1.76
21318_LeafPhotoA_2025-10-24 14_32_30.746-05_00_leaf.png,1.32
21318_LeafPhotoA_2025-10-24 14_33_09.898-05_00_leaf.png,6.57
21318_LeafPhotoA_2025-10-24 14_33_57.267-05_00_leaf.png,5.89
21320_LeafPhotoA_2025-10-24 14_35_19.190-05_00_leaf.png,0
21320_LeafPhotoA_2025-10-24 14_36_19.191-05_00_leaf.png,0.38
21323_LeafPhotoA_2025-10-24 14_37_45.287-05_00_leaf.png,38.07
21323_LeafPhotoA_2025-10-24 14_38_01.755-05_00_leaf.png,5.91
21323_LeafPhotoA_2025-10-24 14_38_19.182-05_00_leaf.png,0
21326_LeafPhotoA_2025-10-24 14_40_28.943-05_00_leaf.png,3.06
21326_LeafPhotoA_2025-10-24 14_40_47.417-05_00_leaf.png,0.19
21326_LeafPhotoA_2025-10-24 14_41_05.368-05_00_leaf.png,3.17
21327_LeafPhotoA_2025-10-24 14_41_46.248-05_00_leaf.png,8.62
21327_LeafPhotoA_2025-10-24 14_42_07.193-05_00_leaf.png,1.59
21401_LeafPhotoA_2025-10-24 14_44_56.145-05_00_leaf.png,0.11
21401_LeafPhotoA_2025-10-24 14_45_11.621-05_00_leaf.png,6.84
21401_LeafPhotoA_2025-10-24 14_45_28.516-05_00_leaf.png,4.27
21405_LeafPhotoA_2025-10-24 14_46_18.008-05_00_leaf.png,4.72
21405_LeafPhotoA_2025-10-24 14_46_36.604-05_00_leaf.png,0.15
21405_LeafPhotoA_2025-10-24 14_46_55.676-05_00_leaf.png,1.65
21406_LeafPhotoA_2025-10-24 14_47_38.883-05_00_leaf.png,1.7
21406_LeafPhotoA_2025-10-24 14_48_06.260-05_00_leaf.png,1.6
21406_LeafPhotoA_2025-10-24 14_48_24.766-05_00_leaf.png,1.7
21407_LeafPhotoA_2025-10-24 14_48_48.412-05_00_leaf.png,1.59
21407_LeafPhotoA_2025-10-24 14_49_20.637-05_00_leaf.png,0.66
21407_LeafPhotoA_2025-10-24 14_49_39.597-05_00_leaf.png,1.85
21408_LeafPhotoA_2025-10-24 14_50_41.880-05_00_leaf.png,4.98
21408_LeafPhotoA_2025-10-24 14_50_59.110-05_00_leaf.png,1.08
21408_LeafPhotoA_2025-10-24 14_51_12.399-05_00_leaf.png,7.05
21413_LeafPhotoA_2025-10-24 14_52_38.928-05_00_leaf.png,4.61
21413_LeafPhotoA_2025-10-24 14_53_06.117-05_00_leaf.png,1.51
21413_LeafPhotoA_2025-10-24 14_53_18.173-05_00_leaf.png,0.41
21414_LeafPhotoA_2025-10-24 14_54_03.138-05_00_leaf.png,19.84
21414_LeafPhotoA_2025-10-24 14_54_22.182-05_00_leaf.png,19.05
21414_LeafPhotoA_2025-10-24 14_54_37.308-05_00_leaf.png,3.45
21420_LeafPhotoA_2025-10-24 14_56_16.004-05_00_leaf.png,2.01
21420_LeafPhotoA_2025-10-24 14_56_34.126-05_00_leaf.png,45.84
21420_LeafPhotoA_2025-10-24 14_56_50.190-05_00_leaf.png,0.12
21421_LeafPhotoA_2025-10-24 14_57_50.126-05_00_leaf.png,7.03
21421_LeafPhotoA_2025-10-24 14_58_15.420-05_00_leaf.png,3.09
21421_LeafPhotoA_2025-10-24 14_58_37.625-05_00_leaf.png,0.18
21423_LeafPhotoA_2025-10-24 14_59_16.048-05_00_leaf.png,1.82
21423_LeafPhotoA_2025-10-24 15_00_05.772-05_00_leaf.png,0.71
21425_LeafPhotoA_2025-10-24 15_01_53.223-05_00_leaf.png,11.31
21425_LeafPhotoA_2025-10-24 15_02_13.185-05_00_leaf.png,0
21425_LeafPhotoA_2025-10-24 15_02_39.240-05_00_leaf.png,3.88
21426_LeafPhotoA_2025-10-24 15_03_12.455-05_00_leaf.png,16.94
21426_LeafPhotoA_2025-10-24 15_03_32.954-05_00_leaf.png,11.19
21426_LeafPhotoA_2025-10-24 15_03_52.144-05_00_leaf.png,5.15
21501_LeafPhotoA_2025-10-24 15_06_21.790-05_00_leaf.png,2.46
21501_LeafPhotoA_2025-10-24 15_06_36.897-05_00_leaf.png,1.23
21502_LeafPhotoA_2025-10-24 15_08_05.029-05_00_leaf.png,0.66
21502_LeafPhotoA_2025-10-24 15_08_20.453-05_00_leaf.png,1.26
21502_LeafPhotoA_2025-10-24 15_08_35.417-05_00_leaf.png,8.57
21503_LeafPhotoA_2025-10-24 15_09_05.136-05_00_leaf.png,0.19
21503_LeafPhotoA_2025-10-24 15_09_57.465-05_00_leaf.png,3.84
21503_LeafPhotoA_2025-10-24 15_10_12.048-05_00_leaf.png,1.55
21509_LeafPhotoA_2025-10-24 15_17_17.377-05_00_leaf.png,9.41
21509_LeafPhotoA_2025-10-24 15_17_43.162-05_00_leaf.png,25.35
21513_LeafPhotoA_2025-10-24 15_19_00.782-05_00_leaf.png,0.8
21513_LeafPhotoA_2025-10-24 15_19_18.331-05_00_leaf.png,0.04
21513_LeafPhotoA_2025-10-24 15_19_30.570-05_00_leaf.png,2.5
21515_LeafPhotoA_2025-10-24 15_21_02.209-05_00_leaf.png,0
21515_LeafPhotoA_2025-10-24 15_21_18.298-05_00_leaf.png,0
21517_LeafPhotoA_2025-10-24 15_22_25.393-05_00_leaf.png,0.2
21520_LeafPhotoA_2025-10-24 15_23_25.688-05_00_leaf.png,0.81
21520_LeafPhotoA_2025-10-24 15_23_59.298-05_00_leaf.png,0.3
21521_LeafPhotoA_2025-10-24 15_25_03.259-05_00_leaf.png,0.55
21521_LeafPhotoA_2025-10-24 15_25_22.248-05_00_leaf.png,0
21521_LeafPhotoA_2025-10-24 15_25_39.460-05_00_leaf.png,1.1
21524_LeafPhotoA_2025-10-24 15_26_58.811-05_00_leaf.png,0.03
21524_LeafPhotoA_2025-10-24 15_27_16.173-05_00_leaf.png,6.06
21524_LeafPhotoA_2025-10-24 15_27_34.832-05_00_leaf.png,2.12
21525_LeafPhotoA_2025-10-24 15_28_08.331-05_00_leaf.png,0.13
21525_LeafPhotoA_2025-10-24 15_28_23.492-05_00_leaf.png,0.14
21525_LeafPhotoA_2025-10-24 15_28_37.282-05_00_leaf.png,0.09
21601_LeafPhotoA_2025-10-24 15_31_58.051-05_00_leaf.png,5.14
21601_LeafPhotoA_2025-10-24 15_32_13.873-05_00_leaf.png,0.12
21601_LeafPhotoA_2025-10-24 15_32_28.971-05_00_leaf.png,10.6
21602_LeafPhotoA_2025-10-24 15_34_18.897-05_00_leaf.png,6.53
21602_LeafPhotoA_2025-10-24 15_34_44.433-05_00_leaf.png,0.16
21602_LeafPhotoA_2025-10-24 15_34_57.540-05_00_leaf.png,8.92
21603_LeafPhotoA_2025-10-24 15_35_42.609-05_00_leaf.png,0.52
21603_LeafPhotoA_2025-10-24 15_36_11.180-05_00_leaf.png,23.04
21603_LeafPhotoA_2025-10-24 15_36_27.704-05_00_leaf.png,0.34
21604_LeafPhotoA_2025-10-24 15_38_08.327-05_00_leaf.png,2.92
21604_LeafPhotoA_2025-10-24 15_38_40.381-05_00_leaf.png,1.18
21604_LeafPhotoA_2025-10-24 15_39_10.526-05_00_leaf.png,0.12
21607_LeafPhotoA_2025-10-24 15_44_13.237-05_00_leaf.png,1.43
21607_LeafPhotoA_2025-10-24 15_45_15.706-05_00_leaf.png,0.93
21607_LeafPhotoA_2025-10-24 15_45_30.296-05_00_leaf.png,1.04
21613_LeafPhotoA_2025-10-24 15_46_53.536-05_00_leaf.png,14.99
21613_LeafPhotoA_2025-10-24 15_47_33.270-05_00_leaf.png,0.49
21613_LeafPhotoA_2025-10-24 15_47_56.615-05_00_leaf.png,8.46
21615_LeafPhotoA_2025-10-24 15_51_25.062-05_00_leaf.png,0.07
21615_LeafPhotoA_2025-10-24 15_51_44.881-05_00_leaf.png,22.3
21615_LeafPhotoA_2025-10-24 15_52_06.529-05_00_leaf.png,29.03
21617_LeafPhotoA_2025-10-24 15_53_38.635-05_00_leaf.png,0.02
21617_LeafPhotoA_2025-10-24 15_54_09.548-05_00_leaf.png,0
21617_LeafPhotoA_2025-10-24 15_54_27.222-05_00_leaf.png,0.46
21619_LeafPhotoA_2025-10-24 15_55_48.176-05_00_leaf.png,0.81
21619_LeafPhotoA_2025-10-24 15_56_05.193-05_00_leaf.png,2.49
21619_LeafPhotoA_2025-10-24 15_56_20.653-05_00_leaf.png,1.21
21620_LeafPhotoA_2025-10-24 15_57_15.953-05_00_leaf.png,0
21620_LeafPhotoA_2025-10-24 15_57_33.295-05_00_leaf.png,0.51
21620_LeafPhotoA_2025-10-24 15_57_44.082-05_00_leaf.png,6.33
21621_LeafPhotoA_2025-10-24 15_58_43.512-05_00_leaf.png,4.91
21621_LeafPhotoA_2025-10-24 15_59_11.488-05_00_leaf.png,0.02
21621_LeafPhotoA_2025-10-24 15_59_31.076-05_00_leaf.png,0.01
21622_LeafPhotoA_2025-10-24 16_00_34.363-05_00_leaf.png,4.01
21622_LeafPhotoA_2025-10-24 16_01_31.647-05_00_leaf.png,2.02
21622_LeafPhotoA_2025-10-24 16_01_45.056-05_00_leaf.png,3.02
21624_LeafPhotoA_2025-10-24 16_03_19.607-05_00_leaf.png,11.63
21624_LeafPhotoA_2025-10-24 16_03_41.275-05_00_leaf.png,2.26
21624_LeafPhotoA_2025-10-24 16_03_55.167-05_00_leaf.png,0.05
