image_path,segmentation_method
data/fvsu2025/bap2/250409_LeafPhotoA_2025-10-02 10_31_11.635-05_00.jpg,CV2
data/fvsu2025/bap2/251301_LeafPhotoA_2025-10-10 13_46_35.555-05_00.jpg,CV2
data/fvsu2025/bap2/251341_LeafPhotoA_2025-10-10 10_43_36.341-05_00.jpg,CV2
data/fvsu2025/bap2/250949_LeafPhotoA_2025-10-08 08_54_19.432-05_00.jpg,CV2
data/fvsu2025/bap2/250511_LeafPhotoA_2025-10-03 09_07_01.218-05_00.jpg,CV2
data/fvsu2025/bap2/251333_LeafPhotoA_2025-10-10 10_34_03.229-05_00.jpg,CV2
data/fvsu2025/bap2/251345_LeafPhotoA_2025-10-10 11_01_58.504-05_00.jpg,CV2
data/fvsu2025/bap2/251316_LeafPhotoA_2025-10-10 14_04_40.065-05_00.jpg,CV2
data/fvsu2025/bap2/250765_LeafPhotoA_2025-10-07 14_32_12.958-05_00.jpg,CV2
data/fvsu2025/bap2/250507_LeafPhotoA_2025-10-03 08_51_11.100-05_00.jpg,CV2
data/fvsu2025/bap2/250956_LeafPhotoA_2025-10-08 09_10_51.604-05_00.jpg,CV2
data/fvsu2025/bap2/250982_LeafPhotoA_2025-10-08 09_50_46.591-05_00.jpg,CV2
data/fvsu2025/bap2/250937_LeafPhotoA_2025-10-08 08_35_39.680-05_00.jpg,CV2
data/fvsu2025/bap2/251359_LeafPhotoA_2025-10-10 10_46_56.789-05_00.jpg,CV2
data/fvsu2025/bap2/250420_LeafPhotoA_2025-10-02 13_38_00.103-05_00.jpg,CV2
data/fvsu2025/bap2/251066_LeafPhotoA_2025-10-08 14_06_32.898-05_00.jpg,CV2
data/fvsu2025/bap2/250398_LeafPhotoA_2025-10-02 10_13_53.486-05_00.jpg,CV2
data/fvsu2025/bap2/250496_LeafPhotoA_2025-10-03 08_39_59.262-05_00.jpg,CV2
data/fvsu2025/bap2/250503_LeafPhotoA_2025-10-03 08_47_02.442-05_00.jpg,CV2
data/fvsu2025/bap2/250497_LeafPhotoA_2025-10-03 08_42_01.822-05_00.jpg,SAM3
data/fvsu2025/bap2/250758_LeafPhotoA_2025-10-07 14_05_41.883-05_00.jpg,CV2
data/fvsu2025/bap2/250439_LeafPhotoA_2025-10-02 13_53_58.743-05_00.jpg,CV2
data/fvsu2025/bap2/250486_LeafPhotoA_2025-10-02 14_31_58.633-05_00.jpg,CV2
data/fvsu2025/bap2/250991_LeafPhotoA_2025-10-08 10_06_22.930-05_00.jpg,CV2
data/fvsu2025/bap2/251051_LeafPhotoA_2025-10-08 13_54_45.426-05_00.jpg,CV2
data/fvsu2025/bap2/250002_LeafPhotoA_2025-10-01 08_14_29.431-05_00.jpg,CV2
data/fvsu2025/bap2/250554_LeafPhotoA_2025-10-03 09_31_47.559-05_00.jpg,CV2
data/fvsu2025/bap2/251339_LeafPhotoA_2025-10-10 10_41_01.626-05_00.jpg,CV2
data/fvsu2025/bap2/250531_LeafPhotoA_2025-10-03 09_20_02.197-05_00.jpg,CV2
data/fvsu2025/bap2/250961_LeafPhotoA_2025-10-08 09_05_02.192-05_00.jpg,CV2
data/fvsu2025/bap2/250993_LeafPhotoA_2025-10-08 10_02_09.735-05_00.jpg,CV2
data/fvsu2025/bap2/250967_LeafPhotoA_2025-10-08 09_26_11.566-05_00.jpg,CV2
data/fvsu2025/bap2/250488_LeafPhotoA_2025-10-02 14_35_36.776-05_00.jpg,CV2
data/fvsu2025/bap2/251325_LeafPhotoA_2025-10-10 13_57_44.179-05_00.jpg,CV2
data/fvsu2025/bap2/250754_LeafPhotoA_2025-10-07 14_13_31.534-05_00.jpg,CV2
data/fvsu2025/bap2/250937_LeafPhotoA_2025-10-08 08_35_23.167-05_00.jpg,CV2
data/fvsu2025/bap2/250417_LeafPhotoA_2025-10-02 13_34_28.921-05_00.jpg,CV2
data/fvsu2025/bap2/250286_LeafPhotoA_2025-10-01 13_46_09.064-05_00.jpg,CV2
data/fvsu2025/bap2/250234_LeafPhotoA_2025-10-01 09_48_27.900-05_00.jpg,CV2
data/fvsu2025/bap2/250008_LeafPhotoA_2025-10-01 08_36_58.860-05_00.jpg,CV2
data/fvsu2025/bap2/251368_LeafPhotoA_2025-10-10 14_17_24.516-05_00.jpg,CV2
data/fvsu2025/bap2/250973_LeafPhotoA_2025-10-08 09_33_21.547-05_00.jpg,CV2
data/fvsu2025/bap2/250068_LeafPhotoA_2025-10-01 09_16_27.794-05_00.jpg,CV2
data/fvsu2025/bap2/250766_LeafPhotoA_2025-10-07 14_33_33.617-05_00.jpg,CV2
data/fvsu2025/bap2/250309_LeafPhotoA_2025-10-01 14_29_16.909-05_00.jpg,CV2
data/fvsu2025/bap2/250393_LeafPhotoA_2025-10-02 10_37_19.524-05_00.jpg,CV2
data/fvsu2025/bap2/250304_LeafPhotoA_2025-10-01 14_15_17.950-05_00.jpg,CV2
data/fvsu2025/bap2/250765_LeafPhotoA_2025-10-07 14_32_37.822-05_00.jpg,CV2
data/fvsu2025/bap2/250303_LeafPhotoA_2025-10-01 14_14_00.146-05_00.jpg,CV2
data/fvsu2025/bap2/250298_LeafPhotoA_2025-10-01 14_07_10.363-05_00.jpg,CV2
data/fvsu2025/bap2/250421_LeafPhotoA_2025-10-02 13_39_09.852-05_00.jpg,CV2
data/fvsu2025/bap2/250998_LeafPhotoA_2025-10-08 09_53_38.716-05_00.jpg,CV2
data/fvsu2025/bap2/250418_LeafPhotoA_2025-10-02 13_36_14.311-05_00.jpg,CV2
data/fvsu2025/bap2/250941_LeafPhotoA_2025-10-08 08_41_13.202-05_00.jpg,CV2
data/fvsu2025/bap2/250584_LeafPhotoA_2025-10-03 10_26_58.128-05_00.jpg,CV2
data/fvsu2025/bap2/250254_LeafPhotoA_2025-10-01 10_45_33.943-05_00.jpg,CV2
data/fvsu2025/bap2/250953_LeafPhotoA_2025-10-08 09_17_13.159-05_00.jpg,CV2
data/fvsu2025/bap2/250500_LeafPhotoNotesA_2025-10-03 08_45_18.631-05_00.jpg,CV2
data/fvsu2025/bap2/251327_LeafPhotoA_2025-10-10 13_56_35.921-05_00.jpg,CV2
data/fvsu2025/bap2/250312_LeafPhotoA_2025-10-01 14_25_53.072-05_00.jpg,CV2
data/fvsu2025/bap2/251371_LeafPhotoA_2025-10-10 14_19_58.510-05_00.jpg,CV2
data/fvsu2025/bap2/251305_LeafPhotoA_2025-10-10 13_50_11.579-05_00.jpg,CV2
data/fvsu2025/bap2/250404_LeafPhotoA_2025-10-02 10_24_42.934-05_00.jpg,CV2
data/fvsu2025/bap2/250573_LeafPhotoA_2025-10-03 10_40_01.875-05_00.jpg,CV2
data/fvsu2025/bap2/250493_LeafPhotoA_2025-10-03 08_37_50.924-05_00.jpg,CV2
data/fvsu2025/bap2/250441_LeafPhotoA_2025-10-02 13_51_02.584-05_00.jpg,CV2
data/fvsu2025/bap2/251045_LeafPhotoA_2025-10-08 13_44_19.346-05_00.jpg,CV2
data/fvsu2025/bap2/250942_LeafPhotoA_2025-10-08 08_43_25.359-05_00.jpg,CV2
data/fvsu2025/bap2/251031_LeafPhotoA_2025-10-08 10_30_11.863-05_00.jpg,CV2
data/fvsu2025/bap2/250529_LeafPhotoA_2025-10-03 09_17_58.683-05_00.jpg,CV2
data/fvsu2025/bap2/250496_LeafPhotoA_2025-10-03 08_40_35.101-05_00.jpg,CV2
data/fvsu2025/bap2/250249_LeafPhotoA_2025-10-01 10_38_59.130-05_00.jpg,CV2
data/fvsu2025/bap2/250401_LeafPhotoA_2025-10-02 10_19_04.994-05_00.jpg,CV2
data/fvsu2025/bap2/250305_LeafPhotoA_2025-10-01 14_33_20.931-05_00.jpg,CV2
data/fvsu2025/bap2/250237_LeafPhotoA_2025-10-01 09_52_46.510-05_00.jpg,CV2
data/fvsu2025/bap2/250516_LeafPhotoA_2025-10-03 09_00_25.408-05_00.jpg,CV2
data/fvsu2025/bap2/251365_LeafPhotoA_2025-10-10 14_14_12.643-05_00.jpg,CV2
data/fvsu2025/bap2/250935_LeafPhotoA_2025-10-08 08_32_21.052-05_00.jpg,CV2
data/fvsu2025/bap2/250505_LeafPhotoA_2025-10-03 08_48_43.305-05_00.jpg,CV2
data/fvsu2025/bap2/251050_LeafPhotoA_2025-10-08 13_53_25.118-05_00.jpg,CV2
data/fvsu2025/bap2/250427_LeafPhotoA_2025-10-02 13_47_36.185-05_00.jpg,CV2
data/fvsu2025/bap2/250391_LeafPhotoA_2025-10-02 10_40_18.456-05_00.jpg,CV2
data/fvsu2025/bap2/250759_LeafPhotoA_2025-10-07 14_27_11.768-05_00.jpg,CV2
data/fvsu2025/bap2/250760_LeafPhotoA_2025-10-07 14_27_37.442-05_00.jpg,CV2
data/fvsu2025/bap2/250721_LeafPhotoA_2025-10-07 13_52_55.137-05_00.jpg,CV2
data/fvsu2025/bap2/250068_LeafPhotoA_2025-10-01 09_16_48.464-05_00.jpg,CV2
data/fvsu2025/bap2/251358_LeafPhotoA_2025-10-10 10_48_01.144-05_00.jpg,CV2
data/fvsu2025/bap2/251316_LeafPhotoA_2025-10-10 14_04_51.872-05_00.jpg,CV2
data/fvsu2025/bap2/251318_LeafPhotoA_2025-10-10 14_03_19.950-05_00.jpg,CV2
data/fvsu2025/bap2/250499_LeafPhotoA_2025-10-03 08_43_47.089-05_00.jpg,CV2
data/fvsu2025/bap2/251352_LeafPhotoA_2025-10-10 10_55_16.776-05_00.jpg,CV2
data/fvsu2025/bap2/251357_LeafPhotoA_2025-10-10 10_48_55.438-05_00.jpg,CV2
data/fvsu2025/bap2/250560_LeafPhotoA_2025-10-03 10_11_02.213-05_00.jpg,CV2
data/fvsu2025/bap2/250477_LeafPhotoA_2025-10-02 14_20_11.525-05_00.jpg,CV2
data/fvsu2025/bap2/250959_LeafPhotoA_2025-10-08 09_07_32.621-05_00.jpg,CV2
data/fvsu2025/bap2/250003_LeafPhotoA_2025-10-01 08_15_59.657-05_00.jpg,CV2
data/fvsu2025/bap2/250773_LeafPhotoA_2025-10-07 14_40_26.641-05_00.jpg,CV2
data/fvsu2025/bap2/250244_LeafPhotoA_2025-10-01 10_31_04.522-05_00.jpg,CV2
data/fvsu2025/bap2/250236_LeafPhotoA_2025-10-01 09_51_25.060-05_00.jpg,CV2
data/fvsu2025/bap2/250766_LeafPhotoA_2025-10-07 14_33_05.139-05_00.jpg,CV2
data/fvsu2025/bap2/250396_LeafPhotoA_2025-10-02 10_10_18.242-05_00.jpg,CV2
data/fvsu2025/bap2/250413_LeafPhotoA_2025-10-02 13_30_49.340-05_00.jpg,CV2
data/fvsu2025/bap2/250538_LeafPhotoA_2025-10-03 09_25_54.236-05_00.jpg,CV2
data/fvsu2025/bap2/250768_LeafPhotoA_2025-10-07 14_35_29.655-05_00.jpg,CV2
data/fvsu2025/bap2/250772_LeafPhotoA_2025-10-07 14_38_40.649-05_00.jpg,CV2
data/fvsu2025/bap2/251058_LeafPhotoA_2025-10-08 14_15_16.381-05_00.jpg,CV2
data/fvsu2025/bap2/250014_LeafPhotoA_2025-10-01 08_47_18.953-05_00.jpg,CV2
data/fvsu2025/bap2/250971_LeafPhotoA_2025-10-08 09_30_54.999-05_00.jpg,CV2
data/fvsu2025/bap2/250423_LeafPhotoA_2025-10-02 13_41_45.660-05_00.jpg,CV2
data/fvsu2025/bap2/250492_LeafPhotoA_2025-10-03 08_21_57.361-05_00.jpg,CV2
data/fvsu2025/bap2/250414_LeafPhotoA_2025-10-02 13_32_21.569-05_00.jpg,CV2
data/fvsu2025/bap2/250941_LeafPhotoA_2025-10-08 08_40_24.903-05_00.jpg,CV2
data/fvsu2025/bap2/250077_LeafPhotoA_2025-10-01 08_58_45.384-05_00.jpg,CV2
data/fvsu2025/bap2/250424_LeafPhotoA_2025-10-02 13_43_01.212-05_00.jpg,CV2
data/fvsu2025/bap2/250286_LeafPhotoA_2025-10-01 13_45_37.913-05_00.jpg,CV2
data/fvsu2025/bap2/250494_LeafPhotoA_2025-10-03 08_38_31.734-05_00.jpg,CV2
data/fvsu2025/bap2/250983_LeafPhotoA_2025-10-08 10_16_37.169-05_00.jpg,CV2
data/fvsu2025/bap2/250954_LeafPhotoA_2025-10-08 09_15_31.643-05_00.jpg,CV2
data/fvsu2025/bap2/250967_LeafPhotoA_2025-10-08 09_27_02.690-05_00.jpg,CV2
data/fvsu2025/bap2/251052_LeafPhotoA_2025-10-08 13_55_56.483-05_00.jpg,CV2
data/fvsu2025/bap2/251340_LeafPhotoA_2025-10-10 10_42_54.242-05_00.jpg,CV2
data/fvsu2025/bap2/250513_LeafPhotoA_2025-10-03 09_04_54.023-05_00.jpg,CV2
data/fvsu2025/bap2/250498_LeafPhotoA_2025-10-03 08_42_43.375-05_00.jpg,CV2
data/fvsu2025/bap2/250074_LeafPhotoA_2025-10-01 09_02_24.669-05_00.jpg,CV2
data/fvsu2025/bap2/251326_LeafPhotoA_2025-10-10 13_57_16.454-05_00.jpg,CV2
data/fvsu2025/bap2/250289_LeafPhotoA_2025-10-01 13_56_52.424-05_00.jpg,CV2
data/fvsu2025/bap2/251306_LeafPhotoA_2025-10-10 13_51_18.408-05_00.jpg,CV2
data/fvsu2025/bap2/250579_LeafPhotoA_2025-10-03 10_32_29.651-05_00.jpg,CV2
data/fvsu2025/bap2/250225_LeafPhotoA_2025-10-01 09_35_28.515-05_00.jpg,CV2
data/fvsu2025/bap2/250937_LeafPhotoA_2025-10-08 08_35_11.200-05_00.jpg,CV2
data/fvsu2025/bap2/251338_LeafPhotoA_2025-10-10 10_39_37.490-05_00.jpg,CV2
data/fvsu2025/bap2/250281_LeafPhotoA_2025-10-01 13_34_34.253-05_00.jpg,CV2
data/fvsu2025/bap2/250245_LeafPhotoA_2025-10-01 10_32_25.107-05_00.jpg,CV2
data/fvsu2025/bap2/250400_LeafPhotoA_2025-10-02 10_18_05.680-05_00.jpg,CV2
data/fvsu2025/bap2/250412_LeafPhotoA_2025-10-02 13_30_24.010-05_00.jpg,CV2
data/fvsu2025/bap2/250305_LeafPhotoA_2025-10-01 14_33_41.870-05_00.jpg,CV2
data/fvsu2025/bap2/250278_LeafPhotoA_2025-10-01 13_31_13.609-05_00.jpg,CV2
data/fvsu2025/bap2/250726_LeafPhotoA_2025-10-07 13_59_25.552-05_00.jpg,CV2
data/fvsu2025/bap2/250317_LeafPhotoA_2025-10-01 14_20_35.446-05_00.jpg,CV2
data/fvsu2025/bap2/250276_LeafPhotoA_2025-10-01 13_27_38.985-05_00.jpg,CV2
data/fvsu2025/bap2/250726_LeafPhotoA_2025-10-07 13_58_51.654-05_00.jpg,CV2
data/fvsu2025/bap2/250940_LeafPhotoA_2025-10-08 08_39_55.179-05_00.jpg,CV2
data/fvsu2025/bap2/250398_LeafPhotoA_2025-10-02 10_14_31.073-05_00.jpg,CV2
data/fvsu2025/bap2/250995_LeafPhotoA_2025-10-08 09_59_16.420-05_00.jpg,CV2
data/fvsu2025/bap2/250071_LeafPhotoA_2025-10-01 09_12_24.403-05_00.jpg,CV2
data/fvsu2025/bap2/250583_LeafPhotoA_2025-10-03 10_28_14.112-05_00.jpg,CV2
data/fvsu2025/bap2/250013_LeafPhotoA_2025-10-01 08_45_44.764-05_00.jpg,CV2
data/fvsu2025/bap2/250016_LeafPhotoA_2025-10-01 08_49_47.388-05_00.jpg,CV2
data/fvsu2025/bap2/250076_LeafPhotoA_2025-10-01 09_00_16.332-05_00.jpg,CV2
data/fvsu2025/bap2/250977_LeafPhotoA_2025-10-08 09_39_53.008-05_00.jpg,CV2
data/fvsu2025/bap2/250578_LeafPhotoA_2025-10-03 10_34_35.160-05_00.jpg,CV2
data/fvsu2025/bap2/250960_LeafPhotoA_2025-10-08 09_05_55.006-05_00.jpg,CV2
data/fvsu2025/bap2/250499_LeafPhotoA_2025-10-03 08_43_34.113-05_00.jpg,CV2
data/fvsu2025/bap2/250435_LeafPhotoA_2025-10-02 14_00_58.146-05_00.jpg,CV2
data/fvsu2025/bap2/250007_LeafPhotoA_2025-10-01 08_34_44.348-05_00.jpg,CV2
data/fvsu2025/bap2/251360_LeafPhotoA_2025-10-10 14_10_39.128-05_00.jpg,CV2
data/fvsu2025/bap2/250080_LeafPhotoA_2025-10-01 08_53_52.131-05_00.jpg,CV2
data/fvsu2025/bap2/250417_LeafPhotoA_2025-10-02 13_35_09.091-05_00.jpg,CV2
data/fvsu2025/bap2/250724_LeafPhotoA_2025-10-07 13_56_45.689-05_00.jpg,CV2
data/fvsu2025/bap2/250576_LeafPhotoA_2025-10-03 10_36_06.847-05_00.jpg,CV2
data/fvsu2025/bap2/251313_LeafPhotoA_2025-10-10 14_06_55.505-05_00.jpg,CV2
data/fvsu2025/bap2/251361_LeafPhotoA_2025-10-10 14_11_34.882-05_00.jpg,CV2
data/fvsu2025/bap2/250495_LeafPhotoA_2025-10-03 08_39_36.139-05_00.jpg,CV2
data/fvsu2025/bap2/251334_LeafPhotoA_2025-10-10 10_34_48.338-05_00.jpg,CV2
data/fvsu2025/bap2/250530_LeafPhotoA_2025-10-03 09_18_40.732-05_00.jpg,CV2
data/fvsu2025/bap2/250562_LeafPhotoA_2025-10-03 10_13_14.529-05_00.jpg,CV2
data/fvsu2025/bap2/250758_LeafPhotoA_2025-10-07 14_06_02.236-05_00.jpg,CV2
data/fvsu2025/bap2/250254_LeafPhotoA_2025-10-01 10_44_09.225-05_00.jpg,CV2
data/fvsu2025/bap2/250078_LeafPhotoA_2025-10-01 08_57_56.392-05_00.jpg,CV2
data/fvsu2025/bap2/250236_LeafPhotoA_2025-10-01 09_52_11.579-05_00.jpg,CV2
data/fvsu2025/bap2/250497_LeafPhotoA_2025-10-03 08_40_58.654-05_00.jpg,CV2
data/fvsu2025/bap2/250241_LeafPhotoA_2025-10-01 10_27_33.487-05_00.jpg,CV2
data/fvsu2025/bap2/250510_LeafPhotoA_2025-10-03 09_07_21.042-05_00.jpg,CV2
data/fvsu2025/bap2/250394_LeafPhotoA_2025-10-02 10_36_30.865-05_00.jpg,CV2
data/fvsu2025/bap2/250570_LeafPhotoA_2025-10-03 10_22_19.152-05_00.jpg,CV2
data/fvsu2025/bap2/250409_LeafPhotoA_2025-10-02 10_30_41.247-05_00.jpg,CV2
data/fvsu2025/bap2/250721_LeafPhotoA_2025-10-07 13_53_26.812-05_00.jpg,CV2
data/fvsu2025/bap2/251319_LeafPhotoA_2025-10-10 14_02_09.911-05_00.jpg,CV2
data/fvsu2025/bap2/250558_LeafPhotoA_2025-10-03 10_09_48.439-05_00.jpg,CV2
data/fvsu2025/bap2/250565_LeafPhotoA_2025-10-03 10_16_33.817-05_00.jpg,CV2
data/fvsu2025/bap2/250226_LeafPhotoA_2025-10-01 09_36_53.175-05_00.jpg,CV2
data/fvsu2025/bap2/250476_LeafPhotoA_2025-10-02 14_18_45.862-05_00.jpg,CV2
data/fvsu2025/bap2/250233_LeafPhotoA_2025-10-01 09_48_06.315-05_00.jpg,CV2
data/fvsu2025/bap2/251298_LeafPhotoA_2025-10-10 13_44_38.410-05_00.jpg,CV2
data/fvsu2025/bap2/250280_LeafPhotoA_2025-10-01 13_33_46.278-05_00.jpg,CV2
data/fvsu2025/bap2/250294_LeafPhotoA_2025-10-01 14_02_18.642-05_00.jpg,CV2
data/fvsu2025/bap2/250509_LeafPhotoA_2025-10-03 09_08_54.604-05_00.jpg,CV2
data/fvsu2025/bap2/250439_LeafPhotoA_2025-10-02 13_54_30.190-05_00.jpg,CV2
data/fvsu2025/bap2/250396_LeafPhotoA_2025-10-02 10_10_57.624-05_00.jpg,CV2
data/fvsu2025/bap2/250431_LeafPhotoA_2025-10-02 14_06_46.663-05_00.jpg,CV2
data/fvsu2025/bap2/250508_LeafPhotoA_2025-10-03 09_09_34.791-05_00.jpg,CV2
data/fvsu2025/bap2/250510_LeafPhotoA_2025-10-03 09_07_48.143-05_00.jpg,CV2
data/fvsu2025/bap2/250429_LeafPhotoA_2025-10-02 14_12_01.076-05_00.jpg,CV2
data/fvsu2025/bap2/250237_LeafPhotoA_2025-10-01 09_53_20.801-05_00.jpg,CV2
data/fvsu2025/bap2/251047_LeafPhotoA_2025-10-08 13_47_42.267-05_00.jpg,CV2
data/fvsu2025/bap2/250230_LeafPhotoA_2025-10-01 09_42_06.017-05_00.jpg,CV2
data/fvsu2025/bap2/251327_LeafPhotoA_2025-10-10 13_56_28.568-05_00.jpg,CV2
data/fvsu2025/bap2/250553_LeafPhotoA_2025-10-03 09_33_39.092-05_00.jpg,CV2
data/fvsu2025/bap2/250536_LeafPhotoA_2025-10-03 09_24_18.197-05_00.jpg,CV2
data/fvsu2025/bap2/250234_LeafPhotoA_2025-10-01 09_48_46.681-05_00.jpg,CV2
data/fvsu2025/bap2/250749_LeafPhotoA_2025-10-07 14_20_01.752-05_00.jpg,CV2
data/fvsu2025/bap2/250066_LeafPhotoA_2025-10-01 09_19_53.515-05_00.jpg,CV2
data/fvsu2025/bap2/250720_LeafPhotoA_2025-10-07 13_51_35.787-05_00.jpg,CV2
data/fvsu2025/bap2/250251_LeafPhotoA_2025-10-01 10_40_56.818-05_00.jpg,CV2
data/fvsu2025/bap2/250014_LeafPhotoA_2025-10-01 08_47_38.087-05_00.jpg,CV2
data/fvsu2025/bap2/250435_LeafPhotoA_2025-10-02 14_00_20.819-05_00.jpg,CV2
data/fvsu2025/bap2/250411_LeafPhotoA_2025-10-02 10_33_55.003-05_00.jpg,CV2
data/fvsu2025/bap2/251328_LeafPhotoA_2025-10-10 10_29_32.179-05_00.jpg,CV2
data/fvsu2025/bap2/250946_LeafPhotoA_2025-10-08 08_48_45.572-05_00.jpg,CV2
data/fvsu2025/bap2/250228_LeafPhotoA_2025-10-01 09_39_11.769-05_00.jpg,CV2
data/fvsu2025/bap2/250518_LeafPhotoA_2025-10-03 08_57_56.201-05_00.jpg,CV2
data/fvsu2025/bap2/251335_LeafPhotoA_2025-10-10 10_36_05.728-05_00.jpg,CV2
data/fvsu2025/bap2/250249_LeafPhotoA_2025-10-01 10_38_40.632-05_00.jpg,CV2
data/fvsu2025/bap2/250745_LeafPhotoA_2025-10-07 14_23_31.432-05_00.jpg,CV2
data/fvsu2025/bap2/251066_LeafPhotoA_2025-10-08 14_06_01.994-05_00.jpg,CV2
data/fvsu2025/bap2/250287_LeafPhotoA_2025-10-01 13_47_30.509-05_00.jpg,CV2
data/fvsu2025/bap2/250962_LeafPhotoA_2025-10-08 09_04_12.166-05_00.jpg,CV2
data/fvsu2025/bap2/250529_LeafPhotoA_2025-10-03 09_17_43.731-05_00.jpg,CV2
data/fvsu2025/bap2/250283_LeafPhotoA_2025-10-01 13_38_34.694-05_00.jpg,CV2
data/fvsu2025/bap2/250228_LeafPhotoA_2025-10-01 09_38_54.146-05_00.jpg,CV2
data/fvsu2025/bap2/250009_LeafPhotoA_2025-10-01 08_40_14.699-05_00.jpg,CV2
data/fvsu2025/bap2/251324_LeafPhotoA_2025-10-10 13_58_46.905-05_00.jpg,CV2
data/fvsu2025/bap2/250751_LeafPhotoA_2025-10-07 14_17_31.645-05_00.jpg,CV2
data/fvsu2025/bap2/250947_LeafPhotoA_2025-10-08 08_50_33.686-05_00.jpg,CV2
data/fvsu2025/bap2/250237_LeafPhotoA_2025-10-01 09_53_05.552-05_00.jpg,CV2
data/fvsu2025/bap2/250961_LeafPhotoA_2025-10-08 09_04_48.848-05_00.jpg,CV2
data/fvsu2025/bap2/250416_LeafPhotoA_2025-10-02 13_33_51.148-05_00.jpg,CV2
data/fvsu2025/bap2/250320_LeafPhotoA_2025-10-01 14_17_20.742-05_00.jpg,CV2
data/fvsu2025/bap2/250958_LeafPhotoA_2025-10-08 09_08_42.761-05_00.jpg,CV2
data/fvsu2025/bap2/250302_LeafPhotoA_2025-10-01 14_13_18.758-05_00.jpg,CV2
data/fvsu2025/bap2/251071_LeafPhotoA_2025-10-08 14_00_04.352-05_00.jpg,CV2
data/fvsu2025/bap2/250405_LeafPhotoA_2025-10-02 10_26_04.702-05_00.jpg,CV2
data/fvsu2025/bap2/250440_LeafPhotoA_2025-10-02 13_52_36.817-05_00.jpg,CV2
data/fvsu2025/bap2/251299_LeafPhotoA_2025-10-10 13_45_19.385-05_00.jpg,CV2
data/fvsu2025/bap2/250946_LeafPhotoA_2025-10-08 08_49_37.633-05_00.jpg,CV2
data/fvsu2025/bap2/251041_LeafPhotoA_2025-10-08 13_41_24.993-05_00.jpg,CV2
data/fvsu2025/bap2/251057_LeafPhotoA_2025-10-08 14_16_19.880-05_00.jpg,CV2
data/fvsu2025/bap2/250991_LeafPhotoA_2025-10-08 10_06_08.033-05_00.jpg,CV2
data/fvsu2025/bap2/251341_LeafPhotoA_2025-10-10 10_43_55.689-05_00.jpg,CV2
data/fvsu2025/bap2/250711_LeafPhotoA_2025-10-07 13_41_15.626-05_00.jpg,CV2
data/fvsu2025/bap2/250283_LeafPhotoA_2025-10-01 13_39_11.883-05_00.jpg,CV2
data/fvsu2025/bap2/250951_LeafPhotoA_2025-10-08 09_19_00.988-05_00.jpg,CV2
data/fvsu2025/bap2/251317_LeafPhotoA_2025-10-10 14_03_46.823-05_00.jpg,CV2
data/fvsu2025/bap2/251071_LeafPhotoA_2025-10-08 14_00_29.148-05_00.jpg,CV2
data/fvsu2025/bap2/250288_LeafPhotoA_2025-10-01 13_48_45.278-05_00.jpg,CV2
data/fvsu2025/bap2/250274_LeafPhotoA_2025-10-01 13_24_49.234-05_00.jpg,CV2
data/fvsu2025/bap2/250757_LeafPhotoA_2025-10-07 14_07_15.975-05_00.jpg,CV2
data/fvsu2025/bap2/250413_LeafPhotoA_2025-10-02 13_30_59.995-05_00.jpg,CV2
data/fvsu2025/bap2/251368_LeafPhotoA_2025-10-10 14_16_58.862-05_00.jpg,CV2
data/fvsu2025/bap2/250774_LeafPhotoA_2025-10-07 14_42_39.284-05_00.jpg,CV2
data/fvsu2025/bap2/250297_LeafPhotoA_2025-10-01 14_05_50.968-05_00.jpg,CV2
data/fvsu2025/bap2/250555_LeafPhotoA_2025-10-03 09_31_19.278-05_00.jpg,CV2
data/fvsu2025/bap2/251037_LeafPhotoA_2025-10-08 10_39_27.387-05_00.jpg,CV2
data/fvsu2025/bap2/250553_LeafPhotoA_2025-10-03 09_33_02.676-05_00.jpg,CV2
data/fvsu2025/bap2/251053_LeafPhotoA_2025-10-08 13_56_47.417-05_00.jpg,CV2
data/fvsu2025/bap2/250285_LeafPhotoA_2025-10-01 13_41_53.422-05_00.jpg,CV2
data/fvsu2025/bap2/250972_LeafPhotoA_2025-10-08 09_32_25.527-05_00.jpg,CV2
data/fvsu2025/bap2/250016_LeafPhotoA_2025-10-01 08_50_07.730-05_00.jpg,CV2
data/fvsu2025/bap2/250500_LeafPhotoA_2025-10-03 08_45_08.277-05_00.jpg,CV2
data/fvsu2025/bap2/251035_LeafPhotoA_2025-10-08 10_36_23.151-05_00.jpg,CV2
data/fvsu2025/bap2/250518_LeafPhotoA_2025-10-03 08_57_41.696-05_00.jpg,CV2
data/fvsu2025/bap2/250403_LeafPhotoA_2025-10-02 10_23_13.045-05_00.jpg,CV2
data/fvsu2025/bap2/250994_LeafPhotoA_2025-10-08 10_01_11.362-05_00.jpg,CV2
data/fvsu2025/bap2/250954_LeafPhotoA_2025-10-08 09_15_50.898-05_00.jpg,CV2
data/fvsu2025/bap2/250586_LeafPhotoA_2025-10-03 10_25_51.968-05_00.jpg,CV2
data/fvsu2025/bap2/250428_LeafPhotoA_2025-10-02 14_13_56.837-05_00.jpg,CV2
data/fvsu2025/bap2/250285_LeafPhotoA_2025-10-01 13_40_45.729-05_00.jpg,CV2
data/fvsu2025/bap2/250409_LeafPhotoA_2025-10-02 10_30_52.968-05_00.jpg,CV2
