image_name,pctd,image_id
1202_LeafPhotoA_2025-09-08 10_45_58.475-05_00_0.png,0,1202_LeafPhotoA_2025-09-08 10_45_58.475
1202_LeafPhotoA_2025-09-08 10_45_58.475-05_00_1.png,0.01696560197854747,1202_LeafPhotoA_2025-09-08 10_45_58.475
1202_LeafPhotoA_2025-09-08 10_45_58.475-05_00_2.png,0.01703478702074638,1202_LeafPhotoA_2025-09-08 10_45_58.475
1202_LeafPhotoA_2025-09-08 10_45_58.475-05_00_3.png,3.2141473911569e-4,1202_LeafPhotoA_2025-09-08 10_45_58.475
1202_LeafPhotoA_2025-09-08 10_46_25.784-05_00_0.png,0.03488040864336526,1202_LeafPhotoA_2025-09-08 10_46_25.784
1202_LeafPhotoA_2025-09-08 10_46_25.784-05_00_1.png,0.05186171706593739,1202_LeafPhotoA_2025-09-08 10_46_25.784
1202_LeafPhotoA_2025-09-08 10_46_25.784-05_00_2.png,0.04143917157413302,1202_LeafPhotoA_2025-09-08 10_46_25.784
1202_LeafPhotoA_2025-09-08 10_46_25.784-05_00_3.png,0.01607692228544382,1202_LeafPhotoA_2025-09-08 10_46_25.784
1203_LeafPhotoA_2025-09-08 09_17_24.189-05_00_0.png,1.8272598150296535,1203_LeafPhotoA_2025-09-08 09_17_24.189
1203_LeafPhotoA_2025-09-08 09_17_24.189-05_00_1.png,1.352090014993885,1203_LeafPhotoA_2025-09-08 09_17_24.189
1203_LeafPhotoA_2025-09-08 09_17_24.189-05_00_2.png,0.6991605550062007,1203_LeafPhotoA_2025-09-08 09_17_24.189
1203_LeafPhotoA_2025-09-08 09_17_50.777-05_00_0.png,0.2771067876857005,1203_LeafPhotoA_2025-09-08 09_17_50.777
1203_LeafPhotoA_2025-09-08 09_17_50.777-05_00_1.png,0.3581215744892875,1203_LeafPhotoA_2025-09-08 09_17_50.777
1203_LeafPhotoA_2025-09-08 09_17_50.777-05_00_2.png,0.296420443470789,1203_LeafPhotoA_2025-09-08 09_17_50.777
1203_LeafPhotoA_2025-09-08 09_17_50.777-05_00_3.png,0.5169148455193421,1203_LeafPhotoA_2025-09-08 09_17_50.777
1203_LeafPhotoA_2025-09-08 09_19_50.867-05_00_0.png,0.7239729630663635,1203_LeafPhotoA_2025-09-08 09_19_50.867
1203_LeafPhotoA_2025-09-08 09_19_50.867-05_00_1.png,1.2830626065934794,1203_LeafPhotoA_2025-09-08 09_19_50.867
1203_LeafPhotoA_2025-09-08 09_19_50.867-05_00_2.png,1.8862396795461729,1203_LeafPhotoA_2025-09-08 09_19_50.867
1203_LeafPhotoA_2025-09-08 09_19_50.867-05_00_3.png,4.356760139483421,1203_LeafPhotoA_2025-09-08 09_19_50.867
1204_LeafPhotoA_2025-09-08 09_23_23.652-05_00_0.png,0.320299506125394,1204_LeafPhotoA_2025-09-08 09_23_23.652
1204_LeafPhotoA_2025-09-08 09_23_23.652-05_00_1.png,0.07287835272108757,1204_LeafPhotoA_2025-09-08 09_23_23.652
1204_LeafPhotoA_2025-09-08 09_23_23.652-05_00_2.png,0.4668430009988468,1204_LeafPhotoA_2025-09-08 09_23_23.652
1204_LeafPhotoA_2025-09-08 09_23_23.652-05_00_3.png,0.4805117080549722,1204_LeafPhotoA_2025-09-08 09_23_23.652
1204_LeafPhotoA_2025-09-08 09_24_34.513-05_00_0.png,1.9920477454003e-4,1204_LeafPhotoA_2025-09-08 09_24_34.513
1204_LeafPhotoA_2025-09-08 09_24_34.513-05_00_1.png,0,1204_LeafPhotoA_2025-09-08 09_24_34.513
1204_LeafPhotoA_2025-09-08 09_24_34.513-05_00_2.png,0,1204_LeafPhotoA_2025-09-08 09_24_34.513
1204_LeafPhotoA_2025-09-08 09_24_34.513-05_00_3.png,4.4292913466042e-4,1204_LeafPhotoA_2025-09-08 09_24_34.513
1204_LeafPhotoA_2025-09-08 09_25_21.477-05_00_0.png,0.21627892277953636,1204_LeafPhotoA_2025-09-08 09_25_21.477
1204_LeafPhotoA_2025-09-08 09_25_21.477-05_00_1.png,0.08678216881283185,1204_LeafPhotoA_2025-09-08 09_25_21.477
1204_LeafPhotoA_2025-09-08 09_25_21.477-05_00_2.png,0.01657186518380168,1204_LeafPhotoA_2025-09-08 09_25_21.477
1204_LeafPhotoA_2025-09-08 09_25_21.477-05_00_3.png,0.00767172095031576,1204_LeafPhotoA_2025-09-08 09_25_21.477
1205_LeafPhotoA_2025-09-08 09_26_48.852-05_00_0.png,0.19971578108211155,1205_LeafPhotoA_2025-09-08 09_26_48.852
1205_LeafPhotoA_2025-09-08 09_26_48.852-05_00_1.png,0.09259772422566943,1205_LeafPhotoA_2025-09-08 09_26_48.852
1205_LeafPhotoA_2025-09-08 09_26_48.852-05_00_2.png,0.0378528751659571,1205_LeafPhotoA_2025-09-08 09_26_48.852
1205_LeafPhotoA_2025-09-08 09_26_48.852-05_00_3.png,0.0479555469553405,1205_LeafPhotoA_2025-09-08 09_26_48.852
1205_LeafPhotoA_2025-09-08 09_27_17.999-05_00_0.png,0.01065726443835872,1205_LeafPhotoA_2025-09-08 09_27_17.999
1205_LeafPhotoA_2025-09-08 09_27_17.999-05_00_1.png,0.06238930086298221,1205_LeafPhotoA_2025-09-08 09_27_17.999
1205_LeafPhotoA_2025-09-08 09_27_17.999-05_00_2.png,0.06387543783248865,1205_LeafPhotoA_2025-09-08 09_27_17.999
1205_LeafPhotoA_2025-09-08 09_27_17.999-05_00_3.png,0.00938122859456206,1205_LeafPhotoA_2025-09-08 09_27_17.999
1205_LeafPhotoA_2025-09-08 09_28_04.109-05_00_0.png,0.815878024389476,1205_LeafPhotoA_2025-09-08 09_28_04.109
1205_LeafPhotoA_2025-09-08 09_28_04.109-05_00_1.png,0.07997698272497172,1205_LeafPhotoA_2025-09-08 09_28_04.109
